Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,355,39.84,82,69,15,18.29,11,13.41,137,21,15.33,5.92,74,20.85,26.76,18.44,32.38,18.99,0.203,0.309,0.319,0.628,0.11599999999999999
SL,Slider,BR,189,21.21,50,48,14,28.0,1,2.0,83,28,33.73,14.81,32,16.93,31.75,29.52,26.23,21.88,0.104,0.122,0.125,0.247,0.021000000000000005
SI,Sinker,FB,142,15.94,44,36,8,18.18,7,15.91,58,7,12.07,4.93,39,27.46,32.39,27.42,12.7,25.81,0.278,0.409,0.444,0.853,0.16599999999999998
FC,Cutter,FB,65,7.3,15,11,0,0.0,3,20.0,19,2,10.53,3.08,17,26.15,29.23,17.5,6.15,0.0,0.182,0.357,0.182,0.5389999999999999,0.0
ST,Sweeper,BR,57,6.4,14,12,7,50.0,1,7.14,20,9,45.0,15.79,12,21.05,36.84,26.47,7.38,38.89,0.167,0.214,0.167,0.381,0.0
CU,Curveball,BR,33,3.7,3,2,0,0.0,1,33.33,10,0,0.0,0.0,5,15.15,15.15,0.0,6.56,0.0,0.0,0.333,0.0,0.333,0.0
KC,Knuckle Curve,BR,13,1.46,4,4,3,75.0,0,0.0,4,1,25.0,7.69,5,38.46,46.15,20.0,2.46,50.0,0.25,0.25,0.5,0.75,0.25
FS,Split-Finger,OS,11,1.23,4,3,3,75.0,0,0.0,7,4,57.14,36.36,1,9.09,45.45,50.0,1.64,75.0,0.0,0.25,0.0,0.25,0.0
CH,Changeup,OS,9,1.01,5,5,4,80.0,0,0.0,8,6,75.0,66.67,1,11.11,77.78,50.0,2.05,80.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,5,0.56,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,20.0,20.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
FO,Forkball,OS,5,0.56,2,2,2,100.0,0,0.0,2,2,100.0,40.0,0,0.0,40.0,0.0,2.05,40.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.34,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.41,0.0,,,,,
,,,2,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
EP,Eephus,,1,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
KN,Knuckleball,,1,0.11,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
