Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,53,21.99,14,13,6,42.86,1,7.14,29,14,48.28,26.42,5,9.43,35.85,43.75,28.57,33.33,0.154,0.214,0.154,0.368,0.0
SI,Sinker,FB,53,21.99,15,14,1,6.67,0,0.0,26,5,19.23,9.43,11,20.75,30.19,40.0,11.11,14.29,0.214,0.2,0.214,0.41400000000000003,0.0
FF,4-Seam Fastball,FB,53,21.99,14,12,5,35.71,2,14.29,23,7,30.43,13.21,12,22.64,35.85,30.77,30.16,26.32,0.333,0.429,0.833,1.262,0.49999999999999994
FC,Cutter,FB,24,9.96,6,4,0,0.0,1,16.67,7,0,0.0,0.0,5,20.83,20.83,6.67,0.0,,0.0,0.167,0.0,0.167,0.0
CH,Changeup,OS,19,7.88,5,4,1,20.0,1,20.0,8,4,50.0,21.05,4,21.05,42.11,46.15,9.52,16.67,0.5,0.6,1.0,1.6,0.5
ST,Sweeper,BR,16,6.64,6,6,2,33.33,0,0.0,10,5,50.0,31.25,1,6.25,37.5,44.44,11.11,28.57,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,9,3.73,1,1,1,100.0,0,0.0,4,3,75.0,33.33,1,11.11,44.44,33.33,3.17,50.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,8,3.32,2,2,2,100.0,0,0.0,4,4,100.0,50.0,0,0.0,50.0,33.33,6.35,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,1.24,1,1,0,0.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,50.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,2,0.83,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,0.0,0.0,,,,,,
,,,1,0.41,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
