Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,443,41.67,116,96,31,26.72,19,16.38,205,55,26.83,12.42,71,16.03,28.44,16.67,43.96,23.66,0.125,0.276,0.25,0.526,0.125
CH,Changeup,OS,136,12.79,40,36,8,20.0,4,10.0,64,22,34.38,16.18,11,8.09,24.26,24.36,12.42,21.62,0.361,0.425,0.583,1.008,0.22199999999999998
SL,Slider,BR,119,11.19,23,20,10,43.48,3,13.04,42,15,35.71,12.61,24,20.17,32.77,11.86,12.42,27.03,0.2,0.304,0.35,0.6539999999999999,0.14999999999999997
SI,Sinker,FB,117,11.01,30,29,6,20.0,1,3.33,51,8,15.69,6.84,28,23.93,30.77,17.02,12.42,16.22,0.172,0.2,0.31,0.51,0.138
FC,Cutter,FB,81,7.62,13,11,3,23.08,2,15.38,35,6,17.14,7.41,15,18.52,25.93,21.05,3.02,33.33,0.091,0.231,0.091,0.322,0.0
CU,Curveball,BR,66,6.21,10,9,3,30.0,1,10.0,17,5,29.41,7.58,21,31.82,39.39,12.5,3.36,30.0,0.0,0.1,0.0,0.1,0.0
ST,Sweeper,BR,32,3.01,5,5,1,20.0,0,0.0,11,0,0.0,0.0,11,34.38,34.38,16.67,3.36,10.0,0.4,0.4,0.4,0.8,0.0
FS,Split-Finger,OS,28,2.63,13,11,6,46.15,2,15.38,14,6,42.86,21.43,4,14.29,35.71,20.0,5.37,37.5,0.091,0.231,0.091,0.322,0.0
KC,Knuckle Curve,BR,20,1.88,3,2,0,0.0,1,33.33,4,0,0.0,0.0,2,10.0,10.0,12.5,2.68,0.0,0.0,0.333,0.0,0.333,0.0
FA,Other,,8,0.75,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,8,0.75,1,1,0,0.0,0,0.0,2,0,0.0,0.0,3,37.5,37.5,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,3,0.28,1,1,1,100.0,0,0.0,1,1,100.0,33.33,0,0.0,33.33,0.0,0.67,50.0,0.0,0.0,0.0,0.0,0.0
PO,Pitch Out,,1,0.09,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.09,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
