Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,102,39.53,24,23,10,41.67,1,4.17,45,14,31.11,13.73,29,28.43,42.16,13.16,41.98,29.41,0.087,0.125,0.087,0.212,0.0
SL,Slider,BR,39,15.12,10,9,5,50.0,1,10.0,7,1,14.29,2.56,19,48.72,51.28,6.25,12.35,50.0,0.0,0.1,0.0,0.1,0.0
SI,Sinker,FB,35,13.57,7,6,1,14.29,1,14.29,15,4,26.67,11.43,9,25.71,37.14,18.75,7.41,16.67,0.333,0.429,0.333,0.762,0.0
ST,Sweeper,BR,26,10.08,6,6,6,100.0,0,0.0,5,2,40.0,7.69,8,30.77,38.46,13.33,16.05,46.15,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,14,5.43,6,4,0,0.0,2,33.33,10,0,0.0,0.0,1,7.14,7.14,40.0,8.64,0.0,0.0,0.333,0.0,0.333,0.0
FC,Cutter,FB,14,5.43,1,1,1,100.0,0,0.0,3,2,66.67,14.29,1,7.14,21.43,9.09,3.7,33.33,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,10,3.88,0,0,0,,0,,1,0,0.0,0.0,4,40.0,40.0,0.0,2.47,0.0,,,,,
SV,Slurve,BR,8,3.1,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,25.0,25.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,6,2.33,1,1,0,0.0,0,0.0,3,2,66.67,33.33,0,0.0,33.33,25.0,1.23,0.0,1.0,1.0,1.0,2.0,0.0
KC,Knuckle Curve,BR,3,1.16,1,1,1,100.0,0,0.0,0,0,,0.0,1,33.33,33.33,0.0,1.23,100.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.39,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,1.23,100.0,0.0,0.0,0.0,0.0,0.0
