Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,333,25.64,71,65,27,38.03,5,7.04,140,29,20.71,8.71,67,20.12,28.83,23.27,28.5,25.0,0.262,0.314,0.477,0.7909999999999999,0.21499999999999997
CH,Changeup,OS,195,15.01,49,45,8,16.33,4,8.16,89,28,31.46,14.36,24,12.31,26.67,35.38,13.72,15.38,0.289,0.347,0.533,0.88,0.24400000000000005
SL,Slider,BR,165,12.7,44,39,15,34.09,5,11.36,83,27,32.53,16.36,19,11.52,27.88,36.0,15.57,25.42,0.231,0.318,0.41,0.728,0.17899999999999996
SI,Sinker,FB,146,11.24,36,30,9,25.0,6,16.67,67,13,19.4,8.9,34,23.29,32.19,30.43,7.39,32.14,0.267,0.389,0.6,0.989,0.33299999999999996
CU,Curveball,BR,141,10.85,32,30,14,43.75,2,6.25,62,19,30.65,13.48,25,17.73,31.21,38.37,13.72,26.92,0.233,0.281,0.5,0.781,0.267
FC,Cutter,FB,128,9.85,30,26,5,16.67,3,10.0,61,8,13.11,6.25,26,20.31,26.56,26.32,7.12,18.52,0.346,0.414,0.692,1.1059999999999999,0.346
ST,Sweeper,BR,84,6.47,17,16,11,64.71,1,5.88,31,11,35.48,13.1,22,26.19,39.29,30.43,7.39,39.29,0.125,0.176,0.125,0.301,0.0
FS,Split-Finger,OS,59,4.54,17,16,5,29.41,1,5.88,25,11,44.0,18.64,6,10.17,28.81,25.64,4.22,31.25,0.188,0.235,0.188,0.423,0.0
KC,Knuckle Curve,BR,30,2.31,7,6,1,14.29,0,0.0,16,7,43.75,23.33,3,10.0,33.33,47.37,1.85,14.29,0.333,0.286,0.333,0.619,0.0
,,,11,0.85,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,7,0.54,1,1,0,0.0,0,0.0,3,1,33.33,14.29,1,14.29,28.57,20.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0
