Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,421,37.39,119,95,20,16.81,22,18.49,176,21,11.93,4.99,75,17.81,22.8,16.06,35.94,17.39,0.211,0.353,0.326,0.679,0.11500000000000002
SL,Slider,BR,159,14.12,37,33,12,32.43,3,8.11,64,19,29.69,11.95,38,23.9,35.85,23.46,19.69,19.05,0.152,0.243,0.333,0.5760000000000001,0.18100000000000002
CH,Changeup,OS,157,13.94,38,37,9,23.68,1,2.63,64,19,29.69,12.1,23,14.65,26.75,21.74,14.37,19.57,0.243,0.263,0.27,0.533,0.027000000000000024
FC,Cutter,FB,94,8.35,21,19,4,19.05,0,0.0,42,9,21.43,9.57,17,18.09,27.66,17.07,4.69,26.67,0.211,0.238,0.474,0.712,0.263
SI,Sinker,FB,89,7.9,27,24,8,29.63,3,11.11,35,5,14.29,5.62,23,25.84,31.46,15.79,7.5,33.33,0.25,0.333,0.375,0.708,0.125
CU,Curveball,BR,70,6.22,11,10,2,18.18,1,9.09,23,3,13.04,4.29,21,30.0,34.29,6.9,5.0,12.5,0.2,0.273,0.2,0.47300000000000003,0.0
ST,Sweeper,BR,51,4.53,12,9,5,41.67,2,16.67,14,5,35.71,9.8,17,33.33,43.14,8.33,4.06,38.46,0.222,0.333,0.667,1.0,0.44500000000000006
FS,Split-Finger,OS,37,3.29,10,9,3,30.0,1,10.0,16,7,43.75,18.92,2,5.41,24.32,25.0,4.38,21.43,0.222,0.3,0.222,0.522,0.0
KC,Knuckle Curve,BR,32,2.84,4,3,1,25.0,1,25.0,6,2,33.33,6.25,10,31.25,37.5,10.53,2.19,14.29,0.0,0.25,0.0,0.25,0.0
FA,Other,,8,0.71,1,1,0,0.0,0,0.0,4,0,0.0,0.0,2,25.0,25.0,25.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.36,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.62,50.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,2,0.18,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,2,0.18,1,1,1,100.0,0,0.0,2,2,100.0,100.0,0,0.0,100.0,,0.31,100.0,0.0,0.0,0.0,0.0,0.0
