Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,520,37.36,125,107,30,24.0,18,14.4,233,47,20.17,9.04,80,15.38,24.42,16.94,34.6,21.9,0.206,0.32,0.402,0.722,0.19600000000000004
CH,Changeup,OS,219,15.73,54,51,13,24.07,2,3.7,101,32,31.68,14.61,27,12.33,26.94,29.23,15.4,21.31,0.275,0.296,0.412,0.708,0.13699999999999996
SL,Slider,BR,166,11.93,44,39,10,22.73,5,11.36,97,28,28.87,16.87,19,11.45,28.31,39.76,16.16,15.62,0.256,0.341,0.59,0.931,0.33399999999999996
SI,Sinker,FB,129,9.27,38,32,10,26.32,6,15.79,50,15,30.0,11.63,33,25.58,37.21,21.67,6.82,37.04,0.156,0.289,0.188,0.477,0.032
FC,Cutter,FB,121,8.69,25,21,6,24.0,3,12.0,56,11,19.64,9.09,17,14.05,23.14,20.69,6.06,25.0,0.19,0.292,0.333,0.625,0.14300000000000002
CU,Curveball,BR,98,7.04,24,22,6,25.0,2,8.33,46,13,28.26,13.27,15,15.31,28.57,31.48,7.58,20.0,0.227,0.292,0.318,0.61,0.091
ST,Sweeper,BR,54,3.88,12,10,6,50.0,2,16.67,23,7,30.43,12.96,6,11.11,24.07,25.0,6.57,23.08,0.1,0.25,0.1,0.35,0.0
FS,Split-Finger,OS,42,3.02,13,12,4,30.77,1,7.69,21,6,28.57,14.29,2,4.76,19.05,29.63,3.79,26.67,0.333,0.385,0.417,0.802,0.08399999999999996
KC,Knuckle Curve,BR,25,1.8,7,6,2,28.57,1,14.29,11,4,36.36,16.0,5,20.0,36.0,28.57,3.03,16.67,0.0,0.143,0.0,0.143,0.0
,,,18,1.29,5,3,0,0.0,2,40.0,5,1,20.0,5.56,0,0.0,5.56,,0.0,,0.333,0.6,0.333,0.933,0.0
