Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,149,26.47,42,38,13,30.95,4,9.52,77,15,19.48,10.07,26,17.45,27.52,27.27,28.83,27.66,0.237,0.31,0.263,0.573,0.026000000000000023
SL,Slider,BR,82,14.56,22,18,11,50.0,1,4.55,34,16,47.06,19.51,14,17.07,36.59,20.93,16.56,40.74,0.0,0.143,0.0,0.143,0.0
CH,Changeup,OS,70,12.43,15,14,3,20.0,1,6.67,28,11,39.29,15.71,8,11.43,27.14,25.53,11.04,16.67,0.0,0.067,0.0,0.067,0.0
SI,Sinker,FB,59,10.48,14,13,3,21.43,1,7.14,32,5,15.62,8.47,14,23.73,32.2,22.22,9.2,20.0,0.385,0.429,0.385,0.8140000000000001,0.0
FC,Cutter,FB,54,9.59,9,7,4,44.44,2,22.22,31,18,58.06,33.33,5,9.26,42.59,33.33,9.82,25.0,0.286,0.444,0.286,0.73,0.0
CU,Curveball,BR,51,9.06,6,6,1,16.67,0,0.0,15,5,33.33,9.8,5,9.8,19.61,17.65,7.98,7.69,0.167,0.167,0.167,0.334,0.0
ST,Sweeper,BR,33,5.86,11,9,4,36.36,1,9.09,15,7,46.67,21.21,4,12.12,33.33,13.33,6.13,40.0,0.222,0.364,0.333,0.6970000000000001,0.11100000000000002
FS,Split-Finger,OS,26,4.62,6,6,6,100.0,0,0.0,12,10,83.33,38.46,2,7.69,46.15,31.25,5.52,66.67,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,17,3.02,2,2,2,100.0,0,0.0,5,3,60.0,17.65,4,23.53,41.18,20.0,3.07,40.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,7,1.24,3,3,0,0.0,0,0.0,3,0,0.0,0.0,2,28.57,28.57,0.0,0.61,0.0,0.333,0.333,0.333,0.666,0.0
EP,Eephus,,6,1.07,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,5,0.89,2,2,1,50.0,0,0.0,1,0,0.0,0.0,2,40.0,40.0,0.0,0.61,100.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.71,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.61,0.0,,1.0,,,
