Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,156,31.26,38,31,5,13.16,4,10.53,70,12,17.14,7.69,30,19.23,26.92,15.94,30.71,11.63,0.258,0.368,0.419,0.7869999999999999,0.16099999999999998
SI,Sinker,FB,98,19.64,29,22,0,0.0,5,17.24,46,4,8.7,4.08,20,20.41,24.49,23.26,15.71,0.0,0.227,0.379,0.273,0.652,0.04600000000000001
SL,Slider,BR,86,17.23,19,14,4,21.05,4,21.05,25,8,32.0,9.3,16,18.6,27.91,13.21,14.29,20.0,0.286,0.444,0.286,0.73,0.0
FC,Cutter,FB,59,11.82,15,11,2,13.33,1,6.67,23,5,21.74,8.47,13,22.03,30.51,13.33,10.0,14.29,0.273,0.357,0.273,0.63,0.0
CU,Curveball,BR,31,6.21,6,5,1,16.67,1,16.67,8,0,0.0,0.0,9,29.03,29.03,7.14,6.43,11.11,0.2,0.333,0.2,0.533,0.0
ST,Sweeper,BR,29,5.81,5,4,1,20.0,1,20.0,8,0,0.0,0.0,4,13.79,13.79,15.0,10.71,6.67,0.0,0.2,0.0,0.2,0.0
SV,Slurve,BR,12,2.4,3,3,1,33.33,0,0.0,5,2,40.0,16.67,3,25.0,41.67,14.29,2.14,33.33,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,11,2.2,3,3,2,66.67,0,0.0,4,1,25.0,9.09,1,9.09,18.18,25.0,5.0,28.57,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,9,1.8,1,1,0,0.0,0,0.0,4,1,25.0,11.11,0,0.0,11.11,16.67,2.14,0.0,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,7,1.4,3,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,40.0,2.14,0.0,0.0,0.333,0.0,0.333,0.0
,,,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.71,0.0,,,,,
