Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,63,34.43,17,16,2,11.76,1,5.88,33,6,18.18,9.52,13,20.63,30.16,12.5,33.33,10.0,0.438,0.471,0.625,1.096,0.187
CH,Changeup,OS,23,12.57,6,6,1,16.67,0,0.0,8,3,37.5,13.04,2,8.7,21.74,25.0,8.33,20.0,0.167,0.167,0.167,0.334,0.0
FC,Cutter,FB,21,11.48,4,4,1,25.0,0,0.0,12,3,25.0,14.29,7,33.33,47.62,66.67,8.33,20.0,0.25,0.25,0.25,0.5,0.0
CU,Curveball,BR,20,10.93,6,6,2,33.33,0,0.0,10,3,30.0,15.0,5,25.0,40.0,37.5,10.0,33.33,0.333,0.333,0.333,0.666,0.0
SI,Sinker,FB,19,10.38,6,6,2,33.33,0,0.0,7,0,0.0,0.0,9,47.37,47.37,40.0,6.67,50.0,0.167,0.167,0.167,0.334,0.0
SL,Slider,BR,14,7.65,4,4,2,50.0,0,0.0,5,3,60.0,21.43,2,14.29,35.71,36.36,15.0,22.22,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,8,4.37,2,2,1,50.0,0,0.0,4,1,25.0,12.5,2,25.0,37.5,50.0,6.67,25.0,0.5,0.5,0.5,1.0,0.0
ST,Sweeper,BR,8,4.37,2,2,1,50.0,0,0.0,3,1,33.33,12.5,0,0.0,12.5,16.67,5.0,33.33,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,6,3.28,0,0,0,,0,,1,0,0.0,0.0,1,16.67,16.67,0.0,5.0,0.0,,,,,
,,,1,0.55,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,1.67,0.0,,1.0,,,
