Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,298,25.34,88,82,16,18.18,3,3.41,139,24,17.27,8.05,63,21.14,29.19,33.57,19.57,22.22,0.195,0.241,0.22,0.46099999999999997,0.024999999999999994
FF,4-Seam Fastball,FB,256,21.77,67,59,4,5.97,6,8.96,124,16,12.9,6.25,55,21.48,27.73,33.33,21.2,5.13,0.322,0.403,0.627,1.03,0.305
SL,Slider,BR,205,17.43,50,47,7,14.0,2,4.0,90,20,22.22,9.76,39,19.02,28.78,21.57,14.4,13.21,0.319,0.34,0.489,0.829,0.16999999999999998
ST,Sweeper,BR,168,14.29,36,34,9,25.0,1,2.78,73,18,24.66,10.71,27,16.07,26.79,28.12,19.02,12.86,0.206,0.229,0.235,0.46399999999999997,0.028999999999999998
FC,Cutter,FB,101,8.59,24,23,3,12.5,1,4.17,45,12,26.67,11.88,26,25.74,37.62,28.89,6.52,12.5,0.261,0.292,0.304,0.596,0.04299999999999998
CH,Changeup,OS,62,5.27,15,15,7,46.67,0,0.0,28,9,32.14,14.52,7,11.29,25.81,36.84,9.24,20.59,0.133,0.133,0.133,0.266,0.0
CU,Curveball,BR,39,3.32,10,10,2,20.0,0,0.0,14,3,21.43,7.69,8,20.51,28.21,18.18,4.08,13.33,0.2,0.2,0.3,0.5,0.09999999999999998
KC,Knuckle Curve,BR,20,1.7,2,2,0,0.0,0,0.0,7,2,28.57,10.0,5,25.0,35.0,18.18,1.63,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,18,1.53,7,7,3,42.86,0,0.0,10,3,30.0,16.67,1,5.56,22.22,41.67,3.26,25.0,0.143,0.143,0.286,0.42899999999999994,0.143
SV,Slurve,BR,5,0.43,1,1,0,0.0,0,0.0,4,1,25.0,20.0,0,0.0,20.0,50.0,1.09,0.0,1.0,1.0,1.0,2.0,0.0
FA,Other,,2,0.17,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,1.0,1.0,2.0,3.0,1.0
,,,2,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
