Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,391,26.8,89,75,29,32.58,11,12.36,196,54,27.55,13.81,68,17.39,31.2,21.25,25.27,25.22,0.293,0.386,0.387,0.773,0.09400000000000003
SL,Slider,BR,311,21.32,99,96,23,23.23,3,3.03,176,55,31.25,17.68,43,13.83,31.51,48.33,21.54,23.47,0.146,0.172,0.156,0.32799999999999996,0.010000000000000009
SI,Sinker,FB,306,20.97,80,74,4,5.0,3,3.75,153,16,10.46,5.23,53,17.32,22.55,26.52,13.19,6.67,0.324,0.367,0.338,0.7050000000000001,0.014000000000000012
ST,Sweeper,BR,150,10.28,42,40,13,30.95,2,4.76,69,20,28.99,13.33,18,12.0,25.33,35.48,12.97,22.03,0.15,0.19,0.225,0.41500000000000004,0.07500000000000001
FC,Cutter,FB,97,6.65,25,23,4,16.0,2,8.0,55,15,27.27,15.46,15,15.46,30.93,40.91,6.81,12.9,0.217,0.28,0.217,0.497,0.0
CH,Changeup,OS,95,6.51,26,25,13,50.0,0,0.0,51,22,43.14,23.16,7,7.37,30.53,34.55,10.33,27.66,0.16,0.154,0.24,0.394,0.07999999999999999
CU,Curveball,BR,44,3.02,20,20,6,30.0,0,0.0,29,9,31.03,20.45,5,11.36,31.82,60.71,3.74,35.29,0.25,0.25,0.3,0.55,0.04999999999999999
FS,Split-Finger,OS,27,1.85,9,9,3,33.33,0,0.0,18,5,27.78,18.52,1,3.7,22.22,57.89,2.42,27.27,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,21,1.44,3,3,0,0.0,0,0.0,9,3,33.33,14.29,2,9.52,23.81,37.5,2.42,0.0,0.667,0.667,0.667,1.334,0.0
SV,Slurve,BR,8,0.55,2,2,0,0.0,0,0.0,7,0,0.0,0.0,1,12.5,12.5,83.33,1.1,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,4,0.27,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
,,,4,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
PO,Pitch Out,,1,0.07,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.22,0.0,,,,,
