Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,801,41.81,202,175,29,14.36,21,10.4,408,58,14.22,7.24,123,15.36,22.6,24.25,38.6,13.18,0.251,0.342,0.349,0.6910000000000001,0.09799999999999998
CH,Changeup,OS,262,13.67,74,71,19,25.68,3,4.05,130,40,30.77,15.27,20,7.63,22.9,35.06,15.79,21.11,0.141,0.176,0.211,0.387,0.07
SL,Slider,BR,210,10.96,60,56,25,41.67,3,5.0,112,35,31.25,16.67,40,19.05,35.71,41.0,12.81,34.25,0.161,0.2,0.268,0.468,0.10700000000000001
SI,Sinker,FB,177,9.24,39,32,7,17.95,7,17.95,71,11,15.49,6.21,37,20.9,27.12,12.64,6.32,19.44,0.344,0.462,0.5,0.962,0.15600000000000003
FC,Cutter,FB,133,6.94,37,36,1,2.7,1,2.7,74,6,8.11,4.51,21,15.79,20.3,27.78,6.49,2.7,0.333,0.351,0.583,0.9339999999999999,0.24999999999999994
CU,Curveball,BR,131,6.84,19,17,9,47.37,1,5.26,41,15,36.59,11.45,35,26.72,38.17,25.68,7.02,22.5,0.235,0.263,0.647,0.91,0.41200000000000003
ST,Sweeper,BR,71,3.71,14,12,5,35.71,1,7.14,26,8,30.77,11.27,15,21.13,32.39,26.83,4.04,21.74,0.25,0.357,0.333,0.69,0.08300000000000002
FS,Split-Finger,OS,56,2.92,13,13,5,38.46,0,0.0,27,8,29.63,14.29,3,5.36,19.64,30.77,3.86,22.73,0.154,0.154,0.385,0.539,0.231
KC,Knuckle Curve,BR,55,2.87,13,11,6,46.15,1,7.69,24,8,33.33,14.55,10,18.18,32.73,38.24,4.21,25.0,0.182,0.25,0.273,0.523,0.09100000000000003
,,,20,1.04,4,4,3,75.0,0,0.0,8,5,62.5,25.0,4,20.0,45.0,,0.88,60.0,0.25,0.25,0.25,0.5,0.0
