Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,166,31.8,52,47,4,7.69,5,9.62,77,11,14.29,6.63,33,19.88,26.51,34.12,35.0,9.52,0.277,0.346,0.447,0.7929999999999999,0.16999999999999998
CH,Changeup,OS,81,15.52,19,17,3,15.79,2,10.53,28,5,17.86,6.17,10,12.35,18.52,14.58,12.5,20.0,0.235,0.316,0.294,0.61,0.059
SI,Sinker,FB,59,11.3,21,18,0,0.0,2,9.52,27,2,7.41,3.39,16,27.12,30.51,22.22,10.0,0.0,0.111,0.19,0.167,0.357,0.05600000000000001
SL,Slider,BR,51,9.77,9,7,1,11.11,2,22.22,17,4,23.53,7.84,9,17.65,25.49,17.86,13.33,6.25,0.143,0.333,0.143,0.476,0.0
FC,Cutter,FB,51,9.77,9,9,2,22.22,0,0.0,15,1,6.67,1.96,16,31.37,33.33,4.55,5.83,14.29,0.444,0.444,0.889,1.333,0.445
CU,Curveball,BR,44,8.43,13,12,2,15.38,1,7.69,17,2,11.76,4.55,3,6.82,11.36,14.81,9.17,18.18,0.167,0.231,0.417,0.648,0.24999999999999997
ST,Sweeper,BR,26,4.98,4,4,0,0.0,0,0.0,10,1,10.0,3.85,7,26.92,30.77,11.11,5.0,0.0,1.0,1.0,1.5,2.5,0.5
FS,Split-Finger,OS,25,4.79,7,7,3,42.86,0,0.0,9,3,33.33,12.0,4,16.0,28.0,20.0,6.67,25.0,0.286,0.286,0.714,1.0,0.428
KC,Knuckle Curve,BR,14,2.68,4,4,0,0.0,0,0.0,4,0,0.0,0.0,4,28.57,28.57,16.67,2.5,0.0,0.0,0.0,0.0,0.0,0.0
,,,5,0.96,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
