Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,430,23.46,110,99,23,20.91,10,9.09,228,51,22.37,11.86,57,13.26,25.12,25.14,24.96,15.75,0.333,0.391,0.798,1.189,0.465
SL,Slider,BR,355,19.37,81,77,23,28.4,4,4.94,167,59,35.33,16.62,53,14.93,31.55,31.22,17.78,22.12,0.26,0.296,0.532,0.8280000000000001,0.272
SI,Sinker,FB,341,18.6,105,96,14,13.33,6,5.71,168,26,15.48,7.62,66,19.35,26.98,32.54,12.99,18.42,0.292,0.343,0.542,0.885,0.25000000000000006
ST,Sweeper,BR,162,8.84,30,25,13,43.33,5,16.67,61,29,47.54,17.9,25,15.43,33.33,26.21,10.6,20.97,0.12,0.267,0.12,0.387,0.0
FC,Cutter,FB,154,8.4,40,34,9,22.5,6,15.0,76,22,28.95,14.29,22,14.29,28.57,18.84,8.21,18.75,0.324,0.425,0.618,1.043,0.294
CU,Curveball,BR,131,7.15,29,21,9,31.03,7,24.14,49,17,34.69,12.98,20,15.27,28.24,25.3,8.72,17.65,0.095,0.345,0.095,0.43999999999999995,0.0
CH,Changeup,OS,131,7.15,31,29,11,35.48,2,6.45,77,29,37.66,22.14,9,6.87,29.01,47.19,8.72,21.57,0.172,0.226,0.207,0.433,0.035
KC,Knuckle Curve,BR,72,3.93,16,13,5,31.25,3,18.75,30,8,26.67,11.11,15,20.83,31.94,28.57,4.44,19.23,0.308,0.438,0.385,0.823,0.07700000000000001
FS,Split-Finger,OS,35,1.91,9,8,2,22.22,1,11.11,19,3,15.79,8.57,2,5.71,14.29,36.36,2.22,15.38,0.375,0.444,0.375,0.819,0.0
SV,Slurve,BR,8,0.44,0,0,0,,0,,2,1,50.0,12.5,0,0.0,12.5,25.0,0.68,0.0,,,,,
FA,Other,,7,0.38,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,14.29,14.29,0.0,0.0,,0.5,0.5,2.0,2.5,1.5
FO,Forkball,OS,4,0.22,0,0,0,,0,,1,1,100.0,25.0,1,25.0,50.0,0.0,0.34,0.0,,,,,
,,,2,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.17,0.0,,,,,
SC,Screwball,,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.17,0.0,,,,,
