Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,490,32.49,119,103,43,36.13,13,10.92,270,103,38.15,21.02,50,10.2,31.22,18.45,34.32,26.54,0.223,0.308,0.34,0.648,0.11700000000000002
SI,Sinker,FB,348,23.08,83,72,15,18.07,8,9.64,161,30,18.63,8.62,67,19.25,27.87,23.6,14.62,20.29,0.194,0.284,0.278,0.562,0.08400000000000002
SL,Slider,BR,253,16.78,69,59,20,28.99,8,11.59,143,66,46.15,26.09,18,7.11,33.2,39.61,19.7,21.51,0.186,0.29,0.305,0.595,0.119
ST,Sweeper,BR,122,8.09,37,33,12,32.43,2,5.41,63,26,41.27,21.31,9,7.38,28.69,23.88,10.59,24.0,0.242,0.297,0.303,0.6,0.061
FC,Cutter,FB,115,7.63,31,24,6,19.35,7,22.58,56,20,35.71,17.39,15,13.04,30.43,13.46,6.78,18.75,0.417,0.548,0.958,1.506,0.5409999999999999
CU,Curveball,BR,64,4.24,16,16,4,25.0,0,0.0,31,7,22.58,10.94,5,7.81,18.75,27.5,4.87,17.39,0.438,0.438,0.5,0.938,0.062
CH,Changeup,OS,63,4.18,19,17,6,31.58,0,0.0,37,17,45.95,26.98,4,6.35,33.33,43.24,4.87,26.09,0.353,0.421,0.824,1.2449999999999999,0.471
FS,Split-Finger,OS,17,1.13,4,4,2,50.0,0,0.0,9,4,44.44,23.53,1,5.88,29.41,36.36,1.69,25.0,0.5,0.5,1.0,1.5,0.5
KC,Knuckle Curve,BR,14,0.93,3,2,1,33.33,1,33.33,4,2,50.0,14.29,3,21.43,35.71,20.0,0.64,33.33,0.5,0.667,0.5,1.167,0.0
FA,Other,,8,0.53,3,3,0,0.0,0,0.0,6,0,0.0,0.0,0,0.0,0.0,50.0,0.64,0.0,0.333,0.333,1.333,1.666,1.0
,,,5,0.33,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,0.85,25.0,0.0,0.5,0.0,0.5,0.0
KN,Knuckleball,,3,0.2,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.2,2,2,0,0.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,100.0,0.21,0.0,0.5,0.5,0.5,1.0,0.0
FO,Forkball,OS,2,0.13,0,0,0,,0,,1,1,100.0,50.0,1,50.0,100.0,100.0,0.0,,,,,,
EP,Eephus,,1,0.07,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
