Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,587,33.35,153,121,25,16.34,27,17.65,265,37,13.96,6.3,92,15.67,21.98,15.27,32.52,15.62,0.273,0.395,0.397,0.792,0.124
SL,Slider,BR,240,13.64,50,42,11,22.0,7,14.0,107,33,30.84,13.75,40,16.67,30.42,27.69,16.67,13.41,0.286,0.38,0.714,1.0939999999999999,0.428
CH,Changeup,OS,229,13.01,63,60,13,20.63,3,4.76,110,29,26.36,12.66,29,12.66,25.33,33.82,12.4,21.31,0.233,0.27,0.4,0.67,0.167
FC,Cutter,FB,184,10.45,50,45,8,16.0,5,10.0,76,15,19.74,8.15,32,17.39,25.54,16.46,7.11,22.86,0.222,0.3,0.467,0.767,0.24500000000000002
SI,Sinker,FB,180,10.23,60,55,7,11.67,4,6.67,85,8,9.41,4.44,36,20.0,24.44,14.71,9.76,14.58,0.291,0.35,0.509,0.859,0.21800000000000003
CU,Curveball,BR,118,6.7,24,22,4,16.67,2,8.33,42,12,28.57,10.17,24,20.34,30.51,18.18,6.71,12.12,0.273,0.333,0.727,1.06,0.45399999999999996
FS,Split-Finger,OS,88,5.0,23,21,9,39.13,2,8.7,37,14,37.84,15.91,14,15.91,31.82,28.81,6.5,28.12,0.19,0.261,0.238,0.499,0.04799999999999999
ST,Sweeper,BR,73,4.15,14,12,4,28.57,1,7.14,23,7,30.43,9.59,20,27.4,36.99,16.22,4.07,20.0,0.25,0.357,0.75,1.107,0.5
KC,Knuckle Curve,BR,40,2.27,11,11,3,27.27,0,0.0,14,3,21.43,7.5,8,20.0,27.5,13.04,2.64,23.08,0.273,0.273,0.545,0.8180000000000001,0.272
FO,Forkball,OS,7,0.4,2,1,1,50.0,1,50.0,3,1,33.33,14.29,0,0.0,14.29,33.33,1.22,16.67,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,6,0.34,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.41,0.0,,1.0,,,
,,,6,0.34,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KN,Knuckleball,,2,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
