Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,175,42.48,32,26,13,40.62,5,15.62,73,28,38.36,16.0,39,22.29,38.29,20.93,44.52,18.84,0.154,0.312,0.346,0.6579999999999999,0.19199999999999998
SI,Sinker,FB,54,13.11,15,11,3,20.0,4,26.67,14,2,14.29,3.7,16,29.63,33.33,11.54,9.03,21.43,0.182,0.4,0.273,0.673,0.09100000000000003
SL,Slider,BR,49,11.89,15,14,6,40.0,0,0.0,31,10,32.26,20.41,8,16.33,36.73,57.14,15.48,20.83,0.286,0.333,0.429,0.762,0.14300000000000002
CH,Changeup,OS,42,10.19,12,12,2,16.67,0,0.0,24,6,25.0,14.29,2,4.76,19.05,45.16,10.32,12.5,0.417,0.417,0.5,0.917,0.08300000000000002
FC,Cutter,FB,26,6.31,5,4,1,20.0,0,0.0,10,2,20.0,7.69,8,30.77,38.46,33.33,3.87,16.67,0.25,0.2,0.25,0.45,0.0
ST,Sweeper,BR,21,5.1,1,1,0,0.0,0,0.0,12,2,16.67,9.52,4,19.05,28.57,40.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,17,4.13,5,5,2,40.0,0,0.0,8,3,37.5,17.65,4,23.53,41.18,40.0,2.58,50.0,0.2,0.2,0.2,0.4,0.0
FS,Split-Finger,OS,13,3.16,4,4,0,0.0,0,0.0,10,1,10.0,7.69,0,0.0,7.69,66.67,5.16,0.0,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,7,1.7,3,3,1,33.33,0,0.0,4,1,25.0,14.29,2,28.57,42.86,50.0,1.94,33.33,0.667,0.667,1.667,2.334,1.0
,,,4,0.97,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FA,Other,,2,0.49,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,2,0.49,0,0,0,,0,,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,,,,,
