Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,709,36.68,166,146,65,39.16,14,8.43,358,129,36.03,18.19,121,17.07,35.26,31.66,38.22,27.08,0.185,0.265,0.514,0.779,0.329
SL,Slider,BR,364,18.83,94,86,23,24.47,8,8.51,184,63,34.24,17.31,34,9.34,26.65,33.19,20.06,18.25,0.267,0.33,0.57,0.8999999999999999,0.30299999999999994
SI,Sinker,FB,292,15.11,79,67,10,12.66,9,11.39,140,23,16.43,7.88,61,20.89,28.77,26.92,8.12,19.61,0.328,0.418,0.537,0.9550000000000001,0.20900000000000002
ST,Sweeper,BR,146,7.55,45,44,12,26.67,1,2.22,81,21,25.93,14.38,12,8.22,22.6,40.22,10.03,19.05,0.273,0.289,0.545,0.8340000000000001,0.272
FC,Cutter,FB,132,6.83,29,22,3,10.34,5,17.24,61,18,29.51,13.64,16,12.12,25.76,23.61,5.57,8.57,0.409,0.517,0.682,1.199,0.2730000000000001
CH,Changeup,OS,116,6.0,30,27,13,43.33,3,10.0,66,23,34.85,19.83,12,10.34,30.17,35.94,7.48,27.66,0.148,0.233,0.185,0.41800000000000004,0.037000000000000005
CU,Curveball,BR,70,3.62,11,11,4,36.36,0,0.0,33,15,45.45,21.43,4,5.71,27.14,38.0,4.94,12.9,0.182,0.182,0.182,0.364,0.0
FS,Split-Finger,OS,46,2.38,9,9,6,66.67,0,0.0,30,14,46.67,30.43,1,2.17,32.61,48.15,2.71,35.29,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,33,1.71,11,11,1,9.09,0,0.0,13,1,7.69,3.03,4,12.12,15.15,10.0,1.91,8.33,0.455,0.455,0.909,1.364,0.454
EP,Eephus,,9,0.47,3,3,0,0.0,0,0.0,4,0,0.0,0.0,1,11.11,11.11,37.5,0.32,0.0,0.333,0.333,0.667,1.0,0.334
SV,Slurve,BR,7,0.36,2,1,0,0.0,1,50.0,2,0,0.0,0.0,2,28.57,28.57,16.67,0.16,0.0,0.0,0.5,0.0,0.5,0.0
FA,Other,,4,0.21,1,1,1,100.0,0,0.0,1,1,100.0,25.0,1,25.0,50.0,0.0,0.16,100.0,0.0,0.0,0.0,0.0,0.0
,,,3,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
FO,Forkball,OS,2,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.32,0.0,,,,,
