Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,101,26.65,26,20,11,42.31,4,15.38,35,19,54.29,18.81,28,27.72,46.53,9.62,25.0,35.48,0.2,0.385,0.45,0.835,0.25
SL,Slider,BR,82,21.64,17,14,2,11.76,3,17.65,34,13,38.24,15.85,15,18.29,34.15,17.39,20.97,7.69,0.286,0.412,0.5,0.9119999999999999,0.21400000000000002
SI,Sinker,FB,76,20.05,20,18,5,25.0,1,5.0,28,3,10.71,3.95,25,32.89,36.84,16.67,16.13,25.0,0.333,0.4,0.722,1.1219999999999999,0.38899999999999996
FC,Cutter,FB,32,8.44,8,7,1,12.5,1,12.5,15,7,46.67,21.88,1,3.12,25.0,30.0,7.26,11.11,0.286,0.375,0.286,0.661,0.0
ST,Sweeper,BR,28,7.39,6,5,2,33.33,1,16.67,10,3,30.0,10.71,3,10.71,21.43,11.11,8.06,20.0,0.2,0.333,0.4,0.7330000000000001,0.2
FS,Split-Finger,OS,17,4.49,2,2,1,50.0,0,0.0,10,4,40.0,23.53,2,11.76,35.29,37.5,6.45,12.5,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,17,4.49,6,5,5,83.33,1,16.67,7,4,57.14,23.53,2,11.76,35.29,20.0,8.87,45.45,0.0,0.167,0.0,0.167,0.0
CU,Curveball,BR,15,3.96,0,0,0,,0,,1,0,0.0,0.0,4,26.67,26.67,0.0,4.03,0.0,,,,,
KC,Knuckle Curve,BR,8,2.11,1,1,0,0.0,0,0.0,2,0,0.0,0.0,2,25.0,25.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,1,0.26,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
FA,Other,,1,0.26,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
,,,1,0.26,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
