Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
FF,4-Seam Fastball,FB,70,32.26,16,12,2,12.5,2,12.5,33,8,24.24,11.43,11,15.71,27.14,18.52,39.66,8.7,0.167,0.267,0.417,0.6839999999999999,0.2499999999999999,594577
SI,Sinker,FB,45,20.74,14,14,0,0.0,0,0.0,20,0,0.0,0.0,11,24.44,24.44,11.76,5.17,0.0,0.143,0.143,0.429,0.572,0.286,594577
CU,Curveball,BR,6,2.76,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,33.33,33.33,33.33,0.0,,1.0,1.0,2.5,3.5,1.5,594577
FC,Cutter,FB,6,2.76,1,1,0,0.0,0,0.0,3,1,33.33,16.67,0,0.0,16.67,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,594577
CH,Changeup,OS,1,0.46,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,,1.72,100.0,0.0,0.0,0.0,0.0,0.0,594577
ST,Sweeper,BR,177,31.0,46,36,12,26.09,5,10.87,71,18,25.35,10.17,39,22.03,32.2,30.93,38.12,19.67,0.222,0.37,0.306,0.6759999999999999,0.0839999999999999,594580
FF,4-Seam Fastball,FB,175,30.65,44,37,9,20.45,6,13.64,94,16,17.02,9.14,30,17.14,26.29,32.39,43.12,13.04,0.243,0.364,0.297,0.661,0.0539999999999999,594580
SI,Sinker,FB,173,30.3,45,40,5,11.11,3,6.67,67,6,8.96,3.47,32,18.5,21.97,14.89,15.0,20.83,0.275,0.333,0.4,0.7330000000000001,0.125,594580
,,,33,5.78,8,0,0,0.0,8,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,594580
CH,Changeup,OS,13,2.28,4,3,0,0.0,1,25.0,7,2,28.57,15.38,0,0.0,15.38,40.0,3.75,0.0,0.333,0.5,0.333,0.833,0.0,594580
SL,Slider,BR,105,53.85,25,25,11,44.0,0,0.0,62,35,56.45,33.33,11,10.48,43.81,51.52,48.21,40.74,0.24,0.24,0.52,0.76,0.28,594798
FF,4-Seam Fastball,FB,87,44.62,25,25,9,36.0,0,0.0,44,14,31.82,16.09,17,19.54,35.63,26.67,46.43,34.62,0.16,0.16,0.36,0.52,0.1999999999999999,594798
CH,Changeup,OS,2,1.03,2,2,1,50.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,,3.57,50.0,0.0,0.0,0.0,0.0,0.0,594798
CU,Curveball,BR,1,0.51,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,594798
CH,Changeup,OS,236,37.28,80,76,15,18.75,3,3.75,142,40,28.17,16.95,23,9.75,26.69,48.23,46.74,17.44,0.211,0.238,0.355,0.593,0.144,594835
FF,4-Seam Fastball,FB,170,26.86,34,27,7,20.59,7,20.59,63,8,12.7,4.71,30,17.65,22.35,13.41,33.7,11.29,0.333,0.471,0.593,1.064,0.2599999999999999,594835
CU,Curveball,BR,138,21.8,42,39,3,7.14,2,4.76,72,11,15.28,7.97,30,21.74,29.71,40.35,15.76,10.34,0.359,0.39,0.436,0.8260000000000001,0.077,594835
SI,Sinker,FB,50,7.9,3,2,0,0.0,1,33.33,13,5,38.46,10.0,18,36.0,46.0,4.17,0.54,0.0,0.5,0.667,0.5,1.167,0.0,594835
FC,Cutter,FB,39,6.16,9,9,1,11.11,0,0.0,18,3,16.67,7.69,6,15.38,23.08,15.0,3.26,16.67,0.444,0.444,0.778,1.222,0.334,594835
ST,Sweeper,BR,227,33.98,53,51,16,30.19,2,3.77,99,36,36.36,15.86,42,18.5,34.36,28.0,31.15,28.07,0.137,0.17,0.275,0.445,0.138,594902
SI,Sinker,FB,223,33.38,82,77,20,24.39,3,3.66,114,17,14.91,7.62,47,21.08,28.7,23.53,41.53,26.32,0.247,0.293,0.351,0.6439999999999999,0.1039999999999999,594902
FF,4-Seam Fastball,FB,163,24.4,33,28,5,15.15,4,12.12,71,19,26.76,11.66,30,18.4,30.06,22.78,20.22,13.51,0.464,0.545,0.857,1.402,0.3929999999999999,594902
CH,Changeup,OS,18,2.69,3,3,1,33.33,0,0.0,7,2,28.57,11.11,2,11.11,22.22,25.0,1.64,33.33,0.0,0.0,0.0,0.0,0.0,594902
CU,Curveball,BR,17,2.54,8,7,1,12.5,1,12.5,9,1,11.11,5.88,4,23.53,29.41,33.33,3.83,14.29,0.143,0.25,0.286,0.536,0.143,594902
SL,Slider,BR,11,1.65,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,18.18,18.18,12.5,1.09,0.0,0.5,0.5,0.5,1.0,0.0,594902
FC,Cutter,FB,8,1.2,1,1,0,0.0,0,0.0,4,2,50.0,25.0,1,12.5,37.5,40.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,594902
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,594902
SI,Sinker,FB,101,34.83,31,27,4,12.9,4,12.9,56,6,10.71,5.94,16,15.84,21.78,28.95,20.73,23.53,0.333,0.419,0.667,1.086,0.334,594943
FC,Cutter,FB,95,32.76,20,17,1,5.0,2,10.0,41,12,29.27,12.63,16,16.84,29.47,28.57,21.95,5.56,0.294,0.368,0.529,0.897,0.235,594943
FF,4-Seam Fastball,FB,39,13.45,9,6,4,44.44,2,22.22,14,6,42.86,15.38,5,12.82,28.21,31.03,26.83,18.18,0.0,0.333,0.0,0.333,0.0,594943
CU,Curveball,BR,28,9.66,8,7,2,25.0,1,12.5,11,3,27.27,10.71,4,14.29,25.0,23.53,12.2,20.0,0.571,0.625,0.714,1.339,0.143,594943
CH,Changeup,OS,27,9.31,10,9,3,30.0,1,10.0,19,3,15.79,11.11,3,11.11,22.22,58.33,18.29,20.0,0.333,0.4,1.111,1.511,0.778,594943
SL,Slider,BR,357,58.62,89,79,25,28.09,9,10.11,184,53,28.8,14.85,65,18.21,33.05,31.93,57.22,23.36,0.228,0.303,0.443,0.746,0.215,595345
FF,4-Seam Fastball,FB,251,41.22,63,56,15,23.81,5,7.94,110,31,28.18,12.35,37,14.74,27.09,21.05,42.78,18.75,0.214,0.302,0.446,0.748,0.232,595345
SI,Sinker,FB,1,0.16,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,,595345
SI,Sinker,FB,45,56.25,13,12,1,7.69,1,7.69,21,3,14.29,6.67,9,20.0,26.67,11.11,33.33,16.67,0.333,0.385,0.667,1.052,0.334,595411
SL,Slider,BR,32,40.0,9,7,2,22.22,0,0.0,13,4,30.77,12.5,7,21.88,34.38,27.27,61.11,18.18,0.286,0.333,0.429,0.762,0.143,595411
,,,2,2.5,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,5.56,0.0,,,,,,595411
CH,Changeup,OS,1,1.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,595411
FF,4-Seam Fastball,FB,23,71.88,6,2,0,0.0,3,50.0,12,4,33.33,17.39,2,8.7,26.09,25.0,66.67,0.0,0.0,0.5,0.0,0.5,0.0,595897
SL,Slider,BR,9,28.12,3,3,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,14.29,33.33,0.0,0.333,0.333,0.667,1.0,0.334,595897
FF,4-Seam Fastball,FB,107,52.71,33,29,5,15.15,4,12.12,48,5,10.42,4.67,22,20.56,25.23,11.36,45.45,25.0,0.276,0.364,0.483,0.847,0.2069999999999999,595928
SL,Slider,BR,92,45.32,21,20,3,14.29,1,4.76,37,12,32.43,13.04,10,10.87,23.91,22.81,50.0,13.64,0.3,0.333,0.4,0.7330000000000001,0.1,595928
CH,Changeup,OS,3,1.48,2,2,2,100.0,0,0.0,3,3,100.0,100.0,0,0.0,100.0,100.0,4.55,100.0,0.0,0.0,0.0,0.0,0.0,595928
,,,1,0.49,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,595928
EP,Eephus,,13,54.17,5,5,0,0.0,0,0.0,9,0,0.0,0.0,1,7.69,7.69,50.0,50.0,0.0,0.2,0.2,0.2,0.4,0.0,595978
FA,Other,,11,45.83,4,3,0,0.0,0,0.0,4,0,0.0,0.0,2,18.18,18.18,0.0,50.0,0.0,0.333,0.5,0.333,0.833,0.0,595978
ST,Sweeper,BR,591,63.75,165,157,52,31.52,5,3.03,296,106,35.81,17.94,119,20.14,38.07,39.03,69.35,23.21,0.223,0.248,0.369,0.617,0.146,596001
SI,Sinker,FB,259,27.94,62,52,13,20.97,5,8.06,110,16,14.55,6.18,67,25.87,32.05,25.86,23.53,17.11,0.404,0.467,0.635,1.102,0.2309999999999999,596001
CH,Changeup,OS,51,5.5,8,8,2,25.0,0,0.0,22,8,36.36,15.69,4,7.84,23.53,26.47,4.95,12.5,0.25,0.25,0.25,0.5,0.0,596001
SL,Slider,BR,15,1.62,6,6,1,16.67,0,0.0,8,1,12.5,6.67,3,20.0,26.67,0.0,1.55,20.0,0.5,0.5,0.833,1.333,0.3329999999999999,596001
FF,4-Seam Fastball,FB,7,0.76,0,0,0,,0,,2,0,0.0,0.0,3,42.86,42.86,0.0,0.62,0.0,,,,,,596001
,,,4,0.43,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,596001
FF,4-Seam Fastball,FB,81,46.02,26,19,6,23.08,6,23.08,32,6,18.75,7.41,18,22.22,29.63,15.79,46.81,27.27,0.105,0.346,0.263,0.609,0.158,596057
CH,Changeup,OS,77,43.75,10,8,0,0.0,2,20.0,33,7,21.21,9.09,5,6.49,15.58,25.0,40.43,0.0,0.375,0.5,0.5,1.0,0.125,596057
SL,Slider,BR,16,9.09,5,5,1,20.0,0,0.0,8,1,12.5,6.25,0,0.0,6.25,25.0,10.64,20.0,0.2,0.2,0.8,1.0,0.6000000000000001,596057
SI,Sinker,FB,1,0.57,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,2.13,100.0,0.0,0.0,0.0,0.0,0.0,596057
ST,Sweeper,BR,1,0.57,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,596057
SL,Slider,BR,9,56.25,4,4,1,25.0,0,0.0,4,1,25.0,11.11,3,33.33,44.44,25.0,75.0,33.33,0.75,0.75,1.5,2.25,0.75,596082
SI,Sinker,FB,7,43.75,1,1,0,0.0,0,0.0,3,0,0.0,0.0,2,28.57,28.57,33.33,25.0,0.0,1.0,1.0,1.0,2.0,0.0,596082
FC,Cutter,FB,240,50.31,63,63,35,55.56,0,0.0,147,96,65.31,40.0,31,12.92,52.92,54.68,46.81,53.03,0.095,0.095,0.19,0.285,0.095,596112
SL,Slider,BR,128,26.83,37,31,12,32.43,5,13.51,73,32,43.84,25.0,28,21.88,46.88,54.55,28.37,30.0,0.194,0.297,0.419,0.716,0.2249999999999999,596112
FF,4-Seam Fastball,FB,104,21.8,27,24,7,25.93,3,11.11,40,13,32.5,12.5,17,16.35,28.85,20.31,21.99,22.58,0.208,0.296,0.375,0.671,0.167,596112
FS,Split-Finger,OS,3,0.63,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,66.67,2.13,33.33,0.0,0.0,0.0,0.0,0.0,596112
CU,Curveball,BR,2,0.42,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.71,0.0,,,,,,596112
FF,4-Seam Fastball,FB,495,41.74,126,116,25,19.84,7,5.56,265,50,18.87,10.1,75,15.15,25.25,28.05,45.16,14.88,0.328,0.368,0.655,1.023,0.327,596133
SL,Slider,BR,199,16.78,48,45,6,12.5,3,6.25,91,16,17.58,8.04,34,17.09,25.13,25.93,15.05,10.71,0.4,0.438,0.689,1.127,0.2889999999999999,596133
CH,Changeup,OS,185,15.6,46,44,19,41.3,1,2.17,88,31,35.23,16.76,17,9.19,25.95,25.0,20.97,24.36,0.295,0.326,0.568,0.8939999999999999,0.2729999999999999,596133
FC,Cutter,FB,120,10.12,32,29,6,18.75,3,9.38,63,17,26.98,14.17,21,17.5,31.67,27.45,7.53,21.43,0.276,0.344,0.448,0.792,0.172,596133
KC,Knuckle Curve,BR,100,8.43,18,16,2,11.11,1,5.56,39,4,10.26,4.0,23,23.0,27.0,19.05,4.57,11.76,0.125,0.167,0.375,0.542,0.25,596133
ST,Sweeper,BR,53,4.47,13,13,1,7.69,0,0.0,21,6,28.57,11.32,5,9.43,20.75,15.62,4.03,6.67,0.308,0.308,0.385,0.6930000000000001,0.077,596133
SI,Sinker,FB,33,2.78,11,10,1,9.09,0,0.0,18,0,0.0,0.0,6,18.18,18.18,40.0,2.42,11.11,0.4,0.455,0.5,0.955,0.0999999999999999,596133
,,,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.27,0.0,,,,,,596133
SI,Sinker,FB,120,34.88,28,22,3,10.71,2,7.14,56,11,19.64,9.17,20,16.67,25.83,36.67,20.0,15.79,0.364,0.444,0.5,0.944,0.136,596271
SL,Slider,BR,76,22.09,23,20,2,8.7,3,13.04,32,7,21.88,9.21,13,17.11,26.32,23.26,22.11,9.52,0.35,0.435,0.6,1.035,0.25,596271
ST,Sweeper,BR,60,17.44,18,16,5,27.78,2,11.11,30,8,26.67,13.33,3,5.0,18.33,18.18,24.21,21.74,0.188,0.278,0.625,0.903,0.437,596271
FF,4-Seam Fastball,FB,53,15.41,12,12,1,8.33,0,0.0,22,3,13.64,5.66,12,22.64,28.3,14.29,22.11,4.76,0.25,0.25,0.833,1.083,0.583,596271
CH,Changeup,OS,26,7.56,6,6,2,33.33,0,0.0,13,6,46.15,23.08,2,7.69,30.77,38.89,10.53,20.0,0.5,0.5,1.0,1.5,0.5,596271
,,,8,2.33,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,596271
CU,Curveball,BR,1,0.29,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,1.05,100.0,0.0,0.0,0.0,0.0,0.0,596271
FF,4-Seam Fastball,FB,759,43.62,195,174,19,9.74,19,9.74,342,42,12.28,5.53,141,18.58,24.11,18.84,32.6,12.84,0.328,0.4,0.586,0.986,0.2579999999999999,596295
CH,Changeup,OS,384,22.07,113,106,8,7.08,5,4.42,198,39,19.7,10.16,55,14.32,24.48,27.62,16.3,10.81,0.292,0.324,0.509,0.833,0.217,596295
KC,Knuckle Curve,BR,300,17.24,86,82,28,32.56,4,4.65,132,33,25.0,11.0,43,14.33,25.33,27.54,33.48,18.42,0.207,0.244,0.341,0.585,0.134,596295
SL,Slider,BR,286,16.44,80,75,16,20.0,4,5.0,155,42,27.1,14.69,34,11.89,26.57,27.82,16.96,20.78,0.227,0.275,0.333,0.6080000000000001,0.106,596295
,,,6,0.34,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,0.44,50.0,0.0,0.5,0.0,0.5,0.0,596295
SI,Sinker,FB,5,0.29,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,20.0,20.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,596295
FF,4-Seam Fastball,FB,131,48.52,34,29,5,14.71,5,14.71,45,4,8.89,3.05,27,20.61,23.66,23.38,40.51,15.62,0.414,0.5,0.586,1.086,0.172,598264
KC,Knuckle Curve,BR,129,47.78,30,27,6,20.0,2,6.67,52,14,26.92,10.85,26,20.16,31.01,27.78,53.16,14.29,0.185,0.267,0.296,0.563,0.1109999999999999,598264
FS,Split-Finger,OS,10,3.7,1,1,1,100.0,0,0.0,3,1,33.33,10.0,1,10.0,20.0,22.22,6.33,20.0,0.0,0.0,0.0,0.0,0.0,598264
CH,Changeup,OS,159,46.36,59,57,10,16.95,1,1.69,102,29,28.43,18.24,14,8.81,27.04,49.45,63.27,16.13,0.246,0.254,0.298,0.552,0.0519999999999999,598286
SI,Sinker,FB,116,33.82,33,30,2,6.06,3,9.09,49,3,6.12,2.59,29,25.0,27.59,15.22,23.47,8.7,0.167,0.242,0.233,0.475,0.066,598286
ST,Sweeper,BR,43,12.54,3,3,0,0.0,0,0.0,8,1,12.5,2.33,15,34.88,37.21,4.17,6.12,0.0,0.333,0.333,0.333,0.666,0.0,598286
FF,4-Seam Fastball,FB,15,4.37,3,2,0,0.0,0,0.0,6,1,16.67,6.67,2,13.33,20.0,14.29,7.14,0.0,0.0,0.333,0.0,0.333,0.0,598286
SL,Slider,BR,8,2.33,3,3,0,0.0,0,0.0,4,0,0.0,0.0,2,25.0,25.0,0.0,0.0,,0.333,0.333,0.667,1.0,0.334,598286
KC,Knuckle Curve,BR,1,0.29,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,598286
,,,1,0.29,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,598286
FF,4-Seam Fastball,FB,246,37.16,56,46,11,19.64,10,17.86,128,38,29.69,15.45,29,11.79,27.24,31.11,34.47,15.49,0.109,0.268,0.261,0.529,0.152,600917
SL,Slider,BR,243,36.71,49,47,26,53.06,2,4.08,113,62,54.87,25.51,19,7.82,33.33,37.29,45.63,27.66,0.128,0.163,0.17,0.333,0.042,600917
FC,Cutter,FB,128,19.34,39,35,13,33.33,4,10.26,58,22,37.93,17.19,25,19.53,36.72,26.56,13.59,46.43,0.171,0.256,0.257,0.513,0.086,600917
SI,Sinker,FB,27,4.08,11,10,0,0.0,0,0.0,17,2,11.76,7.41,4,14.81,22.22,50.0,1.94,0.0,0.3,0.364,0.3,0.6639999999999999,0.0,600917
CH,Changeup,OS,17,2.57,3,3,0,0.0,0,0.0,10,1,10.0,5.88,0,0.0,5.88,46.15,4.37,0.0,0.333,0.333,1.333,1.666,1.0,600917
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,600917
SI,Sinker,FB,174,41.83,55,53,8,14.55,0,0.0,102,20,19.61,11.49,32,18.39,29.89,53.75,23.14,28.57,0.302,0.309,0.623,0.932,0.321,600921
SL,Slider,BR,96,23.08,20,19,2,10.0,1,5.0,44,9,20.45,9.38,15,15.62,25.0,19.57,19.83,8.33,0.316,0.35,0.579,0.929,0.2629999999999999,600921
FF,4-Seam Fastball,FB,92,22.12,26,25,10,38.46,1,3.85,44,14,31.82,15.22,11,11.96,27.17,27.08,39.67,20.83,0.24,0.269,0.64,0.909,0.4,600921
CH,Changeup,OS,53,12.74,15,12,6,40.0,1,6.67,36,13,36.11,24.53,2,3.77,28.3,44.44,16.53,30.0,0.25,0.308,0.25,0.558,0.0,600921
,,,1,0.24,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.83,100.0,0.0,0.0,0.0,0.0,0.0,600921
SL,Slider,BR,11,61.11,4,3,1,25.0,0,0.0,6,2,33.33,18.18,1,9.09,27.27,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,600986
SI,Sinker,FB,7,38.89,2,1,0,0.0,1,50.0,2,0,0.0,0.0,2,28.57,28.57,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,600986
FF,4-Seam Fastball,FB,686,49.42,165,138,42,25.45,23,13.94,347,86,24.78,12.54,119,17.35,29.88,33.44,46.71,21.11,0.203,0.333,0.384,0.7170000000000001,0.181,601713
CU,Curveball,BR,257,18.52,57,56,21,36.84,1,1.75,106,36,33.96,14.01,49,19.07,33.07,29.17,17.61,28.0,0.214,0.228,0.25,0.478,0.036,601713
SL,Slider,BR,192,13.83,43,39,12,27.91,4,9.3,84,29,34.52,15.1,18,9.38,24.48,22.12,14.55,19.35,0.179,0.256,0.308,0.5640000000000001,0.129,601713
FC,Cutter,FB,126,9.08,34,32,6,17.65,2,5.88,67,27,40.3,21.43,18,14.29,35.71,37.31,5.16,27.27,0.25,0.294,0.312,0.606,0.062,601713
ST,Sweeper,BR,125,9.01,45,43,25,55.56,2,4.44,70,31,44.29,24.8,10,8.0,32.8,43.75,15.73,37.31,0.116,0.156,0.186,0.3419999999999999,0.0699999999999999,601713
FS,Split-Finger,OS,2,0.14,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,0.23,0.0,0.5,0.5,2.0,2.5,1.5,601713
SL,Slider,BR,182,30.03,41,35,12,29.27,4,9.76,82,31,37.8,17.03,30,16.48,33.52,33.94,26.88,24.0,0.143,0.225,0.143,0.368,0.0,605130
CU,Curveball,BR,173,28.55,45,38,18,40.0,4,8.89,77,34,44.16,19.65,34,19.65,39.31,34.02,38.71,25.0,0.211,0.289,0.263,0.552,0.052,605130
FF,4-Seam Fastball,FB,104,17.16,33,25,7,21.21,7,21.21,41,11,26.83,10.58,29,27.88,38.46,19.57,16.13,23.33,0.28,0.438,0.32,0.758,0.0399999999999999,605130
ST,Sweeper,BR,85,14.03,13,13,5,38.46,0,0.0,35,17,48.57,20.0,14,16.47,36.47,20.45,9.68,27.78,0.154,0.154,0.385,0.539,0.231,605130
SI,Sinker,FB,60,9.9,21,19,3,14.29,2,9.52,30,2,6.67,3.33,14,23.33,26.67,32.0,8.06,20.0,0.263,0.333,0.263,0.5960000000000001,0.0,605130
,,,2,0.33,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.54,0.0,,1.0,,,,605130
SI,Sinker,FB,764,48.69,227,209,27,11.89,13,5.73,358,42,11.73,5.5,210,27.49,32.98,28.36,34.73,16.27,0.211,0.265,0.254,0.519,0.043,605135
ST,Sweeper,BR,191,12.17,55,52,27,49.09,2,3.64,98,46,46.94,24.08,18,9.42,33.51,34.48,19.87,28.42,0.231,0.259,0.423,0.6819999999999999,0.1919999999999999,605135
CU,Curveball,BR,164,10.45,38,30,11,28.95,3,7.89,70,28,40.0,17.07,17,10.37,27.44,25.47,11.3,20.37,0.1,0.243,0.167,0.41,0.067,605135
FC,Cutter,FB,137,8.73,44,40,15,34.09,3,6.82,74,17,22.97,12.41,20,14.6,27.01,34.33,14.85,21.13,0.225,0.295,0.35,0.645,0.1249999999999999,605135
CH,Changeup,OS,121,7.71,24,24,0,0.0,0,0.0,62,7,11.29,5.79,13,10.74,16.53,33.85,3.14,0.0,0.167,0.167,0.333,0.5,0.166,605135
FF,4-Seam Fastball,FB,99,6.31,25,24,8,32.0,1,4.0,53,9,16.98,9.09,8,8.08,17.17,28.57,13.81,12.12,0.292,0.32,0.583,0.903,0.291,605135
SL,Slider,BR,80,5.1,10,10,0,0.0,0,0.0,32,8,25.0,10.0,15,18.75,28.75,17.02,1.26,0.0,0.2,0.2,0.5,0.7,0.3,605135
,,,12,0.76,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,0.84,25.0,0.0,0.5,0.0,0.5,0.0,605135
FS,Split-Finger,OS,1,0.06,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.21,0.0,,,,,,605135
SI,Sinker,FB,35,40.7,6,6,0,0.0,0,0.0,17,3,17.65,8.57,4,11.43,20.0,36.36,22.73,0.0,0.5,0.5,0.833,1.333,0.3329999999999999,605151
FF,4-Seam Fastball,FB,30,34.88,9,9,2,22.22,0,0.0,14,4,28.57,13.33,8,26.67,40.0,12.5,45.45,20.0,0.444,0.444,0.778,1.222,0.334,605151
KC,Knuckle Curve,BR,17,19.77,3,3,2,66.67,0,0.0,7,3,42.86,17.65,2,11.76,29.41,27.27,18.18,50.0,0.0,0.0,0.0,0.0,0.0,605151
CH,Changeup,OS,4,4.65,3,0,0,0.0,2,66.67,0,0,,0.0,0,0.0,0.0,0.0,13.64,0.0,,1.0,,,,605151
SL,Slider,BR,253,56.1,66,58,15,22.73,4,6.06,126,33,26.19,13.04,31,12.25,25.3,25.37,53.8,16.3,0.224,0.262,0.5,0.762,0.276,605154
FF,4-Seam Fastball,FB,196,43.46,39,36,14,35.9,3,7.69,91,25,27.47,12.76,40,20.41,33.16,27.17,46.2,17.72,0.222,0.282,0.25,0.532,0.0279999999999999,605154
CH,Changeup,OS,2,0.44,2,1,0,0.0,1,50.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,605154
FC,Cutter,FB,22,46.81,8,5,0,0.0,3,37.5,7,0,0.0,0.0,5,22.73,22.73,0.0,28.57,0.0,0.4,0.625,1.2,1.825,0.7999999999999999,605155
SL,Slider,BR,16,34.04,6,6,1,16.67,0,0.0,7,2,28.57,12.5,3,18.75,31.25,25.0,28.57,50.0,0.333,0.333,0.667,1.0,0.334,605155
CU,Curveball,BR,6,12.77,1,1,1,100.0,0,0.0,4,3,75.0,50.0,0,0.0,50.0,60.0,42.86,33.33,0.0,0.0,0.0,0.0,0.0,605155
SI,Sinker,FB,2,4.26,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,4.0,5.0,3.0,605155
FF,4-Seam Fastball,FB,1,2.13,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,605155
SI,Sinker,FB,311,54.28,70,62,8,11.43,7,10.0,141,31,21.99,9.97,60,19.29,29.26,32.72,25.16,20.51,0.258,0.333,0.516,0.849,0.258,605177
SL,Slider,BR,182,31.76,53,47,34,64.15,6,11.32,89,56,62.92,30.77,8,4.4,35.16,40.69,61.94,35.42,0.106,0.208,0.255,0.4629999999999999,0.149,605177
FF,4-Seam Fastball,FB,72,12.57,18,13,1,5.56,4,22.22,24,2,8.33,2.78,16,22.22,25.0,14.63,12.9,5.0,0.385,0.529,0.692,1.221,0.3069999999999999,605177
CH,Changeup,OS,8,1.4,1,1,0,0.0,0,0.0,3,1,33.33,12.5,1,12.5,25.0,33.33,0.0,,0.0,0.0,0.0,0.0,0.0,605177
FF,4-Seam Fastball,FB,467,43.44,125,110,25,20.0,9,7.2,227,36,15.86,7.71,109,23.34,31.05,26.78,46.35,17.12,0.291,0.363,0.373,0.736,0.082,605182
ST,Sweeper,BR,403,37.49,105,98,27,25.71,7,6.67,201,73,36.32,18.11,54,13.4,31.51,32.47,39.37,21.77,0.204,0.257,0.388,0.645,0.184,605182
FC,Cutter,FB,145,13.49,39,37,8,20.51,0,0.0,77,20,25.97,13.79,17,11.72,25.52,35.06,11.43,22.22,0.243,0.263,0.378,0.641,0.135,605182
SI,Sinker,FB,46,4.28,10,6,0,0.0,2,20.0,21,5,23.81,10.87,3,6.52,17.39,35.29,0.63,0.0,0.333,0.5,0.333,0.833,0.0,605182
CH,Changeup,OS,10,0.93,4,3,0,0.0,0,0.0,5,1,20.0,10.0,0,0.0,10.0,28.57,2.22,0.0,0.0,0.25,0.0,0.25,0.0,605182
CU,Curveball,BR,2,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,605182
,,,2,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,605182
SI,Sinker,FB,255,36.59,67,57,6,8.96,8,11.94,100,6,6.0,2.35,63,24.71,27.06,13.16,21.88,14.29,0.421,0.493,0.526,1.019,0.105,605200
CH,Changeup,OS,152,21.81,42,41,18,42.86,1,2.38,92,42,45.65,27.63,6,3.95,31.58,44.33,32.81,28.57,0.268,0.286,0.61,0.8959999999999999,0.3419999999999999,605200
FF,4-Seam Fastball,FB,150,21.52,33,27,12,36.36,5,15.15,39,9,23.08,6.0,38,25.33,31.33,13.1,30.21,20.69,0.222,0.344,0.481,0.825,0.259,605200
FC,Cutter,FB,61,8.75,13,10,2,15.38,2,15.38,24,6,25.0,9.84,9,14.75,24.59,9.68,5.73,18.18,0.3,0.385,0.3,0.685,0.0,605200
