Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
CU,Curveball,BR,171,32.33,54,41,7,12.96,12,22.22,84,19,22.62,11.11,24,14.04,25.15,33.33,35.51,14.29,0.293,0.463,0.39,0.853,0.097,448179
FF,4-Seam Fastball,FB,132,24.95,21,18,4,19.05,3,14.29,37,7,18.92,5.3,36,27.27,32.58,16.9,13.04,22.22,0.333,0.429,0.444,0.873,0.1109999999999999,448179
ST,Sweeper,BR,99,18.71,25,23,5,20.0,1,4.0,46,14,30.43,14.14,9,9.09,23.23,26.32,31.16,11.63,0.217,0.28,0.391,0.671,0.174,448179
SI,Sinker,FB,73,13.8,13,12,5,38.46,1,7.69,21,5,23.81,6.85,23,31.51,38.36,10.0,10.87,33.33,0.083,0.154,0.083,0.237,0.0,448179
FC,Cutter,FB,24,4.54,7,6,2,28.57,1,14.29,9,3,33.33,12.5,3,12.5,25.0,18.75,2.9,50.0,0.333,0.429,0.5,0.929,0.1669999999999999,448179
SL,Slider,BR,20,3.78,7,4,0,0.0,1,14.29,11,2,18.18,10.0,2,10.0,20.0,22.22,3.62,0.0,0.5,0.429,0.75,1.179,0.25,448179
CH,Changeup,OS,9,1.7,1,1,0,0.0,0,0.0,2,0,0.0,0.0,2,22.22,22.22,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,448179
,,,1,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.72,0.0,,,,,,448179
CU,Curveball,BR,664,46.05,165,140,65,39.39,15,9.09,288,127,44.1,19.13,137,20.63,39.76,36.29,55.97,27.2,0.164,0.287,0.257,0.544,0.093,450203
FF,4-Seam Fastball,FB,508,35.23,129,102,24,18.6,24,18.6,215,59,27.44,11.61,87,17.13,28.74,18.58,33.72,16.67,0.294,0.426,0.471,0.897,0.177,450203
CH,Changeup,OS,196,13.59,42,38,10,23.81,4,9.52,84,34,40.48,17.35,23,11.73,29.08,32.31,9.13,25.64,0.237,0.31,0.316,0.626,0.079,450203
FC,Cutter,FB,43,2.98,7,6,1,14.29,1,14.29,13,1,7.69,2.33,14,32.56,34.88,6.25,0.47,50.0,0.5,0.571,0.667,1.238,0.167,450203
SI,Sinker,FB,21,1.46,6,5,0,0.0,1,16.67,7,0,0.0,0.0,6,28.57,28.57,0.0,0.7,0.0,0.6,0.667,1.2,1.867,0.6,450203
,,,10,0.69,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,450203
FF,4-Seam Fastball,FB,92,61.33,17,16,4,23.53,1,5.88,51,13,25.49,14.13,15,16.3,30.43,23.08,55.22,10.81,0.5,0.529,1.25,1.779,0.75,453178
FS,Split-Finger,OS,57,38.0,12,10,6,50.0,2,16.67,26,13,50.0,22.81,3,5.26,28.07,34.88,44.78,20.0,0.1,0.25,0.1,0.35,0.0,453178
KC,Knuckle Curve,BR,1,0.67,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,453178
SI,Sinker,FB,177,47.2,39,26,8,20.51,11,28.21,60,13,21.67,7.34,37,20.9,28.25,14.89,34.65,22.86,0.154,0.421,0.192,0.613,0.038,453268
SL,Slider,BR,140,37.33,36,23,8,22.22,10,27.78,60,15,25.0,10.71,25,17.86,28.57,21.33,43.56,18.18,0.261,0.471,0.739,1.21,0.478,453268
FF,4-Seam Fastball,FB,34,9.07,9,4,1,11.11,4,44.44,7,2,28.57,5.88,5,14.71,20.59,4.55,12.87,7.69,0.25,0.667,0.25,0.917,0.0,453268
SV,Slurve,BR,12,3.2,5,3,0,0.0,1,20.0,4,0,0.0,0.0,0,0.0,0.0,11.11,8.91,0.0,0.0,0.4,0.0,0.4,0.0,453268
,,,11,2.93,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,453268
CH,Changeup,OS,1,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,453268
FF,4-Seam Fastball,FB,610,46.89,123,108,23,18.7,14,11.38,314,81,25.8,13.28,102,16.72,30.0,24.34,34.13,16.2,0.296,0.374,0.509,0.883,0.213,453286
FC,Cutter,FB,243,18.68,73,68,30,41.1,5,6.85,140,46,32.86,18.93,21,8.64,27.57,38.14,25.96,27.78,0.132,0.192,0.25,0.442,0.118,453286
CH,Changeup,OS,225,17.29,70,62,14,20.0,8,11.43,107,23,21.5,10.22,24,10.67,20.89,33.1,24.28,13.86,0.21,0.3,0.29,0.59,0.0799999999999999,453286
CU,Curveball,BR,219,16.83,57,49,16,28.07,7,12.28,86,21,24.42,9.59,51,23.29,32.88,22.12,15.14,25.4,0.204,0.316,0.49,0.806,0.286,453286
,,,3,0.23,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.24,0.0,,,,,,453286
SL,Slider,BR,1,0.08,1,1,1,100.0,0,0.0,0,0,,0.0,1,100.0,100.0,,0.24,100.0,0.0,0.0,0.0,0.0,0.0,453286
EP,Eephus,,12,92.31,4,3,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,0.0,,,1.0,1.0,1.333,2.333,0.3329999999999999,455117
FA,Other,,1,7.69,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,,,1.0,1.0,2.0,3.0,1.0,455117
FC,Cutter,FB,146,42.57,35,35,4,11.43,0,0.0,91,21,23.08,14.38,14,9.59,23.97,42.03,28.93,11.43,0.229,0.229,0.257,0.486,0.0279999999999999,455119
FF,4-Seam Fastball,FB,123,35.86,24,22,6,25.0,2,8.33,67,17,25.37,13.82,27,21.95,35.77,32.61,38.02,13.04,0.409,0.458,0.864,1.322,0.455,455119
FS,Split-Finger,OS,56,16.33,23,23,11,47.83,0,0.0,36,10,27.78,17.86,4,7.14,25.0,51.52,30.58,29.73,0.087,0.087,0.087,0.174,0.0,455119
,,,12,3.5,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,455119
ST,Sweeper,BR,5,1.46,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,20.0,20.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,455119
SI,Sinker,FB,1,0.29,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,455119
FF,4-Seam Fastball,FB,173,36.73,42,41,10,23.81,1,2.38,109,26,23.85,15.03,20,11.56,26.59,39.73,44.51,13.7,0.268,0.286,0.561,0.847,0.293,456501
SL,Slider,BR,122,25.9,27,23,2,7.41,4,14.81,50,8,16.0,6.56,25,20.49,27.05,18.97,18.9,6.45,0.304,0.407,0.826,1.233,0.522,456501
CH,Changeup,OS,107,22.72,30,28,7,23.33,2,6.67,58,14,24.14,13.08,6,5.61,18.69,38.36,27.44,15.56,0.25,0.3,0.464,0.764,0.214,456501
SI,Sinker,FB,49,10.4,11,11,2,18.18,0,0.0,22,2,9.09,4.08,13,26.53,30.61,16.67,6.71,18.18,0.182,0.182,0.455,0.637,0.273,456501
FC,Cutter,FB,18,3.82,6,5,0,0.0,1,16.67,7,0,0.0,0.0,4,22.22,22.22,20.0,1.83,0.0,0.4,0.5,0.6,1.1,0.1999999999999999,456501
CU,Curveball,BR,2,0.42,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.61,0.0,,,,,,456501
FF,4-Seam Fastball,FB,55,53.92,11,8,3,27.27,3,27.27,23,6,26.09,10.91,9,16.36,27.27,14.29,50.0,23.08,0.375,0.545,0.875,1.42,0.5,456713
CU,Curveball,BR,40,39.22,12,12,3,25.0,0,0.0,18,5,27.78,12.5,8,20.0,32.5,39.13,50.0,23.08,0.25,0.25,0.75,1.0,0.5,456713
SI,Sinker,FB,7,6.86,2,1,0,0.0,1,50.0,2,0,0.0,0.0,1,14.29,14.29,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,456713
FF,4-Seam Fastball,FB,682,43.55,163,140,29,17.79,21,12.88,319,81,25.39,11.88,104,15.25,27.13,21.3,38.51,15.18,0.307,0.399,0.657,1.056,0.35,458681
FC,Cutter,FB,377,24.07,95,91,20,21.05,4,4.21,215,57,26.51,15.12,49,13.0,28.12,31.93,21.57,18.69,0.297,0.326,0.582,0.908,0.285,458681
CH,Changeup,OS,209,13.35,43,39,6,13.95,4,9.3,89,27,30.34,12.92,16,7.66,20.57,30.26,13.71,8.82,0.333,0.395,0.41,0.8049999999999999,0.0769999999999999,458681
CU,Curveball,BR,151,9.64,50,45,17,34.0,4,8.0,67,19,28.36,12.58,15,9.93,22.52,27.62,20.36,16.83,0.267,0.327,0.444,0.771,0.177,458681
SI,Sinker,FB,142,9.07,48,43,7,14.58,5,10.42,75,18,24.0,12.68,23,16.2,28.87,34.94,5.65,25.0,0.209,0.292,0.372,0.6639999999999999,0.163,458681
,,,5,0.32,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,0.2,100.0,0.0,0.5,0.0,0.5,0.0,458681
FF,4-Seam Fastball,FB,288,38.97,61,50,4,6.56,9,14.75,106,18,16.98,6.25,50,17.36,23.61,13.64,32.56,7.14,0.3,0.417,0.44,0.857,0.14,471911
CH,Changeup,OS,268,36.27,76,64,11,14.47,12,15.79,128,41,32.03,15.3,20,7.46,22.76,32.43,45.35,14.1,0.219,0.342,0.297,0.639,0.0779999999999999,471911
CU,Curveball,BR,72,9.74,14,13,2,14.29,1,7.14,23,3,13.04,4.17,26,36.11,40.28,18.75,5.81,20.0,0.385,0.429,0.923,1.352,0.538,471911
SL,Slider,BR,53,7.17,21,19,7,33.33,2,9.52,29,9,31.03,16.98,8,15.09,32.08,43.33,13.37,30.43,0.316,0.381,0.737,1.118,0.421,471911
SI,Sinker,FB,53,7.17,15,13,1,6.67,2,13.33,20,2,10.0,3.77,8,15.09,18.87,20.0,2.91,20.0,0.385,0.467,0.692,1.159,0.3069999999999999,471911
FC,Cutter,FB,3,0.41,1,1,0,0.0,0,0.0,1,0,0.0,0.0,2,66.67,66.67,,0.0,,1.0,1.0,1.0,2.0,0.0,471911
,,,2,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,471911
SI,Sinker,FB,14,51.85,3,3,1,33.33,0,0.0,6,1,16.67,7.14,5,35.71,42.86,20.0,42.86,33.33,0.333,0.333,1.333,1.666,1.0,472551
KC,Knuckle Curve,BR,6,22.22,2,2,0,0.0,0,0.0,3,0,0.0,0.0,1,16.67,16.67,33.33,14.29,0.0,0.5,0.5,0.5,1.0,0.0,472551
FF,4-Seam Fastball,FB,4,14.81,0,0,0,,0,,0,0,,0.0,1,25.0,25.0,0.0,14.29,0.0,,,,,,472551
CH,Changeup,OS,3,11.11,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,472551
SI,Sinker,FB,147,36.03,49,42,5,10.2,6,12.24,74,13,17.57,8.84,28,19.05,27.89,23.21,17.43,26.32,0.476,0.542,0.548,1.09,0.072,472610
ST,Sweeper,BR,113,27.7,21,16,9,42.86,4,19.05,46,21,45.65,18.58,13,11.5,30.09,32.1,38.53,21.43,0.125,0.286,0.125,0.411,0.0,472610
FF,4-Seam Fastball,FB,76,18.63,19,18,3,15.79,1,5.26,42,7,16.67,9.21,7,9.21,18.42,37.84,11.93,23.08,0.278,0.316,0.278,0.5940000000000001,0.0,472610
FS,Split-Finger,OS,68,16.67,18,18,5,27.78,0,0.0,32,13,40.62,19.12,1,1.47,20.59,31.37,32.11,14.29,0.111,0.111,0.167,0.278,0.056,472610
,,,4,0.98,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,472610
ST,Sweeper,BR,51,50.0,11,10,2,18.18,1,9.09,20,6,30.0,11.76,7,13.73,25.49,30.3,54.55,11.11,0.2,0.273,0.2,0.473,0.0,476595
FC,Cutter,FB,43,42.16,12,9,2,16.67,2,16.67,22,6,27.27,13.95,9,20.93,34.88,38.1,30.3,20.0,0.556,0.583,0.889,1.472,0.3329999999999999,476595
CU,Curveball,BR,5,4.9,1,1,1,100.0,0,0.0,2,1,50.0,20.0,0,0.0,20.0,25.0,15.15,20.0,0.0,0.0,0.0,0.0,0.0,476595
SI,Sinker,FB,2,1.96,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0,476595
FF,4-Seam Fastball,FB,1,0.98,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,0.0,0.0,,,,,,,476595
SL,Slider,BR,140,46.2,41,38,6,14.63,3,7.32,78,22,28.21,15.71,12,8.57,24.29,41.46,48.81,14.63,0.105,0.171,0.105,0.276,0.0,477132
FF,4-Seam Fastball,FB,125,41.25,32,26,3,9.38,4,12.5,62,6,9.68,4.8,29,23.2,28.0,13.95,27.38,13.04,0.231,0.375,0.346,0.721,0.1149999999999999,477132
CU,Curveball,BR,33,10.89,7,7,2,28.57,0,0.0,17,1,5.88,3.03,3,9.09,12.12,21.05,22.62,10.53,0.286,0.286,0.714,1.0,0.428,477132
SI,Sinker,FB,5,1.65,3,3,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,477132
FC,Cutter,FB,64,40.25,17,16,3,17.65,0,0.0,34,7,20.59,10.94,5,7.81,18.75,30.56,28.57,25.0,0.25,0.294,0.812,1.106,0.562,488984
SI,Sinker,FB,51,32.08,12,11,4,33.33,1,8.33,22,4,18.18,7.84,14,27.45,35.29,21.05,19.05,50.0,0.273,0.333,0.273,0.6060000000000001,0.0,488984
CH,Changeup,OS,19,11.95,7,6,0,0.0,1,14.29,13,1,7.69,5.26,0,0.0,5.26,25.0,16.67,0.0,0.333,0.429,1.167,1.596,0.8340000000000001,488984
FF,4-Seam Fastball,FB,16,10.06,4,3,2,50.0,1,25.0,8,3,37.5,18.75,0,0.0,18.75,38.46,23.81,20.0,0.0,0.25,0.0,0.25,0.0,488984
CU,Curveball,BR,9,5.66,5,3,0,0.0,1,20.0,5,0,0.0,0.0,0,0.0,0.0,40.0,11.9,0.0,0.333,0.4,1.333,1.733,1.0,488984
FC,Cutter,FB,191,47.99,46,44,4,8.7,2,4.35,99,21,21.21,10.99,35,18.32,29.32,21.05,33.33,10.53,0.227,0.261,0.364,0.625,0.1369999999999999,489119
SL,Slider,BR,88,22.11,26,25,8,30.77,1,3.85,42,15,35.71,17.05,10,11.36,28.41,27.45,25.44,27.59,0.2,0.231,0.32,0.551,0.12,489119
FF,4-Seam Fastball,FB,55,13.82,14,12,8,57.14,2,14.29,19,4,21.05,7.27,16,29.09,36.36,16.0,21.93,32.0,0.083,0.214,0.167,0.381,0.084,489119
SI,Sinker,FB,46,11.56,14,13,4,28.57,1,7.14,17,3,17.65,6.52,7,15.22,21.74,25.0,14.04,25.0,0.308,0.357,0.308,0.665,0.0,489119
CH,Changeup,OS,15,3.77,5,4,1,20.0,0,0.0,8,1,12.5,6.67,2,13.33,20.0,25.0,5.26,16.67,0.25,0.4,0.25,0.65,0.0,489119
CU,Curveball,BR,3,0.75,1,1,0,0.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,489119
FF,4-Seam Fastball,FB,268,53.39,61,49,18,29.51,11,18.03,123,34,27.64,12.69,43,16.04,28.73,20.0,50.99,23.38,0.102,0.279,0.408,0.687,0.306,489446
FS,Split-Finger,OS,228,45.42,56,47,14,25.0,9,16.07,104,30,28.85,13.16,16,7.02,20.18,29.03,47.68,19.44,0.149,0.286,0.17,0.4559999999999999,0.021,489446
ST,Sweeper,BR,4,0.8,1,1,1,100.0,0,0.0,0,0,,0.0,2,50.0,50.0,0.0,1.32,50.0,0.0,0.0,0.0,0.0,0.0,489446
,,,2,0.4,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,489446
FC,Cutter,FB,112,27.38,19,16,6,31.58,1,5.26,59,22,37.29,19.64,17,15.18,34.82,40.62,22.61,23.08,0.312,0.389,0.875,1.264,0.563,493603
SI,Sinker,FB,99,24.21,30,24,9,30.0,6,20.0,39,10,25.64,10.1,21,21.21,31.31,18.0,27.83,28.12,0.208,0.367,0.333,0.7,0.125,493603
CH,Changeup,OS,97,23.72,28,27,2,7.14,1,3.57,47,10,21.28,10.31,12,12.37,22.68,36.21,19.13,9.09,0.185,0.214,0.333,0.547,0.148,493603
ST,Sweeper,BR,51,12.47,9,8,2,22.22,1,11.11,20,3,15.0,5.88,8,15.69,21.57,21.43,19.13,9.09,0.25,0.333,0.625,0.958,0.375,493603
FF,4-Seam Fastball,FB,41,10.02,10,8,6,60.0,2,20.0,16,8,50.0,19.51,10,24.39,43.9,5.88,9.57,54.55,0.125,0.3,0.125,0.425,0.0,493603
,,,9,2.2,4,0,0,0.0,4,100.0,0,0,,0.0,0,0.0,0.0,,1.74,0.0,,1.0,,,,493603
EP,Eephus,,7,63.64,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,28.57,28.57,20.0,100.0,0.0,0.5,0.5,1.0,1.5,0.5,500743
FA,Other,,4,36.36,0,0,0,,0,,1,1,100.0,25.0,0,0.0,25.0,0.0,0.0,,,,,,,500743
SI,Sinker,FB,82,38.32,29,29,6,20.69,0,0.0,42,7,16.67,8.54,17,20.73,29.27,25.81,41.43,20.69,0.172,0.172,0.31,0.482,0.138,500779
FF,4-Seam Fastball,FB,66,30.84,13,11,1,7.69,1,7.69,30,4,13.33,6.06,14,21.21,27.27,23.08,24.29,5.88,0.364,0.417,0.727,1.144,0.363,500779
SV,Slurve,BR,46,21.5,13,13,3,23.08,0,0.0,20,5,25.0,10.87,5,10.87,21.74,28.57,24.29,17.65,0.154,0.154,0.231,0.385,0.077,500779
CH,Changeup,OS,12,5.61,2,1,0,0.0,1,50.0,6,1,16.67,8.33,1,8.33,16.67,37.5,4.29,0.0,1.0,1.0,1.0,2.0,0.0,500779
CU,Curveball,BR,7,3.27,0,0,0,,0,,3,1,33.33,14.29,1,14.29,28.57,40.0,4.29,0.0,,,,,,500779
,,,1,0.47,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,1.43,0.0,,,,,,500779
EP,Eephus,,13,54.17,3,2,0,0.0,0,0.0,4,0,0.0,0.0,2,15.38,15.38,33.33,33.33,0.0,0.0,0.333,0.0,0.333,0.0,500871
FA,Other,,11,45.83,4,4,0,0.0,0,0.0,6,0,0.0,0.0,2,18.18,18.18,20.0,66.67,0.0,0.25,0.25,0.5,0.75,0.25,500871
CH,Changeup,OS,404,26.7,120,110,18,15.0,9,7.5,222,61,27.48,15.1,36,8.91,24.01,39.74,27.14,16.67,0.3,0.35,0.473,0.823,0.173,502043
FF,4-Seam Fastball,FB,333,22.01,76,64,7,9.21,9,11.84,131,19,14.5,5.71,58,17.42,23.12,14.62,18.34,9.59,0.234,0.32,0.5,0.8200000000000001,0.266,502043
FC,Cutter,FB,311,20.56,77,72,8,10.39,1,1.3,141,17,12.06,5.47,56,18.01,23.47,20.27,12.81,13.73,0.375,0.387,0.611,0.998,0.236,502043
CU,Curveball,BR,212,14.01,38,38,12,31.58,0,0.0,89,33,37.08,15.57,45,21.23,36.79,29.31,11.06,27.27,0.316,0.316,0.474,0.79,0.1579999999999999,502043
SI,Sinker,FB,191,12.62,73,67,20,27.4,6,8.22,76,7,9.21,3.66,45,23.56,27.23,18.18,20.6,24.39,0.269,0.329,0.418,0.747,0.1489999999999999,502043
ST,Sweeper,BR,62,4.1,18,16,8,44.44,1,5.56,25,8,32.0,12.9,6,9.68,22.58,23.81,10.05,20.0,0.125,0.222,0.125,0.347,0.0,502043
FF,4-Seam Fastball,FB,15,50.0,4,4,0,0.0,0,0.0,12,1,8.33,6.67,0,0.0,6.67,57.14,33.33,0.0,0.5,0.5,1.5,2.0,1.0,502083
CH,Changeup,OS,8,26.67,2,2,1,50.0,0,0.0,4,2,50.0,25.0,0,0.0,25.0,42.86,44.44,25.0,0.0,0.0,0.0,0.0,0.0,502083
FC,Cutter,FB,5,16.67,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,33.33,11.11,0.0,0.0,0.0,0.0,0.0,0.0,502083
ST,Sweeper,BR,2,6.67,2,0,0,0.0,1,50.0,0,0,,0.0,0,0.0,0.0,0.0,11.11,0.0,,1.0,,,,502083
FC,Cutter,FB,257,48.86,57,48,12,21.05,9,15.79,93,17,18.28,6.61,68,26.46,33.07,17.21,40.25,18.75,0.188,0.316,0.229,0.545,0.041,502085
KC,Knuckle Curve,BR,180,34.22,52,51,20,38.46,1,1.92,99,38,38.38,21.11,23,12.78,33.89,45.45,46.54,27.03,0.216,0.231,0.353,0.584,0.1369999999999999,502085
SL,Slider,BR,65,12.36,14,12,3,21.43,1,7.14,33,10,30.3,15.38,8,12.31,27.69,31.43,10.69,17.65,0.5,0.571,1.0,1.571,0.5,502085
CH,Changeup,OS,15,2.85,5,4,1,20.0,1,20.0,6,2,33.33,13.33,1,6.67,20.0,38.46,2.52,25.0,0.0,0.2,0.0,0.2,0.0,502085
,,,8,1.52,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,502085
SI,Sinker,FB,1,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,502085
FS,Split-Finger,OS,626,48.08,200,189,25,12.5,10,5.0,336,69,20.54,11.02,42,6.71,17.73,35.28,51.39,13.51,0.249,0.285,0.376,0.661,0.127,502171
SI,Sinker,FB,422,32.41,109,90,18,16.51,19,17.43,159,18,11.32,4.27,112,26.54,30.81,17.93,38.33,13.04,0.278,0.404,0.422,0.8260000000000001,0.1439999999999999,502171
