mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
680730,538,490,1993,0.273,79,14.68,39,7.25,0.327,0.469,0.796,0.19599999999999995,1025,196,19.12,9.83,302,15.15,24.99,30.34,13.96
607536,562,520,1983,0.3,94,16.73,31,5.52,0.342,0.479,0.821,0.179,1012,201,19.86,10.14,323,16.29,26.42,29.27,16.61
666157,498,464,1951,0.216,128,25.7,22,4.42,0.265,0.377,0.642,0.161,1002,288,28.74,14.76,284,14.56,29.32,33.3,20.32
624133,521,480,1942,0.265,112,21.5,34,6.53,0.313,0.383,0.696,0.118,933,198,21.22,10.2,330,16.99,27.19,28.45,18.98
571578,498,453,1916,0.278,96,19.28,35,7.03,0.333,0.446,0.779,0.16799999999999998,900,249,27.67,13.0,300,15.66,28.65,30.19,16.49
669461,515,476,1875,0.265,93,18.06,27,5.24,0.304,0.426,0.73,0.16099999999999998,937,172,18.36,9.17,309,16.48,25.65,29.68,16.76
542881,419,374,1675,0.233,75,17.9,38,9.07,0.303,0.42,0.723,0.18699999999999997,844,225,26.66,13.43,243,14.51,27.94,32.64,14.88
657277,428,396,1670,0.242,120,28.04,24,5.61,0.29,0.328,0.618,0.08600000000000002,758,200,26.39,11.98,327,19.58,31.56,29.13,22.47
519242,415,377,1656,0.233,133,32.05,24,5.78,0.294,0.35,0.6439999999999999,0.11699999999999997,807,233,28.87,14.07,301,18.18,32.25,31.75,24.09
702070,422,385,1651,0.231,87,20.62,34,8.06,0.297,0.369,0.6659999999999999,0.13799999999999998,780,213,27.31,12.9,240,14.54,27.44,28.71,19.64
592332,406,374,1637,0.238,105,25.86,26,6.4,0.29,0.374,0.6639999999999999,0.136,832,233,28.0,14.23,246,15.03,29.26,29.5,18.75
500779,423,379,1627,0.248,59,13.95,37,8.75,0.318,0.377,0.6950000000000001,0.129,687,116,16.89,7.13,293,18.01,25.14,27.29,13.41
668678,414,377,1610,0.223,99,23.91,32,7.73,0.282,0.43,0.712,0.207,735,166,22.59,10.31,294,18.26,28.57,28.62,19.6
684007,412,396,1600,0.222,81,19.66,14,3.4,0.248,0.467,0.7150000000000001,0.24500000000000002,882,212,24.04,13.25,209,13.06,26.31,32.65,16.14
642547,354,320,1537,0.181,112,31.64,25,7.06,0.254,0.338,0.5920000000000001,0.15700000000000003,724,237,32.73,15.42,239,15.55,30.97,28.17,20.97
656302,369,333,1530,0.237,116,31.44,29,7.86,0.298,0.402,0.7,0.16500000000000004,776,274,35.31,17.91,218,14.25,32.16,33.54,22.1
571760,388,344,1519,0.253,64,16.49,31,7.99,0.323,0.451,0.774,0.198,730,145,19.86,9.55,241,15.87,25.41,28.98,13.82
700249,373,335,1512,0.284,86,23.06,33,8.85,0.348,0.454,0.802,0.17000000000000004,683,170,24.89,11.24,261,17.26,28.51,27.86,18.7
663559,389,345,1464,0.241,60,15.42,39,10.03,0.315,0.435,0.75,0.194,677,115,16.99,7.86,250,17.08,24.93,23.44,15.86
641793,406,380,1461,0.25,67,16.5,15,3.69,0.287,0.455,0.742,0.20500000000000002,750,152,20.27,10.4,230,15.74,26.15,29.4,17.22
669358,375,331,1427,0.245,81,21.6,37,9.87,0.324,0.459,0.783,0.21400000000000002,708,175,24.72,12.26,222,15.56,27.82,29.09,19.52
601713,367,336,1427,0.205,97,26.43,23,6.27,0.26,0.366,0.626,0.161,712,188,26.4,13.17,227,15.91,29.08,30.88,22.56
645261,376,350,1424,0.263,84,22.34,15,3.99,0.307,0.403,0.71,0.14,736,154,20.92,10.81,249,17.49,28.3,33.79,17.57
477132,369,334,1412,0.237,68,18.43,28,7.59,0.294,0.356,0.6499999999999999,0.119,641,158,24.65,11.19,249,17.63,28.82,25.15,17.39
686752,362,327,1412,0.26,78,21.55,28,7.73,0.325,0.462,0.787,0.202,718,175,24.37,12.39,190,13.46,25.85,29.75,16.85
808967,343,304,1405,0.191,102,29.74,36,10.5,0.278,0.316,0.5940000000000001,0.125,643,189,29.39,13.45,238,16.94,30.39,29.53,23.33
622491,370,354,1404,0.212,93,25.14,12,3.24,0.244,0.342,0.5860000000000001,0.13000000000000003,733,210,28.65,14.96,215,15.31,30.27,29.82,21.43
663460,376,339,1384,0.23,94,25.0,32,8.51,0.297,0.327,0.624,0.097,679,203,29.9,14.67,231,16.69,31.36,32.33,25.75
622663,362,330,1383,0.245,66,18.23,22,6.08,0.298,0.379,0.677,0.134,670,121,18.06,8.75,225,16.27,25.02,29.01,16.3
656605,373,345,1381,0.229,81,21.72,18,4.83,0.282,0.359,0.641,0.12999999999999998,670,152,22.69,11.01,257,18.61,29.62,28.24,19.09
694973,339,322,1381,0.186,92,27.14,14,4.13,0.227,0.276,0.503,0.09000000000000002,669,177,26.46,12.82,242,17.52,30.34,31.63,19.91
657746,334,305,1376,0.193,110,32.93,18,5.39,0.252,0.331,0.583,0.138,679,204,30.04,14.83,220,15.99,30.81,26.54,21.84
668909,341,302,1371,0.262,80,23.46,35,10.26,0.343,0.407,0.75,0.14499999999999996,623,175,28.09,12.76,224,16.34,29.1,27.48,18.65
669467,368,324,1368,0.275,51,13.86,32,8.7,0.345,0.429,0.774,0.15399999999999997,640,129,20.16,9.43,191,13.96,23.39,27.63,12.59
676440,350,321,1363,0.255,73,20.86,21,6.0,0.311,0.414,0.725,0.15899999999999997,625,155,24.8,11.37,255,18.71,30.08,26.5,17.65
669194,334,310,1355,0.239,78,23.35,21,6.29,0.287,0.442,0.729,0.203,706,158,22.38,11.66,190,14.02,25.68,27.77,17.37
682990,350,324,1345,0.241,74,21.14,20,5.71,0.289,0.395,0.6839999999999999,0.15400000000000003,633,162,25.59,12.04,231,17.17,29.22,28.42,17.35
518876,349,327,1337,0.229,86,24.64,19,5.44,0.273,0.333,0.6060000000000001,0.10400000000000001,681,178,26.14,13.31,203,15.18,28.5,31.41,21.13
607259,372,338,1336,0.263,51,13.71,20,5.38,0.307,0.447,0.754,0.184,644,126,19.57,9.43,230,17.22,26.65,27.33,14.13
543294,351,331,1329,0.284,57,16.24,11,3.13,0.309,0.489,0.798,0.20500000000000002,644,108,16.77,8.13,260,19.56,27.69,29.48,14.11
686613,352,327,1329,0.208,91,25.85,17,4.83,0.26,0.312,0.5720000000000001,0.10400000000000001,595,134,22.52,10.08,246,18.51,28.59,30.75,25.28
669432,345,319,1328,0.185,80,23.19,23,6.67,0.243,0.276,0.519,0.09100000000000003,713,174,24.4,13.1,198,14.91,28.01,30.51,19.42
694297,351,333,1322,0.291,73,20.8,15,4.27,0.322,0.489,0.8109999999999999,0.198,658,163,24.77,12.33,214,16.19,28.52,30.47,18.34
666214,313,281,1315,0.274,67,21.41,27,8.63,0.335,0.413,0.748,0.13899999999999996,659,155,23.52,11.79,185,14.07,25.86,31.27,14.96
682052,316,278,1314,0.234,88,27.85,31,9.81,0.322,0.428,0.75,0.19399999999999998,597,174,29.15,13.24,206,15.68,28.92,28.25,21.12
656427,321,299,1312,0.231,98,30.53,18,5.61,0.281,0.385,0.666,0.154,624,189,30.29,14.41,237,18.06,32.47,31.08,22.27
434378,343,313,1299,0.259,69,20.12,21,6.12,0.311,0.425,0.736,0.16599999999999998,634,153,24.13,11.78,223,17.17,28.95,29.25,17.74
693821,344,319,1288,0.301,64,18.6,19,5.52,0.348,0.498,0.846,0.197,607,140,23.06,10.87,217,16.85,27.72,28.96,17.2
693433,360,345,1286,0.203,109,30.28,12,3.33,0.232,0.357,0.589,0.15399999999999997,702,206,29.34,16.02,196,15.24,31.26,35.05,26.46
608379,344,315,1279,0.26,63,18.31,22,6.4,0.311,0.419,0.73,0.15899999999999997,635,138,21.73,10.79,193,15.09,25.88,26.62,16.89
594798,338,317,1275,0.205,83,24.56,17,5.03,0.246,0.36,0.606,0.155,679,204,30.04,16.0,178,13.96,29.96,34.05,21.34
543243,364,341,1271,0.282,87,23.9,18,4.95,0.319,0.469,0.788,0.187,594,162,27.27,12.75,248,19.51,32.26,31.02,26.15
605280,333,299,1263,0.261,63,18.92,22,6.61,0.323,0.348,0.671,0.08699999999999997,579,137,23.66,10.85,241,19.08,29.93,29.95,18.42
663623,337,311,1262,0.254,57,16.91,25,7.42,0.312,0.412,0.724,0.15799999999999997,605,113,18.68,8.95,235,18.62,27.58,29.22,14.25
683004,319,281,1249,0.263,69,21.63,32,10.03,0.345,0.402,0.747,0.139,594,144,24.24,11.53,193,15.45,26.98,26.44,17.39
701542,315,289,1232,0.232,92,29.21,18,5.71,0.283,0.398,0.681,0.166,558,167,29.93,13.56,245,19.89,33.44,26.57,22.96
641778,297,272,1222,0.224,75,25.25,20,6.73,0.281,0.419,0.7,0.19499999999999998,588,139,23.64,11.37,207,16.94,28.31,26.84,17.81
665152,327,302,1209,0.248,68,20.8,21,6.42,0.298,0.371,0.669,0.123,575,123,21.39,10.17,230,19.02,29.2,30.26,18.68
663903,312,279,1209,0.222,63,20.19,23,7.37,0.293,0.333,0.626,0.11100000000000002,539,138,25.6,11.41,213,17.62,29.03,28.2,17.12
667755,329,291,1205,0.268,76,23.1,32,9.73,0.344,0.371,0.715,0.10299999999999998,553,166,30.02,13.78,218,18.09,31.87,30.11,24.05
608337,316,282,1199,0.259,55,17.41,28,8.86,0.325,0.369,0.694,0.10999999999999999,563,126,22.38,10.51,197,16.43,26.94,27.87,16.87
605135,317,292,1199,0.233,79,24.92,15,4.73,0.29,0.356,0.6459999999999999,0.12299999999999997,576,151,26.22,12.59,214,17.85,30.44,30.32,20.0
663978,326,302,1191,0.281,58,17.79,16,4.91,0.311,0.474,0.7849999999999999,0.19299999999999995,600,127,21.17,10.66,177,14.86,25.52,31.21,15.55
607067,314,293,1178,0.222,61,19.43,12,3.82,0.262,0.324,0.5860000000000001,0.10200000000000001,603,140,23.22,11.88,190,16.13,28.01,31.48,16.62
676282,289,260,1176,0.204,81,28.03,26,9.0,0.274,0.342,0.6160000000000001,0.13800000000000004,501,157,31.34,13.35,240,20.41,33.76,22.64,24.25
608372,316,293,1171,0.28,51,16.14,16,5.06,0.323,0.451,0.774,0.17099999999999999,559,114,20.39,9.74,195,16.65,26.39,28.52,14.29
450203,310,277,1166,0.289,64,20.65,29,9.35,0.362,0.484,0.846,0.195,532,145,27.26,12.44,207,17.75,30.19,25.52,19.63
676467,301,279,1163,0.294,53,17.61,14,4.65,0.328,0.577,0.905,0.283,604,106,17.55,9.11,174,14.96,24.08,27.41,13.98
621244,326,304,1153,0.26,60,18.4,14,4.29,0.306,0.507,0.813,0.247,548,128,23.36,11.1,212,18.39,29.49,31.76,19.54
547179,296,273,1132,0.267,63,21.28,18,6.08,0.321,0.484,0.8049999999999999,0.21699999999999997,538,121,22.49,10.69,186,16.43,27.12,28.55,18.4
571945,305,285,1128,0.274,47,15.41,16,5.25,0.31,0.488,0.798,0.21399999999999997,522,84,16.09,7.45,225,19.95,27.39,24.55,12.81
671737,306,277,1125,0.249,64,20.92,25,8.17,0.314,0.375,0.6890000000000001,0.126,548,136,24.82,12.09,165,14.67,26.76,29.39,21.77
607200,299,265,1109,0.226,46,15.38,26,8.7,0.302,0.347,0.649,0.12099999999999997,515,100,19.42,9.02,187,16.86,25.88,27.26,14.6
663436,295,270,1108,0.248,57,19.32,18,6.1,0.303,0.407,0.71,0.15899999999999997,550,137,24.91,12.36,152,13.72,26.08,29.04,17.03
641927,295,269,1107,0.275,66,22.37,15,5.08,0.315,0.509,0.8240000000000001,0.23399999999999999,582,162,27.84,14.63,157,14.18,28.82,33.52,17.86
680732,296,266,1096,0.263,60,20.27,23,7.77,0.331,0.462,0.793,0.199,527,135,25.62,12.32,167,15.24,27.55,28.25,19.47
622608,286,252,1088,0.345,41,14.34,24,8.39,0.406,0.587,0.993,0.242,532,104,19.55,9.56,140,12.87,22.43,24.86,13.67
663554,288,264,1076,0.258,60,20.83,18,6.25,0.307,0.455,0.762,0.197,527,112,21.25,10.41,178,16.54,26.95,27.54,17.24
681343,278,240,1073,0.204,67,24.1,26,9.35,0.301,0.3,0.601,0.096,516,135,26.16,12.58,186,17.33,29.92,26.72,19.88
678394,289,263,1070,0.243,57,19.72,18,6.23,0.302,0.342,0.644,0.09900000000000003,492,104,21.14,9.72,202,18.88,28.6,31.7,19.59
669302,265,245,1069,0.224,89,33.58,14,5.28,0.277,0.408,0.685,0.18399999999999997,541,171,31.61,16.0,175,16.37,32.37,32.35,23.18
694477,267,245,1068,0.233,71,26.59,18,6.74,0.287,0.392,0.679,0.159,533,137,25.7,12.83,162,15.17,28.0,29.79,20.29
656794,272,244,1068,0.287,65,23.9,20,7.35,0.347,0.373,0.72,0.08600000000000002,491,109,22.2,10.21,190,17.79,28.0,27.93,20.31
681190,292,267,1056,0.232,41,14.04,18,6.16,0.289,0.363,0.6519999999999999,0.13099999999999998,511,83,16.24,7.86,187,17.71,25.57,27.75,13.65
615698,284,263,1040,0.335,35,12.32,15,5.28,0.378,0.605,0.983,0.26999999999999996,490,88,17.96,8.46,184,17.69,26.15,30.06,11.18
665795,274,254,1031,0.232,75,27.37,14,5.11,0.278,0.362,0.64,0.12999999999999998,478,147,30.75,14.26,194,18.82,33.07,31.53,24.27
554430,250,237,1022,0.203,82,32.8,11,4.4,0.241,0.321,0.562,0.118,503,152,30.22,14.87,178,17.42,32.29,33.98,24.62
656876,264,247,992,0.198,49,18.56,15,5.68,0.247,0.304,0.5509999999999999,0.10599999999999998,486,109,22.43,10.99,174,17.54,28.53,31.48,14.94
695418,275,253,989,0.241,43,15.64,16,5.82,0.289,0.332,0.621,0.09100000000000003,497,99,19.92,10.01,161,16.28,26.29,29.6,14.58
608566,288,263,983,0.323,39,13.54,17,5.9,0.368,0.555,0.923,0.23200000000000004,492,101,20.53,10.27,144,14.65,24.92,27.19,14.44
607625,250,222,980,0.203,58,23.2,24,9.6,0.28,0.329,0.609,0.126,431,95,22.04,9.69,197,20.1,29.8,23.42,18.69
680573,240,214,980,0.229,59,24.58,22,9.17,0.305,0.411,0.716,0.18199999999999997,481,133,27.65,13.57,138,14.08,27.65,26.83,18.59
656550,243,207,974,0.232,73,30.04,25,10.29,0.328,0.386,0.714,0.154,494,170,34.41,17.45,135,13.86,31.31,31.58,22.71
675911,252,227,966,0.251,70,27.78,21,8.33,0.321,0.441,0.762,0.19,444,152,34.23,15.73,145,15.01,30.75,31.49,28.63
677944,271,253,963,0.273,48,17.71,13,4.8,0.315,0.47,0.7849999999999999,0.19699999999999995,425,93,21.88,9.66,202,20.98,30.63,21.5,18.11
641302,245,217,955,0.276,48,19.59,24,9.8,0.35,0.387,0.737,0.11099999999999999,435,91,20.92,9.53,168,17.59,27.12,26.94,16.96
656641,231,204,954,0.25,53,22.94,27,11.69,0.338,0.382,0.72,0.132,461,145,31.45,15.2,119,12.47,27.67,28.48,18.57
621111,251,217,940,0.221,43,17.13,25,9.96,0.317,0.433,0.75,0.212,426,88,20.66,9.36,149,15.85,25.21,27.24,15.79
592836,251,235,925,0.272,38,15.14,9,3.59,0.308,0.464,0.772,0.192,438,74,16.89,8.0,157,16.97,24.97,28.92,14.62
669923,240,222,914,0.239,64,26.67,9,3.75,0.275,0.369,0.644,0.13,451,123,27.27,13.46,162,17.72,31.18,30.29,22.22
676962,248,229,910,0.271,57,22.98,15,6.05,0.316,0.406,0.722,0.135,452,110,24.34,12.09,158,17.36,29.45,30.81,21.03
592791,258,248,903,0.258,39,15.12,8,3.1,0.281,0.492,0.773,0.23399999999999999,480,95,19.79,10.52,159,17.61,28.13,33.33,13.49
543135,236,220,901,0.186,63,26.69,10,4.24,0.23,0.282,0.512,0.09599999999999997,455,127,27.91,14.1,150,16.65,30.74,31.13,22.26
686563,228,207,895,0.261,37,16.23,15,6.58,0.32,0.454,0.774,0.193,425,85,20.0,9.5,142,15.87,25.36,27.0,13.81
605288,257,241,884,0.249,45,17.51,11,4.28,0.293,0.32,0.613,0.07100000000000001,449,79,17.59,8.94,157,17.76,26.7,29.31,17.93
669160,250,223,875,0.256,41,16.4,16,6.4,0.325,0.386,0.7110000000000001,0.13,419,70,16.71,8.0,164,18.74,26.74,30.35,17.23
669372,207,192,871,0.193,65,31.4,12,5.8,0.251,0.339,0.5900000000000001,0.14600000000000002,384,118,30.73,13.55,155,17.8,31.34,29.56,23.47
668881,213,201,870,0.199,63,29.58,11,5.16,0.241,0.353,0.594,0.15399999999999997,471,146,31.0,16.78,128,14.71,31.49,33.67,19.94
678024,218,186,867,0.204,43,19.72,27,12.39,0.318,0.312,0.63,0.10800000000000001,368,97,26.36,11.19,149,17.19,28.37,23.73,17.7
690990,229,206,867,0.184,51,22.27,16,6.99,0.26,0.301,0.5609999999999999,0.11699999999999999,440,125,28.41,14.42,145,16.72,31.14,33.09,19.77
669387,214,195,854,0.282,44,20.56,16,7.48,0.343,0.4,0.7430000000000001,0.11800000000000005,390,78,20.0,9.13,149,17.45,26.58,26.93,16.67
682243,221,197,848,0.274,44,19.91,16,7.24,0.333,0.447,0.78,0.173,430,103,23.95,12.15,126,14.86,27.0,25.77,15.83
673540,220,196,843,0.209,50,22.73,19,8.64,0.284,0.378,0.6619999999999999,0.169,389,94,24.16,11.15,129,15.3,26.45,29.32,21.37
694738,219,200,839,0.275,54,24.66,15,6.85,0.326,0.41,0.736,0.13499999999999995,373,107,28.69,12.75,162,19.31,32.06,30.97,23.45
801403,201,176,834,0.256,45,22.39,19,9.45,0.34,0.398,0.738,0.14200000000000002,400,100,25.0,11.99,124,14.87,26.86,26.62,16.98
607192,191,162,827,0.173,61,31.94,25,13.09,0.283,0.309,0.592,0.136,332,102,30.72,12.33,145,17.53,29.87,22.43,25.74
650644,219,203,822,0.241,39,17.81,11,5.02,0.292,0.414,0.706,0.173,393,87,22.14,10.58,133,16.18,26.76,31.55,16.67
678606,214,192,804,0.323,45,21.03,14,6.54,0.38,0.422,0.802,0.09899999999999998,405,102,25.19,12.69,119,14.8,27.49,29.87,19.15
666142,186,172,804,0.227,78,41.94,12,6.45,0.274,0.407,0.681,0.17999999999999997,404,149,36.88,18.53,132,16.42,34.95,29.89,26.9
640455,194,175,802,0.257,58,29.9,12,6.19,0.321,0.514,0.835,0.257,424,124,29.25,15.46,127,15.84,31.3,30.45,21.48
596295,215,201,799,0.318,27,12.56,12,5.58,0.36,0.562,0.922,0.24400000000000005,397,62,15.62,7.76,134,16.77,24.53,22.88,11.07
680736,199,183,797,0.279,54,27.14,13,6.53,0.327,0.399,0.726,0.12,406,102,25.12,12.8,121,15.18,27.98,25.08,20.22
681347,205,189,797,0.259,51,24.88,10,4.88,0.309,0.439,0.748,0.18,393,93,23.66,11.67,141,17.69,29.36,28.04,22.57
605483,200,173,790,0.231,54,27.0,21,10.5,0.31,0.324,0.634,0.093,370,128,34.59,16.2,118,14.94,31.14,33.48,24.22
641816,196,176,786,0.25,31,15.82,19,9.69,0.323,0.335,0.658,0.08500000000000002,380,84,22.11,10.69,129,16.41,27.1,25.34,11.67
687473,215,195,785,0.236,45,20.93,11,5.12,0.29,0.333,0.623,0.09700000000000003,404,100,24.75,12.74,119,15.16,27.9,27.65,18.22
672282,185,166,779,0.223,59,31.89,17,9.19,0.293,0.38,0.673,0.157,378,123,32.54,15.79,135,17.33,33.12,34.44,23.51
605130,184,151,777,0.192,45,24.46,28,15.22,0.326,0.272,0.5980000000000001,0.08000000000000002,316,99,31.33,12.74,148,19.05,31.79,26.9,19.57
671131,189,169,775,0.249,47,24.87,12,6.35,0.309,0.385,0.694,0.136,355,98,27.61,12.65,134,17.29,29.94,28.65,19.18
674370,209,177,769,0.299,27,12.92,23,11.0,0.394,0.531,0.925,0.23200000000000004,359,83,23.12,10.79,115,14.95,25.75,27.01,13.17
676263,198,180,768,0.206,51,25.76,13,6.57,0.255,0.333,0.5880000000000001,0.12700000000000003,398,110,27.64,14.32,111,14.45,28.78,27.54,20.24
676083,213,203,766,0.236,41,19.25,3,1.41,0.246,0.33,0.5760000000000001,0.09400000000000003,423,83,19.62,10.84,116,15.14,25.98,33.24,16.47
687765,203,181,756,0.254,32,15.76,15,7.39,0.318,0.442,0.76,0.188,379,92,24.27,12.17,112,14.81,26.98,31.15,13.73
672456,202,192,754,0.255,46,22.77,8,3.96,0.292,0.38,0.6719999999999999,0.125,373,90,24.13,11.94,152,20.16,32.1,32.84,18.93
676508,194,181,748,0.249,41,21.13,9,4.64,0.29,0.436,0.726,0.187,373,100,26.81,13.37,115,15.37,28.74,29.53,16.46
687911,196,186,744,0.204,53,27.04,6,3.06,0.24,0.333,0.573,0.12900000000000003,373,89,23.86,11.96,152,20.43,32.39,31.48,21.54
681517,201,185,742,0.238,43,21.39,9,4.48,0.27,0.319,0.589,0.08100000000000002,401,93,23.19,12.53,110,14.82,27.36,33.14,17.34
686799,207,175,739,0.309,28,13.53,23,11.11,0.396,0.417,0.813,0.10799999999999998,351,76,21.65,10.28,102,13.8,24.09,27.79,15.22
700241,210,200,734,0.225,31,14.76,6,2.86,0.255,0.325,0.5800000000000001,0.1,342,61,17.84,8.31,144,19.62,27.93,25.53,15.58
663568,210,194,725,0.242,29,13.81,8,3.81,0.29,0.294,0.584,0.05199999999999999,367,74,20.16,10.21,114,15.72,25.93,30.21,15.76
642232,176,156,714,0.263,36,20.45,18,10.23,0.341,0.481,0.8220000000000001,0.21799999999999997,308,78,25.32,10.92,124,17.37,28.29,25.38,16.67
669093,177,163,711,0.245,68,38.42,11,6.21,0.295,0.442,0.737,0.197,381,139,36.48,19.55,105,14.77,34.32,36.54,27.31
681982,193,175,709,0.223,44,22.8,14,7.25,0.283,0.354,0.637,0.13099999999999998,323,95,29.41,13.4,126,17.77,31.17,29.44,22.63
663687,172,150,709,0.22,43,25.0,20,11.63,0.308,0.333,0.641,0.11300000000000002,332,67,20.18,9.45,124,17.49,26.94,26.69,17.99
547973,173,158,700,0.127,62,35.84,14,8.09,0.197,0.184,0.381,0.056999999999999995,392,140,35.71,20.0,90,12.86,32.86,33.54,23.13
542888,178,160,700,0.112,49,27.53,11,6.18,0.185,0.144,0.32899999999999996,0.03199999999999999,338,95,28.11,13.57,127,18.14,31.71,26.52,20.76
621381,172,153,698,0.196,49,28.49,14,8.14,0.265,0.32,0.585,0.124,368,85,23.1,12.18,105,15.04,27.22,32.51,19.44
682847,184,166,698,0.253,46,25.0,16,8.7,0.321,0.337,0.658,0.08400000000000002,331,91,27.49,13.04,130,18.62,31.66,26.1,24.08
684320,176,159,698,0.176,50,28.41,11,6.25,0.241,0.302,0.5429999999999999,0.126,326,104,31.9,14.9,104,14.9,29.8,30.56,24.63
688138,176,158,693,0.259,34,19.32,16,9.09,0.335,0.449,0.784,0.19,305,69,22.62,9.96,124,17.89,27.85,25.98,16.04
663465,181,167,692,0.251,26,14.36,9,4.97,0.285,0.383,0.6679999999999999,0.132,340,66,19.41,9.54,117,16.91,26.45,28.16,12.56
647336,170,148,689,0.203,42,24.71,11,6.47,0.298,0.324,0.622,0.121,326,83,25.46,12.05,113,16.4,28.45,27.38,19.72
571927,180,171,689,0.275,36,20.0,8,4.44,0.306,0.433,0.739,0.15799999999999997,347,70,20.17,10.16,115,16.69,26.85,29.62,16.07
680885,199,192,687,0.208,62,31.16,4,2.01,0.227,0.312,0.539,0.10400000000000001,368,118,32.07,17.18,129,18.78,35.95,37.45,29.25
681911,156,132,686,0.197,50,32.05,18,11.54,0.305,0.386,0.6910000000000001,0.189,328,98,29.88,14.29,104,15.16,29.45,27.61,21.1
571948,168,146,685,0.295,31,18.45,18,10.71,0.375,0.445,0.8200000000000001,0.15000000000000002,277,46,16.61,6.72,137,20.0,26.72,24.08,15.58
686218,180,168,685,0.196,55,30.56,9,5.0,0.239,0.321,0.56,0.125,357,121,33.89,17.66,94,13.72,31.39,35.36,26.44
685126,166,145,682,0.269,43,25.9,19,11.45,0.349,0.524,0.873,0.255,299,103,34.45,15.1,95,13.93,29.03,32.19,22.4
660853,172,153,682,0.216,44,25.58,15,8.72,0.294,0.353,0.647,0.13699999999999998,347,118,34.01,17.3,98,14.37,31.67,27.44,20.0
702352,178,163,682,0.264,36,20.22,9,5.06,0.316,0.405,0.7210000000000001,0.14100000000000001,333,60,18.02,8.8,137,20.09,28.89,32.32,16.59
527048,171,147,677,0.218,30,17.54,20,11.7,0.316,0.381,0.6970000000000001,0.163,269,56,20.82,8.27,129,19.05,27.33,22.99,17.86
670955,177,158,674,0.215,57,32.2,11,6.21,0.295,0.367,0.6619999999999999,0.152,348,118,33.91,17.51,98,14.54,32.05,34.01,25.0
805673,178,165,670,0.267,43,24.16,10,5.62,0.305,0.358,0.663,0.09099999999999997,347,98,28.24,14.63,99,14.78,29.4,29.93,19.72
621053,172,147,670,0.204,45,26.16,15,8.72,0.284,0.299,0.583,0.095,326,87,26.69,12.99,113,16.87,29.85,31.29,23.08
623352,160,141,669,0.149,60,37.5,14,8.75,0.234,0.326,0.56,0.17700000000000002,370,152,41.08,22.72,83,12.41,35.13,39.14,23.62
