Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,51,40.48,9,8,1,11.11,1,11.11,14,1,7.14,1.96,24,47.06,49.02,0.0,18.92,14.29,0.25,0.333,0.25,0.583,0.0
CH,Changeup,OS,34,26.98,7,7,3,42.86,0,0.0,15,4,26.67,11.76,3,8.82,20.59,31.82,40.54,20.0,0.286,0.286,0.286,0.572,0.0
FF,4-Seam Fastball,FB,21,16.67,8,8,6,75.0,0,0.0,8,6,75.0,28.57,4,19.05,47.62,36.36,29.73,54.55,0.125,0.125,0.5,0.625,0.375
ST,Sweeper,BR,20,15.87,7,7,1,14.29,0,0.0,10,3,30.0,15.0,5,25.0,40.0,44.44,10.81,25.0,0.143,0.143,0.143,0.286,0.0
