Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
ST,Sweeper,BR,316,52.93,70,67,20,28.57,2,2.86,132,51,38.64,16.14,61,19.3,35.44,31.03,50.54,21.28,0.209,0.232,0.284,0.516,0.07499999999999998
SI,Sinker,FB,152,25.46,48,43,11,22.92,1,2.08,71,12,16.9,7.89,29,19.08,26.97,26.76,22.04,24.39,0.209,0.292,0.256,0.548,0.047000000000000014
FF,4-Seam Fastball,FB,129,21.61,27,24,9,33.33,3,11.11,62,17,27.42,13.18,24,18.6,31.78,22.81,27.42,17.65,0.208,0.296,0.25,0.546,0.04200000000000001
