Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FC,Cutter,FB,74,46.54,19,17,1,5.26,1,5.26,39,6,15.38,8.11,14,18.92,27.03,34.38,28.89,7.69,0.353,0.421,0.471,0.8919999999999999,0.118
SL,Slider,BR,56,35.22,19,17,6,31.58,2,10.53,30,13,43.33,23.21,6,10.71,33.93,34.38,55.56,24.0,0.176,0.263,0.176,0.439,0.0
SI,Sinker,FB,24,15.09,5,3,0,0.0,2,40.0,11,0,0.0,0.0,1,4.17,4.17,25.0,11.11,0.0,0.0,0.4,0.0,0.4,0.0
FF,4-Seam Fastball,FB,5,3.14,0,0,0,,0,,1,0,0.0,0.0,2,40.0,40.0,0.0,4.44,0.0,,,,,
