gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
777686,2025-06-01,2025,687597,R,605280,R,field_out,False,False,138.0,0.252,37.0,26.81,11.0,7.97,0.7929999999999999,0.21999999999999997,31.68,14.85,18.6,33.45,28.68,20.9,128.0,0.197,45.0,35.16,9.0,7.03,0.532,0.077,33.88,17.56,16.06,33.62,31.62,34.35,118.0,0.245,27.0,22.88,8.0,6.78,0.657,0.10399999999999998,22.45,10.07,20.37,30.43,29.13,22.69,136.0,0.238,43.0,31.62,10.0,7.35,0.6619999999999999,0.123,35.6,15.81,21.85,37.66,28.11,22.4
777686,2025-06-01,2025,656541,L,605280,R,single,False,False,4.0,0.333,1.0,25.0,1.0,25.0,1.833,1.0,44.44,16.67,12.5,29.17,15.38,16.67,116.0,0.214,38.0,32.76,14.0,12.07,0.73,0.204,41.86,18.99,14.56,33.54,26.4,28.79,135.0,0.224,29.0,21.48,15.0,11.11,0.641,0.10400000000000001,21.28,9.23,17.34,26.57,25.18,20.0,135.0,0.258,25.0,18.52,12.0,8.89,0.661,0.075,24.68,11.07,17.94,29.01,27.78,15.82
777686,2025-06-01,2025,678662,R,605280,R,grounded_into_double_play,False,False,95.0,0.273,17.0,17.89,4.0,4.21,0.755,0.16999999999999998,27.78,16.67,8.79,25.45,41.01,18.09,488.0,0.273,138.0,28.28,11.0,2.25,0.7649999999999999,0.2009999999999999,32.73,20.54,9.76,30.31,46.01,24.08,118.0,0.245,27.0,22.88,8.0,6.78,0.657,0.10399999999999998,22.45,10.07,20.37,30.43,29.13,22.69,136.0,0.238,43.0,31.62,10.0,7.35,0.6619999999999999,0.123,35.6,15.81,21.85,37.66,28.11,22.4
777686,2025-06-01,2025,596019,R,687223,L,strikeout,True,False,62.0,0.263,9.0,14.52,4.0,6.45,0.762,0.193,17.91,9.34,16.34,25.68,34.65,11.11,170.0,0.263,26.0,15.29,11.0,6.47,0.869,0.282,20.61,9.92,17.56,27.48,27.33,18.31,48.0,0.333,1.0,2.08,6.0,12.5,0.909,0.18,7.59,3.31,14.36,17.68,21.05,2.94,,,,,,,,,,,,,,
777686,2025-06-01,2025,516782,R,687223,L,strikeout,True,False,45.0,0.231,8.0,17.78,4.0,8.89,0.743,0.17899999999999996,21.35,11.11,14.62,25.73,33.33,13.33,113.0,0.31,25.0,22.12,11.0,9.73,0.8440000000000001,0.15,27.88,13.76,14.41,28.17,26.32,15.82,48.0,0.333,1.0,2.08,6.0,12.5,0.909,0.18,7.59,3.31,14.36,17.68,21.05,2.94,,,,,,,,,,,,,,
777686,2025-06-01,2025,665742,L,687223,L,field_out,False,False,69.0,0.3,13.0,18.84,15.0,21.74,0.861,0.12,21.57,7.26,22.11,29.37,14.29,13.4,226.0,0.278,27.0,11.95,42.0,18.58,0.966,0.272,17.6,6.79,18.32,25.11,19.04,10.89,18.0,0.4,5.0,27.78,2.0,11.11,1.138,0.267,27.78,13.7,12.33,26.03,31.43,20.0,,,,,,,,,,,,,,
777686,2025-06-01,2025,641857,L,605280,R,field_out,False,False,160.0,0.22,47.0,29.38,27.0,16.88,0.744,0.17400000000000002,32.9,14.41,14.12,28.53,23.86,20.91,450.0,0.233,126.0,28.0,51.0,11.33,0.714,0.161,29.53,13.86,16.01,29.87,25.59,19.56,135.0,0.224,29.0,21.48,15.0,11.11,0.641,0.10400000000000001,21.28,9.23,17.34,26.57,25.18,20.0,135.0,0.258,25.0,18.52,12.0,8.89,0.661,0.075,24.68,11.07,17.94,29.01,27.78,15.82
777686,2025-06-01,2025,686668,R,605280,R,field_out,False,False,146.0,0.168,41.0,28.08,8.0,5.48,0.504,0.12399999999999997,30.49,14.2,18.56,32.77,30.0,26.97,439.0,0.262,119.0,27.11,36.0,8.2,0.778,0.194,29.97,15.08,14.89,29.97,30.72,26.86,118.0,0.245,27.0,22.88,8.0,6.78,0.657,0.10399999999999998,22.45,10.07,20.37,30.43,29.13,22.69,136.0,0.238,43.0,31.62,10.0,7.35,0.6619999999999999,0.123,35.6,15.81,21.85,37.66,28.11,22.4
777686,2025-06-01,2025,669374,R,605280,R,strikeout,True,False,,,,,,,,,,,,,,,20.0,0.15,7.0,35.0,0.0,0.0,0.3,0.0,41.67,23.44,18.75,42.19,45.16,53.85,118.0,0.245,27.0,22.88,8.0,6.78,0.657,0.10399999999999998,22.45,10.07,20.37,30.43,29.13,22.69,136.0,0.238,43.0,31.62,10.0,7.35,0.6619999999999999,0.123,35.6,15.81,21.85,37.66,28.11,22.4
777686,2025-06-01,2025,624413,R,687223,L,strikeout,True,False,61.0,0.255,14.0,22.95,9.0,14.75,0.848,0.21599999999999997,27.68,11.44,16.61,28.04,20.98,15.73,179.0,0.237,40.0,22.35,19.0,10.61,0.803,0.231,20.19,8.77,17.0,25.78,24.87,18.96,48.0,0.333,1.0,2.08,6.0,12.5,0.909,0.18,7.59,3.31,14.36,17.68,21.05,2.94,,,,,,,,,,,,,,
