gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
813069,2025-10-01,2025,668715,R,605483,L,field_out,False,False,130.0,0.229,33.0,25.38,12.0,9.23,0.732,0.20299999999999999,25.37,12.73,16.29,29.03,27.05,17.28,172.0,0.212,33.0,19.19,23.0,13.37,0.6819999999999999,0.144,21.19,9.29,15.97,25.25,22.83,15.05,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,682829,R,605483,L,strikeout,True,False,211.0,0.236,61.0,28.91,11.0,5.21,0.6180000000000001,0.10600000000000004,31.33,15.13,17.02,32.16,32.67,25.1,218.0,0.224,69.0,31.65,19.0,8.72,0.661,0.1299999999999999,35.73,15.83,17.43,33.26,29.26,28.16,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,681624,R,668881,R,field_out,False,False,464.0,0.258,98.0,21.12,20.0,4.31,0.7689999999999999,0.21299999999999997,21.16,11.38,14.62,26.0,34.26,17.16,337.0,0.213,84.0,24.93,22.0,6.53,0.647,0.157,26.83,13.67,14.43,28.09,30.82,19.91,213.0,0.199,63.0,29.58,11.0,5.16,0.594,0.15399999999999997,31.0,16.78,14.71,31.49,33.67,19.94,311.0,0.19,75.0,24.12,27.0,8.68,0.585,0.1139999999999999,29.97,15.21,13.45,28.66,29.5,19.53
813069,2025-10-01,2025,571771,R,668881,R,single,False,False,144.0,0.209,42.0,29.17,8.0,5.56,0.595,0.13400000000000004,29.93,15.22,15.05,30.27,33.44,21.76,247.0,0.226,50.0,20.24,18.0,7.29,0.634,0.1279999999999999,23.59,11.87,17.02,28.89,26.59,16.67,213.0,0.199,63.0,29.58,11.0,5.16,0.594,0.15399999999999997,31.0,16.78,14.71,31.49,33.67,19.94,311.0,0.19,75.0,24.12,27.0,8.68,0.585,0.1139999999999999,29.97,15.21,13.45,28.66,29.5,19.53
813069,2025-10-01,2025,666163,L,668881,R,sac_bunt,False,False,105.0,0.13,19.0,18.1,9.0,8.57,0.41900000000000004,0.066,24.14,11.32,17.09,28.41,28.31,13.57,288.0,0.229,76.0,26.39,30.0,10.42,0.633,0.0829999999999999,27.06,11.71,19.44,31.15,28.14,20.22,207.0,0.184,69.0,33.33,15.0,7.25,0.635,0.2,31.82,16.74,15.6,32.35,30.63,21.5,300.0,0.174,94.0,31.33,30.0,10.0,0.577,0.118,29.41,14.84,13.85,28.69,28.83,20.52
813069,2025-10-01,2025,660271,L,668881,R,strikeout,True,False,477.0,0.278,119.0,24.95,85.0,17.82,1.06,0.371,33.29,14.22,13.32,27.54,23.99,22.12,476.0,0.321,104.0,21.85,61.0,12.82,1.133,0.3999999999999999,31.4,14.87,12.92,27.8,27.09,20.93,207.0,0.184,69.0,33.33,15.0,7.25,0.635,0.2,31.82,16.74,15.6,32.35,30.63,21.5,300.0,0.174,94.0,31.33,30.0,10.0,0.577,0.118,29.41,14.84,13.85,28.69,28.83,20.52
813069,2025-10-01,2025,663886,R,605483,L,strikeout,True,False,74.0,0.246,16.0,21.62,12.0,16.22,0.821,0.197,28.57,12.27,12.88,25.15,19.41,14.55,138.0,0.244,22.0,15.94,14.0,10.14,0.8069999999999999,0.244,15.32,6.45,16.32,22.77,22.59,14.67,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,663647,R,605483,L,field_out,False,False,121.0,0.212,25.0,20.66,7.0,5.79,0.513,0.04500000000000001,17.43,7.87,18.63,26.5,29.27,19.38,94.0,0.309,13.0,13.83,9.0,9.57,0.852,0.1599999999999999,15.24,6.83,18.03,24.86,27.51,12.15,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,680574,R,605483,L,double,False,False,131.0,0.228,40.0,30.53,16.0,12.21,0.679,0.12299999999999997,27.85,11.96,19.02,30.98,24.47,23.81,,,,,,,,,,,,,,,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,670770,L,605483,L,walk,False,True,199.0,0.243,35.0,17.59,18.0,9.05,0.671,0.09800000000000003,20.94,7.83,22.13,29.96,18.57,21.21,81.0,0.209,17.0,20.99,8.0,9.88,0.651,0.104,27.12,11.39,23.13,34.52,29.71,23.94,56.0,0.224,18.0,32.14,5.0,8.93,0.582,0.06199999999999997,38.26,18.11,14.4,32.51,34.81,23.08,67.0,0.105,27.0,40.3,10.0,14.93,0.4669999999999999,0.123,44.35,19.1,17.71,36.81,29.88,30.0
813069,2025-10-01,2025,682622,R,605483,L,strikeout,True,False,104.0,0.232,28.0,26.92,8.0,7.69,0.562,0.04200000000000001,26.63,13.52,13.78,27.3,28.71,25.45,45.0,0.214,19.0,42.22,3.0,6.67,0.6000000000000001,0.119,40.0,22.7,12.43,35.14,38.61,27.14,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,605141,R,668881,R,field_out,False,False,477.0,0.257,49.0,10.27,44.0,9.22,0.7250000000000001,0.14200000000000002,15.66,6.47,20.87,27.34,21.42,11.21,347.0,0.275,44.0,12.68,42.0,12.1,0.85,0.2119999999999999,16.64,6.64,20.0,26.64,20.11,10.95,213.0,0.199,63.0,29.58,11.0,5.16,0.594,0.15399999999999997,31.0,16.78,14.71,31.49,33.67,19.94,311.0,0.19,75.0,24.12,27.0,8.68,0.585,0.1139999999999999,29.97,15.21,13.45,28.66,29.5,19.53
813069,2025-10-01,2025,518692,L,668881,R,walk,False,True,452.0,0.299,86.0,19.03,46.0,10.18,0.874,0.201,26.16,13.21,10.99,24.2,28.05,18.45,408.0,0.303,63.0,15.44,54.0,13.24,0.909,0.206,20.13,9.55,11.74,21.29,24.15,13.24,207.0,0.184,69.0,33.33,15.0,7.25,0.635,0.2,31.82,16.74,15.6,32.35,30.63,21.5,300.0,0.174,94.0,31.33,30.0,10.0,0.577,0.118,29.41,14.84,13.85,28.69,28.83,20.52
813069,2025-10-01,2025,571970,L,668881,R,walk,False,True,304.0,0.272,59.0,19.41,57.0,18.75,0.937,0.251,22.51,9.36,15.5,24.87,19.28,15.34,209.0,0.248,50.0,23.92,37.0,17.7,0.889,0.261,28.53,11.18,17.17,28.34,19.66,22.42,207.0,0.184,69.0,33.33,15.0,7.25,0.635,0.2,31.82,16.74,15.6,32.35,30.63,21.5,300.0,0.174,94.0,31.33,30.0,10.0,0.577,0.118,29.41,14.84,13.85,28.69,28.83,20.52
813069,2025-10-01,2025,606192,R,668881,R,home_run,False,False,415.0,0.246,112.0,26.99,21.0,5.06,0.738,0.20700000000000002,32.68,16.22,17.38,33.6,30.28,22.0,471.0,0.268,138.0,29.3,37.0,7.86,0.815,0.2129999999999999,34.65,17.82,13.76,31.58,29.21,21.36,213.0,0.199,63.0,29.58,11.0,5.16,0.594,0.15399999999999997,31.0,16.78,14.71,31.49,33.67,19.94,311.0,0.19,75.0,24.12,27.0,8.68,0.585,0.1139999999999999,29.97,15.21,13.45,28.66,29.5,19.53
813069,2025-10-01,2025,669242,L,668881,R,home_run,False,False,249.0,0.232,38.0,15.26,15.0,6.02,0.643,0.12499999999999997,19.63,9.3,17.61,26.91,26.49,15.23,117.0,0.181,24.0,20.51,10.0,8.55,0.523,0.086,24.02,10.82,16.78,27.59,25.44,19.35,207.0,0.184,69.0,33.33,15.0,7.25,0.635,0.2,31.82,16.74,15.6,32.35,30.63,21.5,300.0,0.174,94.0,31.33,30.0,10.0,0.577,0.118,29.41,14.84,13.85,28.69,28.83,20.52
813069,2025-10-01,2025,681624,R,668881,R,field_out,False,False,464.0,0.258,98.0,21.12,20.0,4.31,0.7689999999999999,0.21299999999999997,21.16,11.38,14.62,26.0,34.26,17.16,337.0,0.213,84.0,24.93,22.0,6.53,0.647,0.157,26.83,13.67,14.43,28.09,30.82,19.91,213.0,0.199,63.0,29.58,11.0,5.16,0.594,0.15399999999999997,31.0,16.78,14.71,31.49,33.67,19.94,311.0,0.19,75.0,24.12,27.0,8.68,0.585,0.1139999999999999,29.97,15.21,13.45,28.66,29.5,19.53
813069,2025-10-01,2025,571771,R,668881,R,strikeout,True,False,144.0,0.209,42.0,29.17,8.0,5.56,0.595,0.13400000000000004,29.93,15.22,15.05,30.27,33.44,21.76,247.0,0.226,50.0,20.24,18.0,7.29,0.634,0.1279999999999999,23.59,11.87,17.02,28.89,26.59,16.67,213.0,0.199,63.0,29.58,11.0,5.16,0.594,0.15399999999999997,31.0,16.78,14.71,31.49,33.67,19.94,311.0,0.19,75.0,24.12,27.0,8.68,0.585,0.1139999999999999,29.97,15.21,13.45,28.66,29.5,19.53
813069,2025-10-01,2025,609280,R,605483,L,strikeout,True,False,93.0,0.389,16.0,17.2,3.0,3.23,0.9869999999999999,0.18899999999999995,16.22,9.01,15.02,24.02,40.0,16.33,61.0,0.411,6.0,9.84,5.0,8.2,0.995,0.125,14.91,7.33,14.22,21.55,36.84,9.52,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,669720,R,605483,L,strikeout,True,False,105.0,0.319,24.0,22.86,12.0,11.43,0.9490000000000001,0.23000000000000004,28.06,14.32,11.2,25.52,29.65,21.7,90.0,0.354,24.0,26.67,5.0,5.56,0.941,0.183,33.54,17.52,14.65,32.17,36.02,31.58,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,668715,R,605483,L,field_out,False,False,130.0,0.229,33.0,25.38,12.0,9.23,0.732,0.20299999999999999,25.37,12.73,16.29,29.03,27.05,17.28,172.0,0.212,33.0,19.19,23.0,13.37,0.6819999999999999,0.144,21.19,9.29,15.97,25.25,22.83,15.05,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,666163,L,605130,R,strikeout,True,False,105.0,0.13,19.0,18.1,9.0,8.57,0.41900000000000004,0.066,24.14,11.32,17.09,28.41,28.31,13.57,288.0,0.229,76.0,26.39,30.0,10.42,0.633,0.0829999999999999,27.06,11.71,19.44,31.15,28.14,20.22,119.0,0.212,30.0,25.21,17.0,14.29,0.7789999999999999,0.222,30.0,12.38,18.47,30.84,28.19,18.52,103.0,0.165,32.0,31.07,14.0,13.59,0.5720000000000001,0.106,34.81,13.82,17.98,31.8,24.45,22.7
813069,2025-10-01,2025,660271,L,605130,R,strikeout,True,False,477.0,0.278,119.0,24.95,85.0,17.82,1.06,0.371,33.29,14.22,13.32,27.54,23.99,22.12,476.0,0.321,104.0,21.85,61.0,12.82,1.133,0.3999999999999999,31.4,14.87,12.92,27.8,27.09,20.93,119.0,0.212,30.0,25.21,17.0,14.29,0.7789999999999999,0.222,30.0,12.38,18.47,30.84,28.19,18.52,103.0,0.165,32.0,31.07,14.0,13.59,0.5720000000000001,0.106,34.81,13.82,17.98,31.8,24.45,22.7
813069,2025-10-01,2025,605141,R,605130,R,strikeout,True,False,477.0,0.257,49.0,10.27,44.0,9.22,0.7250000000000001,0.14200000000000002,15.66,6.47,20.87,27.34,21.42,11.21,347.0,0.275,44.0,12.68,42.0,12.1,0.85,0.2119999999999999,16.64,6.64,20.0,26.64,20.11,10.95,184.0,0.192,45.0,24.46,28.0,15.22,0.5980000000000001,0.08000000000000002,31.33,12.74,19.05,31.79,26.9,19.57,138.0,0.252,36.0,26.09,17.0,12.32,0.768,0.1679999999999999,32.68,14.54,15.06,29.6,29.23,21.05
813069,2025-10-01,2025,682829,R,605483,L,strikeout,True,False,211.0,0.236,61.0,28.91,11.0,5.21,0.6180000000000001,0.10600000000000004,31.33,15.13,17.02,32.16,32.67,25.1,218.0,0.224,69.0,31.65,19.0,8.72,0.661,0.1299999999999999,35.73,15.83,17.43,33.26,29.26,28.16,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,663886,R,605483,L,field_out,False,False,74.0,0.246,16.0,21.62,12.0,16.22,0.821,0.197,28.57,12.27,12.88,25.15,19.41,14.55,138.0,0.244,22.0,15.94,14.0,10.14,0.8069999999999999,0.244,15.32,6.45,16.32,22.77,22.59,14.67,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,663647,R,605483,L,field_out,False,False,121.0,0.212,25.0,20.66,7.0,5.79,0.513,0.04500000000000001,17.43,7.87,18.63,26.5,29.27,19.38,94.0,0.309,13.0,13.83,9.0,9.57,0.852,0.1599999999999999,15.24,6.83,18.03,24.86,27.51,12.15,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,518692,L,605130,R,field_out,False,False,452.0,0.299,86.0,19.03,46.0,10.18,0.874,0.201,26.16,13.21,10.99,24.2,28.05,18.45,408.0,0.303,63.0,15.44,54.0,13.24,0.909,0.206,20.13,9.55,11.74,21.29,24.15,13.24,119.0,0.212,30.0,25.21,17.0,14.29,0.7789999999999999,0.222,30.0,12.38,18.47,30.84,28.19,18.52,103.0,0.165,32.0,31.07,14.0,13.59,0.5720000000000001,0.106,34.81,13.82,17.98,31.8,24.45,22.7
813069,2025-10-01,2025,571970,L,605130,R,strikeout,True,False,304.0,0.272,59.0,19.41,57.0,18.75,0.937,0.251,22.51,9.36,15.5,24.87,19.28,15.34,209.0,0.248,50.0,23.92,37.0,17.7,0.889,0.261,28.53,11.18,17.17,28.34,19.66,22.42,119.0,0.212,30.0,25.21,17.0,14.29,0.7789999999999999,0.222,30.0,12.38,18.47,30.84,28.19,18.52,103.0,0.165,32.0,31.07,14.0,13.59,0.5720000000000001,0.106,34.81,13.82,17.98,31.8,24.45,22.7
813069,2025-10-01,2025,606192,R,683175,R,home_run,False,False,415.0,0.246,112.0,26.99,21.0,5.06,0.738,0.20700000000000002,32.68,16.22,17.38,33.6,30.28,22.0,471.0,0.268,138.0,29.3,37.0,7.86,0.815,0.2129999999999999,34.65,17.82,13.76,31.58,29.21,21.36,57.0,0.1,18.0,31.58,5.0,8.77,0.373,0.07999999999999999,36.26,15.57,18.87,34.43,27.83,31.03,,,,,,,,,,,,,,
813069,2025-10-01,2025,669242,L,683175,R,strikeout,True,False,249.0,0.232,38.0,15.26,15.0,6.02,0.643,0.12499999999999997,19.63,9.3,17.61,26.91,26.49,15.23,117.0,0.181,24.0,20.51,10.0,8.55,0.523,0.086,24.02,10.82,16.78,27.59,25.44,19.35,41.0,0.182,14.0,34.15,7.0,17.07,0.765,0.242,39.06,15.15,20.61,35.76,19.77,26.92,,,,,,,,,,,,,,
813069,2025-10-01,2025,680574,R,605483,L,strikeout,True,False,131.0,0.228,40.0,30.53,16.0,12.21,0.679,0.12299999999999997,27.85,11.96,19.02,30.98,24.47,23.81,,,,,,,,,,,,,,,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,670770,L,605483,L,field_out,False,False,199.0,0.243,35.0,17.59,18.0,9.05,0.671,0.09800000000000003,20.94,7.83,22.13,29.96,18.57,21.21,81.0,0.209,17.0,20.99,8.0,9.88,0.651,0.104,27.12,11.39,23.13,34.52,29.71,23.94,56.0,0.224,18.0,32.14,5.0,8.93,0.582,0.06199999999999997,38.26,18.11,14.4,32.51,34.81,23.08,67.0,0.105,27.0,40.3,10.0,14.93,0.4669999999999999,0.123,44.35,19.1,17.71,36.81,29.88,30.0
813069,2025-10-01,2025,682622,R,605483,L,strikeout,True,False,104.0,0.232,28.0,26.92,8.0,7.69,0.562,0.04200000000000001,26.63,13.52,13.78,27.3,28.71,25.45,45.0,0.214,19.0,42.22,3.0,6.67,0.6000000000000001,0.119,40.0,22.7,12.43,35.14,38.61,27.14,200.0,0.231,54.0,27.0,21.0,10.5,0.634,0.093,34.59,16.2,14.94,31.14,33.48,24.22,351.0,0.187,118.0,33.62,34.0,9.69,0.537,0.082,36.72,17.03,16.35,33.38,31.96,25.11
813069,2025-10-01,2025,681624,R,683175,R,field_out,False,False,464.0,0.258,98.0,21.12,20.0,4.31,0.7689999999999999,0.21299999999999997,21.16,11.38,14.62,26.0,34.26,17.16,337.0,0.213,84.0,24.93,22.0,6.53,0.647,0.157,26.83,13.67,14.43,28.09,30.82,19.91,57.0,0.1,18.0,31.58,5.0,8.77,0.373,0.07999999999999999,36.26,15.57,18.87,34.43,27.83,31.03,,,,,,,,,,,,,,
813069,2025-10-01,2025,571771,R,683175,R,single,False,False,144.0,0.209,42.0,29.17,8.0,5.56,0.595,0.13400000000000004,29.93,15.22,15.05,30.27,33.44,21.76,247.0,0.226,50.0,20.24,18.0,7.29,0.634,0.1279999999999999,23.59,11.87,17.02,28.89,26.59,16.67,57.0,0.1,18.0,31.58,5.0,8.77,0.373,0.07999999999999999,36.26,15.57,18.87,34.43,27.83,31.03,,,,,,,,,,,,,,
813069,2025-10-01,2025,666163,L,683175,R,strikeout,True,False,105.0,0.13,19.0,18.1,9.0,8.57,0.41900000000000004,0.066,24.14,11.32,17.09,28.41,28.31,13.57,288.0,0.229,76.0,26.39,30.0,10.42,0.633,0.0829999999999999,27.06,11.71,19.44,31.15,28.14,20.22,41.0,0.182,14.0,34.15,7.0,17.07,0.765,0.242,39.06,15.15,20.61,35.76,19.77,26.92,,,,,,,,,,,,,,
813069,2025-10-01,2025,660271,L,683175,R,home_run,False,False,477.0,0.278,119.0,24.95,85.0,17.82,1.06,0.371,33.29,14.22,13.32,27.54,23.99,22.12,476.0,0.321,104.0,21.85,61.0,12.82,1.133,0.3999999999999999,31.4,14.87,12.92,27.8,27.09,20.93,41.0,0.182,14.0,34.15,7.0,17.07,0.765,0.242,39.06,15.15,20.61,35.76,19.77,26.92,,,,,,,,,,,,,,
813069,2025-10-01,2025,605141,R,683175,R,walk,False,True,477.0,0.257,49.0,10.27,44.0,9.22,0.7250000000000001,0.14200000000000002,15.66,6.47,20.87,27.34,21.42,11.21,347.0,0.275,44.0,12.68,42.0,12.1,0.85,0.2119999999999999,16.64,6.64,20.0,26.64,20.11,10.95,57.0,0.1,18.0,31.58,5.0,8.77,0.373,0.07999999999999999,36.26,15.57,18.87,34.43,27.83,31.03,,,,,,,,,,,,,,
813069,2025-10-01,2025,518692,L,608718,L,double,False,False,176.0,0.285,42.0,23.86,14.0,7.95,0.855,0.22100000000000003,30.09,16.13,11.52,27.65,29.45,22.22,221.0,0.247,34.0,15.38,20.0,9.05,0.753,0.179,19.73,10.26,12.74,23.0,31.29,12.83,118.0,0.243,21.0,17.8,6.0,5.08,0.669,0.14400000000000002,20.18,9.32,17.37,26.69,23.44,13.29,103.0,0.224,21.0,20.39,1.0,0.97,0.7110000000000001,0.235,19.7,10.47,13.87,24.35,26.04,16.67
813069,2025-10-01,2025,571970,L,608718,L,strikeout,True,False,75.0,0.149,21.0,28.0,5.0,6.67,0.526,0.15,27.74,12.26,18.06,30.32,22.97,21.65,74.0,0.175,22.0,29.73,6.0,8.11,0.744,0.285,32.28,13.76,18.79,32.55,21.23,26.51,118.0,0.243,21.0,17.8,6.0,5.08,0.669,0.14400000000000002,20.18,9.32,17.37,26.69,23.44,13.29,103.0,0.224,21.0,20.39,1.0,0.97,0.7110000000000001,0.235,19.7,10.47,13.87,24.35,26.04,16.67
