Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
FF,4-Seam Fastball,FB,168,35.74,41,32,6,14.63,5,12.2,67,10,14.93,5.95,40,23.81,29.76,24.1,34.81,12.77,0.188,0.341,0.312,0.653,0.124,592426
CU,Curveball,BR,44,9.36,8,8,2,25.0,0,0.0,21,7,33.33,15.91,5,11.36,27.27,37.93,10.37,14.29,0.25,0.25,0.25,0.5,0.0,592426
,,,7,1.49,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.74,0.0,,1.0,,,,592426
FC,Cutter,FB,5,1.06,0,0,0,,0,,2,1,50.0,20.0,1,20.0,40.0,33.33,0.0,,,,,,,592426
CH,Changeup,OS,392,83.58,107,97,23,21.5,10,9.35,176,41,23.3,10.46,72,18.37,28.83,26.04,84.38,21.3,0.186,0.262,0.289,0.5509999999999999,0.1029999999999999,592454
FF,4-Seam Fastball,FB,74,15.78,16,11,5,31.25,4,25.0,22,6,27.27,8.11,19,25.68,33.78,13.16,14.06,27.78,0.273,0.5,0.273,0.773,0.0,592454
SL,Slider,BR,3,0.64,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.56,0.0,,,,,,592454
FF,4-Seam Fastball,FB,1189,49.58,301,262,81,26.91,34,11.3,605,142,23.47,11.94,202,16.99,28.93,26.6,54.01,20.4,0.21,0.299,0.37,0.669,0.16,592662
SL,Slider,BR,474,19.77,131,123,35,26.72,7,5.34,259,72,27.8,15.19,49,10.34,25.53,30.45,22.04,21.6,0.22,0.26,0.398,0.658,0.178,592662
CH,Changeup,OS,399,16.64,83,73,16,19.28,9,10.84,176,69,39.2,17.29,42,10.53,27.82,29.01,13.33,16.33,0.233,0.313,0.37,0.683,0.1369999999999999,592662
KC,Knuckle Curve,BR,328,13.68,65,59,16,24.62,6,9.23,120,48,40.0,14.63,65,19.82,34.45,28.36,10.07,21.62,0.339,0.4,0.593,0.993,0.2539999999999999,592662
ST,Sweeper,BR,4,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.14,0.0,,,,,,592662
SI,Sinker,FB,2,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.14,0.0,,,,,,592662
,,,2,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.27,0.0,,,,,,592662
FF,4-Seam Fastball,FB,322,54.12,79,67,17,21.52,11,13.92,188,43,22.87,13.35,46,14.29,27.64,38.78,44.86,17.71,0.284,0.38,0.448,0.8280000000000001,0.164,592773
SL,Slider,BR,162,27.23,43,38,16,37.21,5,11.63,72,35,48.61,21.6,23,14.2,35.8,31.68,32.24,23.19,0.132,0.233,0.184,0.417,0.0519999999999999,592773
ST,Sweeper,BR,71,11.93,17,16,0,0.0,0,0.0,36,5,13.89,7.04,12,16.9,23.94,17.86,6.07,0.0,0.188,0.176,0.562,0.738,0.374,592773
FS,Split-Finger,OS,40,6.72,6,5,3,50.0,1,16.67,14,4,28.57,10.0,0,0.0,10.0,25.81,16.82,8.33,0.2,0.333,0.2,0.533,0.0,592773
FF,4-Seam Fastball,FB,154,47.98,43,41,20,46.51,2,4.65,90,37,41.11,24.03,30,19.48,43.51,31.25,49.0,40.82,0.122,0.163,0.195,0.358,0.073,592779
ST,Sweeper,BR,79,24.61,14,13,7,50.0,1,7.14,29,12,41.38,15.19,7,8.86,24.05,30.0,41.0,17.07,0.077,0.143,0.077,0.2199999999999999,0.0,592779
SI,Sinker,FB,64,19.94,22,17,1,4.55,1,4.55,35,8,22.86,12.5,9,14.06,26.56,43.33,5.0,20.0,0.235,0.409,0.235,0.6439999999999999,0.0,592779
FC,Cutter,FB,19,5.92,4,4,1,25.0,0,0.0,5,1,20.0,5.26,5,26.32,31.58,9.09,3.0,33.33,0.0,0.0,0.0,0.0,0.0,592779
,,,3,0.93,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,592779
CH,Changeup,OS,2,0.62,2,2,2,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,592779
ST,Sweeper,BR,291,32.23,90,86,21,23.33,3,3.33,159,50,31.45,17.18,34,11.68,28.87,39.88,48.79,14.89,0.279,0.303,0.57,0.873,0.2909999999999999,592791
FF,4-Seam Fastball,FB,279,30.9,68,65,7,10.29,2,2.94,140,23,16.43,8.24,67,24.01,32.26,27.88,24.91,9.72,0.262,0.284,0.477,0.7609999999999999,0.2149999999999999,592791
FC,Cutter,FB,204,22.59,54,52,3,5.56,2,3.7,113,18,15.93,8.82,39,19.12,27.94,28.38,10.38,10.0,0.231,0.259,0.558,0.8170000000000001,0.327,592791
SI,Sinker,FB,120,13.29,45,44,7,15.56,1,2.22,64,3,4.69,2.5,19,15.83,18.33,31.67,14.19,17.07,0.25,0.267,0.295,0.562,0.0449999999999999,592791
CU,Curveball,BR,7,0.78,0,0,0,,0,,3,0,0.0,0.0,0,0.0,0.0,20.0,1.04,0.0,,,,,,592791
CH,Changeup,OS,2,0.22,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,0.69,50.0,0.0,0.0,0.0,0.0,0.0,592791
SI,Sinker,FB,300,32.43,81,76,12,14.81,2,2.47,130,14,10.77,4.67,71,23.67,28.33,28.12,23.46,19.67,0.224,0.272,0.355,0.627,0.1309999999999999,592836
FC,Cutter,FB,265,28.65,66,60,6,9.09,5,7.58,126,24,19.05,9.06,56,21.13,30.19,30.0,15.77,14.63,0.283,0.338,0.483,0.821,0.2,592836
SL,Slider,BR,175,18.92,59,58,10,16.95,1,1.69,92,20,21.74,11.43,12,6.86,18.29,29.81,29.23,13.16,0.31,0.322,0.466,0.788,0.156,592836
FS,Split-Finger,OS,125,13.51,27,24,6,22.22,1,3.7,64,12,18.75,9.6,6,4.8,14.4,30.26,21.54,10.71,0.292,0.333,0.667,1.0,0.375,592836
FF,4-Seam Fastball,FB,48,5.19,17,16,4,23.53,0,0.0,23,3,13.04,6.25,10,20.83,27.08,26.32,8.46,18.18,0.25,0.235,0.5,0.735,0.25,592836
CU,Curveball,BR,12,1.3,1,1,0,0.0,0,0.0,3,1,33.33,8.33,2,16.67,25.0,0.0,1.54,0.0,1.0,1.0,2.0,3.0,1.0,592836
FF,4-Seam Fastball,FB,263,41.16,79,71,16,20.25,6,7.59,157,27,17.2,10.27,53,20.15,30.42,34.21,46.88,17.78,0.239,0.291,0.394,0.685,0.155,592866
ST,Sweeper,BR,195,30.52,48,46,16,33.33,1,2.08,82,23,28.05,11.79,24,12.31,24.1,29.37,39.58,21.05,0.13,0.146,0.196,0.3419999999999999,0.066,592866
SI,Sinker,FB,89,13.93,17,15,1,5.88,0,0.0,41,7,17.07,7.87,10,11.24,19.1,26.0,2.6,20.0,0.333,0.375,0.467,0.8420000000000001,0.134,592866
SL,Slider,BR,64,10.02,15,15,0,0.0,0,0.0,20,0,0.0,0.0,13,20.31,20.31,11.43,3.65,0.0,0.333,0.333,0.333,0.666,0.0,592866
CH,Changeup,OS,28,4.38,6,6,4,66.67,0,0.0,16,10,62.5,35.71,0,0.0,35.71,47.83,7.29,28.57,0.0,0.0,0.0,0.0,0.0,592866
SI,Sinker,FB,91,24.66,30,27,2,6.67,3,10.0,41,4,9.76,4.4,23,25.27,29.67,25.0,11.54,13.33,0.37,0.433,0.444,0.877,0.074,593423
FF,4-Seam Fastball,FB,84,22.76,16,16,9,56.25,0,0.0,50,19,38.0,22.62,12,14.29,36.9,41.67,27.69,25.0,0.25,0.25,0.562,0.812,0.312,593423
SL,Slider,BR,70,18.97,17,15,2,11.76,2,11.76,34,8,23.53,11.43,6,8.57,20.0,32.61,21.54,7.14,0.333,0.412,0.667,1.079,0.334,593423
FS,Split-Finger,OS,62,16.8,14,13,5,35.71,0,0.0,27,9,33.33,14.52,2,3.23,17.74,26.67,27.69,13.89,0.077,0.143,0.077,0.2199999999999999,0.0,593423
ST,Sweeper,BR,44,11.92,9,7,0,0.0,1,11.11,13,4,30.77,9.09,15,34.09,43.18,11.76,10.77,0.0,0.429,0.444,0.571,1.015,0.1419999999999999,593423
FC,Cutter,FB,18,4.88,3,2,0,0.0,1,33.33,6,1,16.67,5.56,6,33.33,38.89,10.0,0.77,0.0,0.0,0.333,0.0,0.333,0.0,593423
FF,4-Seam Fastball,FB,93,34.96,19,15,4,21.05,3,15.79,45,6,13.33,6.45,12,12.9,19.35,22.22,39.74,9.68,0.4,0.474,0.8,1.274,0.4,593576
FS,Split-Finger,OS,93,34.96,19,16,7,36.84,2,10.53,45,20,44.44,21.51,8,8.6,30.11,34.43,46.15,19.44,0.188,0.316,0.25,0.5660000000000001,0.062,593576
SI,Sinker,FB,34,12.78,12,10,0,0.0,1,8.33,21,1,4.76,2.94,5,14.71,17.65,55.56,5.13,0.0,0.4,0.455,0.8,1.255,0.4,593576
CH,Changeup,OS,30,11.28,5,4,2,40.0,1,20.0,8,3,37.5,10.0,1,3.33,13.33,13.04,5.13,50.0,0.25,0.4,0.25,0.65,0.0,593576
SL,Slider,BR,13,4.89,2,2,2,100.0,0,0.0,4,1,25.0,7.69,6,46.15,53.85,0.0,3.85,66.67,0.0,0.0,0.0,0.0,0.0,593576
,,,3,1.13,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,593576
FC,Cutter,FB,77,87.5,18,15,7,38.89,3,16.67,37,12,32.43,15.58,13,16.88,32.47,33.33,86.67,26.92,0.2,0.333,0.6,0.933,0.3999999999999999,593833
CH,Changeup,OS,9,10.23,2,1,0,0.0,1,50.0,4,1,25.0,11.11,1,11.11,22.22,50.0,10.0,0.0,0.0,0.5,0.0,0.5,0.0,593833
CU,Curveball,BR,2,2.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,3.33,0.0,,,,,,593833
FF,4-Seam Fastball,FB,975,47.79,265,227,72,27.17,32,12.08,452,108,23.89,11.08,183,18.77,29.85,26.71,55.3,23.38,0.256,0.347,0.414,0.7609999999999999,0.1579999999999999,593958
CH,Changeup,OS,503,24.66,137,128,17,12.41,7,5.11,254,70,27.56,13.92,30,5.96,19.88,38.26,20.65,14.78,0.312,0.343,0.5,0.843,0.188,593958
FC,Cutter,FB,384,18.82,87,79,15,17.24,6,6.9,192,42,21.88,10.94,67,17.45,28.39,28.33,10.59,25.42,0.253,0.306,0.443,0.749,0.19,593958
CU,Curveball,BR,67,3.28,12,12,0,0.0,0,0.0,24,4,16.67,5.97,16,23.88,29.85,20.0,2.87,0.0,0.333,0.333,0.667,1.0,0.334,593958
SI,Sinker,FB,67,3.28,29,25,8,27.59,4,13.79,29,8,27.59,11.94,9,13.43,25.37,17.14,7.0,17.95,0.36,0.448,0.72,1.168,0.36,593958
SL,Slider,BR,36,1.76,12,10,2,16.67,2,16.67,15,3,20.0,8.33,1,2.78,11.11,20.0,3.41,10.53,0.4,0.5,0.9,1.4,0.5,593958
,,,8,0.39,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.18,0.0,,1.0,,,,593958
CH,Changeup,OS,323,49.85,97,92,22,22.68,4,4.12,179,64,35.75,19.81,22,6.81,26.63,41.09,54.73,27.16,0.196,0.229,0.228,0.457,0.032,593974
SI,Sinker,FB,251,38.73,69,56,10,14.49,11,15.94,93,14,15.05,5.58,60,23.9,29.48,14.29,36.49,18.52,0.304,0.406,0.446,0.8520000000000001,0.142,593974
SL,Slider,BR,31,4.78,6,6,1,16.67,0,0.0,15,3,20.0,9.68,5,16.13,25.81,8.33,4.73,14.29,0.333,0.333,0.5,0.833,0.1669999999999999,593974
FF,4-Seam Fastball,FB,28,4.32,5,5,0,0.0,0,0.0,10,2,20.0,7.14,5,17.86,25.0,13.33,4.05,0.0,0.2,0.2,0.2,0.4,0.0,593974
,,,15,2.31,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,593974
FF,4-Seam Fastball,FB,39,26.9,8,8,0,0.0,0,0.0,15,0,0.0,0.0,5,12.82,12.82,22.73,38.64,0.0,0.5,0.5,1.0,1.5,0.5,594580
SI,Sinker,FB,38,26.21,8,6,0,0.0,2,25.0,10,1,10.0,2.63,12,31.58,34.21,11.11,6.82,0.0,0.333,0.5,0.5,1.0,0.1669999999999999,594580
CH,Changeup,OS,36,24.83,6,6,2,33.33,0,0.0,17,8,47.06,22.22,3,8.33,30.56,32.0,20.45,22.22,0.0,0.0,0.0,0.0,0.0,594580
ST,Sweeper,BR,32,22.07,12,9,2,16.67,3,25.0,15,3,20.0,9.38,5,15.62,25.0,23.53,34.09,13.33,0.333,0.5,0.778,1.278,0.445,594580
FF,4-Seam Fastball,FB,636,49.88,159,148,40,25.16,9,5.66,357,84,23.53,13.21,107,16.82,30.03,28.85,48.33,21.28,0.182,0.233,0.372,0.605,0.19,594798
SL,Slider,BR,577,45.25,168,158,36,21.43,8,4.76,288,105,36.46,18.2,66,11.44,29.64,36.81,44.47,20.81,0.222,0.256,0.335,0.591,0.113,594798
CH,Changeup,OS,36,2.82,6,6,5,83.33,0,0.0,20,9,45.0,25.0,1,2.78,27.78,34.78,5.66,22.73,0.167,0.167,0.667,0.8340000000000001,0.5,594798
CU,Curveball,BR,24,1.88,5,5,2,40.0,0,0.0,14,6,42.86,25.0,4,16.67,41.67,58.33,1.29,40.0,0.4,0.4,0.4,0.8,0.0,594798
,,,2,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.26,0.0,,,,,,594798
SI,Sinker,FB,128,38.32,49,45,10,20.41,4,8.16,75,10,13.33,7.81,25,19.53,27.34,29.27,50.47,18.52,0.311,0.367,0.356,0.723,0.0449999999999999,594902
FF,4-Seam Fastball,FB,66,19.76,10,10,1,10.0,0,0.0,27,5,18.52,7.58,17,25.76,33.33,22.58,8.41,11.11,0.2,0.2,0.6,0.8,0.3999999999999999,594902
ST,Sweeper,BR,52,15.57,16,16,2,12.5,0,0.0,28,5,17.86,9.62,6,11.54,21.15,30.77,13.08,14.29,0.125,0.125,0.312,0.437,0.187,594902
FC,Cutter,FB,37,11.08,3,3,1,33.33,0,0.0,14,3,21.43,8.11,6,16.22,24.32,20.83,7.48,12.5,0.0,0.0,0.0,0.0,0.0,594902
SL,Slider,BR,37,11.08,8,8,1,12.5,0,0.0,16,1,6.25,2.7,4,10.81,13.51,5.56,10.28,9.09,0.0,0.0,0.0,0.0,0.0,594902
CU,Curveball,BR,10,2.99,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,33.33,7.48,0.0,0.5,0.5,0.5,1.0,0.0,594902
CH,Changeup,OS,3,0.9,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,1.87,0.0,,,,,,594902
,,,1,0.3,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.93,0.0,,,,,,594902
ST,Sweeper,BR,149,48.85,40,38,19,47.5,1,2.5,66,30,45.45,20.13,27,18.12,38.26,42.55,69.23,30.16,0.158,0.175,0.263,0.438,0.105,595014
SI,Sinker,FB,121,39.67,28,23,2,7.14,4,14.29,56,2,3.57,1.65,26,21.49,23.14,24.49,17.58,12.5,0.391,0.5,0.478,0.978,0.0869999999999999,595014
FF,4-Seam Fastball,FB,19,6.23,3,1,1,33.33,2,66.67,7,1,14.29,5.26,2,10.53,15.79,0.0,12.09,9.09,0.0,0.667,0.0,0.667,0.0,595014
FC,Cutter,FB,10,3.28,2,1,0,0.0,1,50.0,4,2,50.0,20.0,3,30.0,50.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,595014
,,,6,1.97,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,1.1,0.0,,1.0,,,,595014
SL,Slider,BR,329,51.73,92,86,37,40.22,3,3.26,186,73,39.25,22.19,48,14.59,36.78,37.91,61.62,32.46,0.14,0.176,0.233,0.409,0.093,595345
FF,4-Seam Fastball,FB,294,46.23,72,61,13,18.06,10,13.89,154,33,21.43,11.22,36,12.24,23.47,20.45,36.22,19.4,0.246,0.352,0.328,0.6799999999999999,0.082,595345
FC,Cutter,FB,7,1.1,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,595345
,,,5,0.79,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,0.54,100.0,0.0,0.5,0.0,0.5,0.0,595345
PO,Pitch Out,,1,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,595345
SI,Sinker,FB,24,45.28,7,6,2,28.57,1,14.29,11,1,9.09,4.17,7,29.17,33.33,38.46,31.82,28.57,0.167,0.286,0.167,0.4529999999999999,0.0,595897
SL,Slider,BR,17,32.08,3,3,2,66.67,0,0.0,8,4,50.0,23.53,3,17.65,41.18,40.0,50.0,18.18,0.0,0.0,0.0,0.0,0.0,595897
FF,4-Seam Fastball,FB,12,22.64,1,0,0,0.0,1,100.0,3,1,33.33,8.33,2,16.67,25.0,0.0,18.18,0.0,,1.0,,,,595897
FF,4-Seam Fastball,FB,141,53.21,40,38,6,15.0,1,2.5,74,12,16.22,8.51,23,16.31,24.82,25.0,55.38,16.67,0.184,0.205,0.368,0.573,0.184,595928
FC,Cutter,FB,79,29.81,24,23,4,16.67,1,4.17,38,9,23.68,11.39,9,11.39,22.78,28.57,24.62,25.0,0.304,0.333,0.391,0.724,0.087,595928
SL,Slider,BR,38,14.34,13,13,0,0.0,0,0.0,17,2,11.76,5.26,4,10.53,15.79,21.05,13.85,0.0,0.462,0.462,0.846,1.308,0.3839999999999999,595928
CH,Changeup,OS,6,2.26,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,16.67,6.15,0.0,0.0,0.0,0.0,0.0,0.0,595928
,,,1,0.38,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,595928
FA,Other,,26,81.25,7,6,0,0.0,1,14.29,11,0,0.0,0.0,6,23.08,23.08,31.25,100.0,0.0,0.333,0.429,0.5,0.929,0.1669999999999999,595978
EP,Eephus,,6,18.75,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,16.67,16.67,20.0,0.0,,0.5,0.5,0.5,1.0,0.0,595978
ST,Sweeper,BR,338,54.78,87,85,26,29.89,1,1.15,150,52,34.67,15.38,64,18.93,34.32,30.51,61.46,22.03,0.259,0.264,0.365,0.629,0.1059999999999999,596001
SI,Sinker,FB,204,33.06,59,49,7,11.86,6,10.17,92,12,13.04,5.88,57,27.94,33.82,24.29,23.44,15.56,0.327,0.431,0.49,0.921,0.1629999999999999,596001
CH,Changeup,OS,48,7.78,15,15,5,33.33,0,0.0,31,7,22.58,14.58,4,8.33,22.92,50.0,13.54,19.23,0.2,0.2,0.267,0.467,0.067,596001
FF,4-Seam Fastball,FB,26,4.21,5,3,0,0.0,1,20.0,9,3,33.33,11.54,8,30.77,42.31,12.5,1.56,0.0,0.0,0.2,0.0,0.2,0.0,596001
,,,1,0.16,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,596001
EP,Eephus,,8,100.0,2,2,0,0.0,0,0.0,3,0,0.0,0.0,2,25.0,25.0,42.86,100.0,0.0,0.5,0.5,0.5,1.0,0.0,596103
FC,Cutter,FB,71,75.53,21,20,7,33.33,1,4.76,41,16,39.02,22.54,8,11.27,33.8,42.11,86.96,30.0,0.2,0.238,0.35,0.588,0.1499999999999999,596112
FF,4-Seam Fastball,FB,18,19.15,3,2,0,0.0,1,33.33,4,1,25.0,5.56,7,38.89,44.44,22.22,13.04,0.0,0.5,0.667,0.5,1.167,0.0,596112
,,,4,4.26,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,596112
FS,Split-Finger,OS,1,1.06,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,596112
FF,4-Seam Fastball,FB,305,60.88,83,73,22,26.51,7,8.43,166,49,29.52,16.07,36,11.8,27.87,30.2,57.89,25.0,0.247,0.317,0.452,0.769,0.205,596133
CH,Changeup,OS,103,20.56,27,23,12,44.44,4,14.81,55,20,36.36,19.42,9,8.74,28.16,36.67,38.16,20.69,0.087,0.222,0.217,0.439,0.13,596133
FC,Cutter,FB,79,15.77,12,12,1,8.33,0,0.0,40,13,32.5,16.46,7,8.86,25.32,28.89,2.63,25.0,0.333,0.333,0.333,0.666,0.0,596133
SL,Slider,BR,14,2.79,3,3,0,0.0,0,0.0,7,2,28.57,14.29,3,21.43,35.71,33.33,1.32,0.0,0.0,0.0,0.0,0.0,0.0,596133
FA,Other,,7,58.33,4,3,0,0.0,0,0.0,4,0,0.0,0.0,1,14.29,14.29,60.0,,,0.667,0.75,2.0,2.75,1.333,596142
EP,Eephus,,5,41.67,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,,,,1.0,,,,596142
SI,Sinker,FB,79,51.3,25,24,1,4.0,1,4.0,40,2,5.0,2.53,18,22.78,25.32,29.03,32.43,8.33,0.417,0.44,0.625,1.065,0.208,596271
ST,Sweeper,BR,50,32.47,12,11,1,8.33,0,0.0,20,6,30.0,12.0,11,22.0,34.0,22.22,40.54,6.67,0.364,0.417,0.636,1.053,0.272,596271
SL,Slider,BR,11,7.14,5,5,1,20.0,0,0.0,7,3,42.86,27.27,2,18.18,45.45,50.0,2.7,100.0,0.2,0.2,0.2,0.4,0.0,596271
CH,Changeup,OS,8,5.19,2,2,1,50.0,0,0.0,4,1,25.0,12.5,0,0.0,12.5,42.86,18.92,14.29,0.5,0.5,0.5,1.0,0.0,596271
FF,4-Seam Fastball,FB,5,3.25,3,3,0,0.0,0,0.0,3,0,0.0,0.0,1,20.0,20.0,50.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,596271
FC,Cutter,FB,1,0.65,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,596271
FF,4-Seam Fastball,FB,266,33.29,73,67,5,6.85,5,6.85,130,9,6.92,3.38,46,17.29,20.68,9.62,29.92,6.85,0.373,0.417,0.746,1.163,0.373,596295
KC,Knuckle Curve,BR,210,26.28,50,48,9,18.0,2,4.0,95,14,14.74,6.67,47,22.38,29.05,24.47,34.02,10.84,0.312,0.34,0.562,0.902,0.25,596295
CH,Changeup,OS,163,20.4,46,44,5,10.87,2,4.35,94,22,23.4,13.5,25,15.34,28.83,33.85,14.75,13.89,0.25,0.283,0.341,0.624,0.091,596295
SL,Slider,BR,68,8.51,19,17,3,15.79,1,5.26,28,4,14.29,5.88,7,10.29,16.18,17.95,8.2,15.0,0.294,0.368,0.353,0.721,0.059,596295
FC,Cutter,FB,46,5.76,13,11,3,23.08,2,15.38,25,6,24.0,13.04,5,10.87,23.91,30.43,3.28,37.5,0.273,0.385,0.364,0.749,0.0909999999999999,596295
FS,Split-Finger,OS,43,5.38,14,14,2,14.29,0,0.0,25,7,28.0,16.28,3,6.98,23.26,44.44,9.43,8.7,0.357,0.357,0.786,1.143,0.429,596295
SI,Sinker,FB,3,0.38,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.41,0.0,,,,,,596295
FF,4-Seam Fastball,FB,47,37.01,14,13,2,14.29,1,7.14,28,7,25.0,14.89,6,12.77,27.66,45.83,44.44,10.0,0.385,0.429,0.615,1.044,0.2299999999999999,600917
SL,Slider,BR,29,22.83,4,4,1,25.0,0,0.0,9,3,33.33,10.34,2,6.9,17.24,13.64,28.89,7.69,0.25,0.25,0.25,0.5,0.0,600917
FC,Cutter,FB,21,16.54,3,3,0,0.0,0,0.0,8,4,50.0,19.05,5,23.81,42.86,27.27,6.67,0.0,0.333,0.333,1.333,1.666,1.0,600917
SI,Sinker,FB,18,14.17,2,2,0,0.0,0,0.0,8,1,12.5,5.56,3,16.67,22.22,25.0,6.67,0.0,0.5,0.5,1.0,1.5,0.5,600917
CH,Changeup,OS,9,7.09,1,1,1,100.0,0,0.0,5,3,60.0,33.33,1,11.11,44.44,50.0,6.67,33.33,0.0,0.0,0.0,0.0,0.0,600917
CU,Curveball,BR,3,2.36,2,2,1,50.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,0.0,6.67,33.33,0.5,0.5,2.0,2.5,1.5,600917
FF,4-Seam Fastball,FB,587,41.14,161,144,46,28.57,14,8.7,307,72,23.45,12.27,97,16.52,28.79,32.32,47.21,22.66,0.229,0.298,0.458,0.756,0.229,601713
ST,Sweeper,BR,471,33.01,110,105,35,31.82,4,3.64,248,94,37.9,19.96,51,10.83,30.79,34.87,36.51,22.29,0.171,0.202,0.229,0.431,0.0579999999999999,601713
FC,Cutter,FB,190,13.31,42,39,4,9.52,2,4.76,83,10,12.05,5.26,42,22.11,27.37,24.39,3.72,25.0,0.179,0.214,0.359,0.573,0.18,601713
CU,Curveball,BR,103,7.22,35,33,12,34.29,2,5.71,44,9,20.45,8.74,25,24.27,33.01,20.0,11.16,25.0,0.182,0.229,0.333,0.562,0.151,601713
SI,Sinker,FB,63,4.41,17,13,0,0.0,1,5.88,25,2,8.0,3.17,11,17.46,20.63,20.59,0.93,0.0,0.231,0.353,0.231,0.584,0.0,601713
SL,Slider,BR,12,0.84,2,2,0,0.0,0,0.0,5,1,20.0,8.33,1,8.33,16.67,25.0,0.47,0.0,1.0,1.0,2.5,3.5,1.5,601713
,,,1,0.07,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,601713
ST,Sweeper,BR,281,36.16,60,56,22,36.67,2,3.33,112,43,38.39,15.3,57,20.28,35.59,31.71,39.57,24.18,0.143,0.167,0.161,0.328,0.018,605130
SL,Slider,BR,158,20.33,36,33,6,16.67,3,8.33,62,20,32.26,12.66,34,21.52,34.18,25.93,15.22,17.14,0.212,0.278,0.394,0.672,0.182,605130
SI,Sinker,FB,139,17.89,40,30,4,10.0,10,25.0,58,9,15.52,6.47,29,20.86,27.34,21.54,10.0,17.39,0.233,0.425,0.367,0.792,0.1339999999999999,605130
FF,4-Seam Fastball,FB,122,15.7,30,16,5,16.67,13,43.33,55,16,29.09,13.11,20,16.39,29.51,20.0,18.26,11.9,0.188,0.567,0.188,0.7549999999999999,0.0,605130
CU,Curveball,BR,75,9.65,17,16,8,47.06,0,0.0,29,11,37.93,14.67,8,10.67,25.33,28.3,16.96,20.51,0.25,0.294,0.312,0.606,0.062,605130
CH,Changeup,OS,1,0.13,1,0,0,0.0,0,0.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,,605130
UN,Unknown,,1,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,605130
SI,Sinker,FB,640,53.38,167,154,22,13.17,7,4.19,312,46,14.74,7.19,156,24.38,31.56,32.68,32.41,17.19,0.279,0.335,0.396,0.7310000000000001,0.1169999999999999,605135
CU,Curveball,BR,165,13.76,44,39,9,20.45,3,6.82,75,28,37.33,16.97,24,14.55,31.52,30.53,15.95,14.29,0.154,0.25,0.256,0.506,0.102,605135
ST,Sweeper,BR,141,11.76,41,37,19,46.34,3,7.32,80,42,52.5,29.79,14,9.93,39.72,35.9,16.96,28.36,0.162,0.22,0.297,0.517,0.1349999999999999,605135
FC,Cutter,FB,129,10.76,40,40,20,50.0,0,0.0,62,22,35.48,17.05,8,6.2,23.26,26.58,22.53,22.47,0.175,0.175,0.4,0.575,0.225,605135
