Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,689,44.48,182,164,45,24.73,14,7.69,288,57,19.79,8.27,178,25.83,34.11,21.64,42.23,22.8,0.244,0.308,0.396,0.704,0.15200000000000002
KC,Knuckle Curve,BR,356,22.98,95,92,41,43.16,3,3.16,157,72,45.86,20.22,44,12.36,32.58,35.19,34.57,25.95,0.217,0.242,0.37,0.612,0.153
CH,Changeup,OS,321,20.72,93,85,15,16.13,8,8.6,170,54,31.76,16.82,35,10.9,27.73,37.04,17.07,19.23,0.188,0.258,0.294,0.552,0.10599999999999998
FC,Cutter,FB,166,10.72,35,34,1,2.86,1,2.86,73,14,19.18,8.43,21,12.65,21.08,26.8,3.06,7.14,0.5,0.514,0.882,1.396,0.382
SL,Slider,BR,15,0.97,5,5,3,60.0,0,0.0,10,2,20.0,13.33,1,6.67,20.0,63.64,2.84,23.08,0.0,0.0,0.0,0.0,0.0
,,,2,0.13,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.22,100.0,0.0,0.0,0.0,0.0,0.0
