Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
EP,Eephus,,7,63.64,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,28.57,28.57,20.0,100.0,0.0,0.5,0.5,1.0,1.5,0.5
FA,Other,,4,36.36,0,0,0,,0,,1,1,100.0,25.0,0,0.0,25.0,0.0,0.0,,,,,,
