Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
SI,Sinker,FB,203,34.12,43,38,9,20.93,4,9.3,60,7,11.67,3.45,81,39.9,43.35,7.69,22.75,20.93,0.342,0.419,0.763,1.182,0.421,445926
CU,Curveball,BR,54,9.08,13,12,3,23.08,0,0.0,26,7,26.92,12.96,1,1.85,14.81,35.71,15.34,10.34,0.25,0.231,0.333,0.5640000000000001,0.083,445926
CH,Changeup,OS,27,4.54,10,10,1,10.0,0,0.0,13,1,7.69,3.7,6,22.22,25.93,16.67,6.88,7.69,0.2,0.2,0.5,0.7,0.3,445926
SL,Slider,BR,14,2.35,4,4,1,25.0,0,0.0,5,1,20.0,7.14,0,0.0,7.14,25.0,5.82,9.09,0.5,0.5,1.5,2.0,1.0,445926
FC,Cutter,FB,9,36.0,1,1,0,0.0,0,0.0,3,0,0.0,0.0,2,22.22,22.22,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,448179
FF,4-Seam Fastball,FB,8,32.0,2,2,1,50.0,0,0.0,1,0,0.0,0.0,4,50.0,50.0,0.0,42.86,33.33,0.0,0.0,0.0,0.0,0.0,448179
CU,Curveball,BR,7,28.0,3,1,0,0.0,1,33.33,2,0,0.0,0.0,3,42.86,42.86,33.33,42.86,0.0,1.0,0.667,4.0,4.667,3.0,448179
CH,Changeup,OS,1,4.0,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,448179
CU,Curveball,BR,478,37.46,136,131,40,29.41,5,3.68,226,75,33.19,15.69,54,11.3,26.99,35.22,55.53,18.52,0.221,0.25,0.359,0.609,0.1379999999999999,450203
FF,4-Seam Fastball,FB,339,26.57,78,73,16,20.51,4,5.13,156,27,17.31,7.96,55,16.22,24.19,16.67,31.36,11.48,0.247,0.282,0.507,0.7889999999999999,0.26,450203
SI,Sinker,FB,216,16.93,52,48,3,5.77,3,5.77,97,7,7.22,3.24,60,27.78,31.02,23.53,6.43,12.0,0.333,0.385,0.417,0.802,0.0839999999999999,450203
FC,Cutter,FB,140,10.97,30,26,1,3.33,3,10.0,64,10,15.62,7.14,31,22.14,29.29,17.86,2.06,12.5,0.346,0.4,0.692,1.092,0.346,450203
CH,Changeup,OS,101,7.92,24,23,3,12.5,1,4.17,61,17,27.87,16.83,14,13.86,30.69,45.1,4.63,16.67,0.348,0.375,0.87,1.245,0.522,450203
,,,2,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,450203
FF,4-Seam Fastball,FB,147,44.01,31,30,7,22.58,1,3.23,78,19,24.36,12.93,30,20.41,33.33,28.07,32.11,20.0,0.267,0.29,0.5,0.79,0.2329999999999999,453286
SL,Slider,BR,117,35.03,37,37,11,29.73,0,0.0,70,35,50.0,29.91,13,11.11,41.03,50.0,33.94,29.73,0.216,0.216,0.27,0.486,0.054,453286
CH,Changeup,OS,30,8.98,12,12,5,41.67,0,0.0,19,7,36.84,23.33,1,3.33,26.67,41.18,18.35,25.0,0.167,0.167,0.667,0.8340000000000001,0.5,453286
CU,Curveball,BR,28,8.38,7,7,2,28.57,0,0.0,16,7,43.75,25.0,4,14.29,39.29,53.33,11.01,16.67,0.286,0.286,0.857,1.143,0.571,453286
FC,Cutter,FB,11,3.29,6,6,1,16.67,0,0.0,7,2,28.57,18.18,1,9.09,27.27,57.14,4.59,20.0,0.167,0.167,0.167,0.334,0.0,453286
,,,1,0.3,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,453286
FC,Cutter,FB,109,36.21,25,25,5,20.0,0,0.0,61,16,26.23,14.68,21,19.27,33.94,20.0,25.0,19.23,0.32,0.32,0.36,0.6799999999999999,0.0399999999999999,455119
FF,4-Seam Fastball,FB,103,34.22,38,35,14,36.84,1,2.63,60,10,16.67,9.71,25,24.27,33.98,46.88,45.19,29.79,0.2,0.237,0.4,0.637,0.2,455119
SI,Sinker,FB,59,19.6,13,12,1,7.69,0,0.0,27,5,18.52,8.47,15,25.42,33.9,41.18,8.65,11.11,0.25,0.308,0.5,0.808,0.25,455119
FS,Split-Finger,OS,23,7.64,6,6,1,16.67,0,0.0,7,1,14.29,4.35,1,4.35,8.7,21.05,14.42,6.67,0.333,0.333,0.333,0.666,0.0,455119
ST,Sweeper,BR,6,1.99,3,3,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,50.0,5.77,0.0,0.667,0.667,0.667,1.334,0.0,455119
,,,1,0.33,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.96,100.0,0.0,0.0,0.0,0.0,0.0,455119
SI,Sinker,FB,25,32.89,9,8,3,33.33,1,11.11,8,2,25.0,8.0,7,28.0,36.0,7.14,58.82,30.0,0.25,0.333,0.25,0.583,0.0,456501
SL,Slider,BR,19,25.0,4,3,0,0.0,1,25.0,4,0,0.0,0.0,6,31.58,31.58,0.0,0.0,,0.0,0.25,0.0,0.25,0.0,456501
CH,Changeup,OS,17,22.37,4,4,1,25.0,0,0.0,11,3,27.27,17.65,0,0.0,17.65,33.33,35.29,16.67,0.25,0.25,0.5,0.75,0.25,456501
FF,4-Seam Fastball,FB,9,11.84,2,2,0,0.0,0,0.0,4,1,25.0,11.11,3,33.33,44.44,33.33,0.0,,0.5,0.5,2.0,2.5,1.5,456501
,,,5,6.58,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,5.88,0.0,,1.0,,,,456501
FC,Cutter,FB,1,1.32,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,2.0,3.0,1.0,456501
FF,4-Seam Fastball,FB,200,44.54,43,37,16,37.21,4,9.3,108,25,23.15,12.5,34,17.0,29.5,32.5,52.0,20.51,0.243,0.326,0.459,0.785,0.216,458677
FC,Cutter,FB,145,32.29,40,38,0,0.0,2,5.0,89,11,12.36,7.59,15,10.34,17.93,42.25,11.33,0.0,0.289,0.325,0.526,0.851,0.237,458677
SL,Slider,BR,91,20.27,30,28,10,33.33,2,6.67,53,17,32.08,18.68,4,4.4,23.08,41.82,34.0,19.61,0.25,0.3,0.286,0.586,0.0359999999999999,458677
FS,Split-Finger,OS,9,2.0,1,1,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,25.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,458677
,,,4,0.89,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,458677
FF,4-Seam Fastball,FB,471,46.59,105,100,36,34.29,5,4.76,264,87,32.95,18.47,67,14.23,32.7,30.28,48.31,21.05,0.17,0.21,0.37,0.58,0.1999999999999999,458681
FC,Cutter,FB,262,25.91,55,53,12,21.82,1,1.82,117,32,27.35,12.21,37,14.12,26.34,23.94,23.73,14.29,0.34,0.345,0.396,0.741,0.0559999999999999,458681
SI,Sinker,FB,198,19.58,59,49,8,13.56,7,11.86,97,10,10.31,5.05,33,16.67,21.72,33.33,12.99,17.39,0.265,0.379,0.408,0.7869999999999999,0.1429999999999999,458681
CU,Curveball,BR,49,4.85,18,18,2,11.11,0,0.0,32,5,15.62,10.2,1,2.04,12.24,48.39,9.04,6.25,0.167,0.167,0.222,0.389,0.0549999999999999,458681
ST,Sweeper,BR,21,2.08,5,4,0,0.0,1,20.0,9,0,0.0,0.0,2,9.52,9.52,33.33,3.67,0.0,0.5,0.6,0.5,1.1,0.0,458681
CH,Changeup,OS,9,0.89,1,1,1,100.0,0,0.0,3,0,0.0,0.0,2,22.22,22.22,33.33,2.26,12.5,0.0,0.0,0.0,0.0,0.0,458681
,,,1,0.1,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,458681
SL,Slider,BR,246,30.75,74,68,23,31.08,4,5.41,140,47,33.57,19.11,35,14.23,33.33,40.48,34.21,29.49,0.265,0.306,0.412,0.718,0.1469999999999999,471911
SI,Sinker,FB,178,22.25,51,45,4,7.84,3,5.88,85,9,10.59,5.06,34,19.1,24.16,26.14,12.72,13.79,0.289,0.353,0.6,0.953,0.311,471911
FF,4-Seam Fastball,FB,173,21.62,37,34,0,0.0,3,8.11,88,14,15.91,8.09,35,20.23,28.32,26.03,9.65,0.0,0.412,0.459,0.794,1.253,0.382,471911
CH,Changeup,OS,126,15.75,39,37,7,17.95,0,0.0,68,17,25.0,13.49,6,4.76,18.25,36.84,26.32,11.67,0.216,0.256,0.486,0.742,0.27,471911
ST,Sweeper,BR,45,5.62,13,13,4,30.77,0,0.0,23,9,39.13,20.0,8,17.78,37.78,37.5,8.77,20.0,0.308,0.308,0.385,0.6930000000000001,0.077,471911
CU,Curveball,BR,32,4.0,5,3,2,40.0,0,0.0,13,4,30.77,12.5,2,6.25,18.75,32.0,8.33,10.53,0.0,0.2,0.0,0.2,0.0,471911
SI,Sinker,FB,309,63.06,97,94,10,10.31,2,2.06,169,19,11.24,6.15,55,17.8,23.95,38.57,36.64,20.83,0.277,0.299,0.447,0.746,0.1699999999999999,472610
SL,Slider,BR,97,19.8,28,27,11,39.29,1,3.57,52,29,55.77,29.9,8,8.25,38.14,46.27,32.82,25.58,0.222,0.25,0.444,0.694,0.222,472610
ST,Sweeper,BR,52,10.61,11,9,5,45.45,2,18.18,21,10,47.62,19.23,8,15.38,34.62,17.86,13.74,27.78,0.111,0.273,0.111,0.384,0.0,472610
FC,Cutter,FB,13,2.65,2,2,1,50.0,0,0.0,3,2,66.67,15.38,0,0.0,15.38,23.08,6.11,12.5,0.0,0.0,0.0,0.0,0.0,472610
FF,4-Seam Fastball,FB,11,2.24,2,2,1,50.0,0,0.0,3,1,33.33,9.09,2,18.18,27.27,22.22,6.11,12.5,0.5,0.5,0.5,1.0,0.0,472610
FS,Split-Finger,OS,7,1.43,3,3,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,0.0,3.82,0.0,0.333,0.333,0.333,0.666,0.0,472610
PO,Pitch Out,,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.76,0.0,,,,,,472610
SL,Slider,BR,160,41.24,49,42,8,16.33,4,8.16,89,24,26.97,15.0,18,11.25,26.25,26.76,47.01,14.55,0.31,0.362,0.5,0.862,0.19,477132
FF,4-Seam Fastball,FB,131,33.76,30,26,1,3.33,3,10.0,55,5,9.09,3.82,27,20.61,24.43,18.03,26.5,0.0,0.462,0.517,0.577,1.094,0.1149999999999999,477132
CU,Curveball,BR,70,18.04,17,16,5,29.41,1,5.88,33,10,30.3,14.29,13,18.57,32.86,37.84,24.79,17.24,0.125,0.176,0.125,0.301,0.0,477132
FS,Split-Finger,OS,21,5.41,3,3,1,33.33,0,0.0,8,3,37.5,14.29,1,4.76,19.05,14.29,1.71,50.0,0.333,0.333,0.333,0.666,0.0,477132
,,,4,1.03,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,477132
CH,Changeup,OS,2,0.52,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,477132
FC,Cutter,FB,38,36.89,10,8,1,10.0,2,20.0,21,2,9.52,5.26,4,10.53,15.79,42.11,24.24,12.5,0.125,0.3,0.5,0.8,0.375,489119
FF,4-Seam Fastball,FB,25,24.27,9,7,0,0.0,1,11.11,13,1,7.69,4.0,4,16.0,20.0,27.27,30.3,0.0,0.286,0.444,0.286,0.73,0.0,489119
CH,Changeup,OS,24,23.3,5,4,0,0.0,0,0.0,6,1,16.67,4.17,2,8.33,12.5,0.0,27.27,0.0,0.5,0.5,0.5,1.0,0.0,489119
SI,Sinker,FB,13,12.62,2,1,0,0.0,1,50.0,6,0,0.0,0.0,4,30.77,30.77,40.0,15.15,0.0,1.0,1.0,1.0,2.0,0.0,489119
CU,Curveball,BR,3,2.91,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,489119
FF,4-Seam Fastball,FB,342,59.69,81,71,32,39.51,7,8.64,182,65,35.71,19.01,56,16.37,35.38,26.09,57.65,28.32,0.127,0.212,0.183,0.395,0.0559999999999999,489446
FS,Split-Finger,OS,221,38.57,50,46,14,28.0,3,6.0,112,39,34.82,17.65,13,5.88,23.53,40.72,41.84,17.07,0.152,0.22,0.196,0.416,0.044,489446
SL,Slider,BR,5,0.87,0,0,0,,0,,1,0,0.0,0.0,2,40.0,40.0,0.0,0.0,,,,,,,489446
,,,5,0.87,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.51,0.0,,1.0,,,,489446
SI,Sinker,FB,259,41.64,68,61,19,27.94,4,5.88,91,12,13.19,4.63,82,31.66,36.29,14.71,41.75,23.46,0.213,0.284,0.213,0.497,0.0,493603
ST,Sweeper,BR,247,39.71,58,50,11,18.97,7,12.07,112,28,25.0,11.34,47,19.03,30.36,30.23,31.96,17.74,0.2,0.31,0.34,0.65,0.14,493603
FC,Cutter,FB,55,8.84,3,2,0,0.0,1,33.33,25,12,48.0,21.82,9,16.36,38.18,27.59,3.09,0.0,1.0,1.0,1.0,2.0,0.0,493603
FF,4-Seam Fastball,FB,40,6.43,18,18,12,66.67,0,0.0,20,9,45.0,22.5,5,12.5,35.0,26.32,16.49,37.5,0.056,0.056,0.056,0.112,0.0,493603
CH,Changeup,OS,12,1.93,3,3,2,66.67,0,0.0,7,3,42.86,25.0,0,0.0,25.0,37.5,4.12,25.0,0.333,0.333,0.667,1.0,0.334,493603
SL,Slider,BR,6,0.96,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,16.67,2.06,0.0,0.0,0.0,0.0,0.0,0.0,493603
,,,3,0.48,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.52,100.0,0.0,0.0,0.0,0.0,0.0,493603
EP,Eephus,,7,87.5,3,3,0,0.0,0,0.0,4,0,0.0,0.0,1,14.29,14.29,33.33,,,0.333,0.333,0.333,0.666,0.0,500743
FA,Other,,1,12.5,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,,,,,,,,500743
FF,4-Seam Fastball,FB,583,26.14,122,100,15,12.3,12,9.84,268,46,17.16,7.89,59,10.12,18.01,26.99,24.92,9.55,0.23,0.352,0.41,0.762,0.1799999999999999,500779
CU,Curveball,BR,580,26.01,156,142,30,19.23,13,8.33,251,66,26.29,11.38,107,18.45,29.83,28.49,24.13,19.74,0.261,0.323,0.415,0.738,0.1539999999999999,500779
SI,Sinker,FB,536,24.04,152,126,28,18.42,22,14.47,222,35,15.77,6.53,144,26.87,33.4,23.43,18.73,23.73,0.23,0.349,0.437,0.786,0.207,500779
CH,Changeup,OS,518,23.23,127,120,33,25.98,7,5.51,212,80,37.74,15.44,40,7.72,23.17,32.52,31.75,16.5,0.2,0.244,0.25,0.494,0.0499999999999999,500779
SV,Slurve,BR,7,0.31,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,500779
,,,6,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,500779
SI,Sinker,FB,433,34.75,113,104,14,12.39,8,7.08,157,12,7.64,2.77,109,25.17,27.94,15.91,29.14,14.74,0.25,0.31,0.423,0.733,0.173,502043
ST,Sweeper,BR,392,31.46,130,117,50,38.46,10,7.69,220,100,45.45,25.51,36,9.18,34.69,42.92,55.52,27.62,0.197,0.256,0.256,0.512,0.059,502043
FC,Cutter,FB,264,21.19,59,57,3,5.08,2,3.39,128,27,21.09,10.23,44,16.67,26.89,29.79,4.29,21.43,0.246,0.271,0.386,0.657,0.14,502043
FF,4-Seam Fastball,FB,69,5.54,13,11,1,7.69,2,15.38,13,0,0.0,0.0,21,30.43,30.43,9.76,3.68,8.33,0.182,0.308,0.182,0.49,0.0,502043
CU,Curveball,BR,56,4.49,9,8,3,33.33,1,11.11,27,14,51.85,25.0,7,12.5,37.5,32.35,4.29,21.43,0.5,0.556,1.125,1.681,0.625,502043
CH,Changeup,OS,31,2.49,9,7,1,11.11,0,0.0,17,6,35.29,19.35,0,0.0,19.35,25.0,3.07,10.0,0.286,0.25,0.714,0.964,0.428,502043
,,,1,0.08,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,502043
FC,Cutter,FB,431,64.14,99,85,35,35.35,10,10.1,186,61,32.8,14.15,105,24.36,38.52,19.13,62.5,25.19,0.176,0.283,0.212,0.495,0.036,502085
KC,Knuckle Curve,BR,175,26.04,49,45,10,20.41,3,6.12,77,19,24.68,10.86,24,13.71,24.57,31.48,29.17,15.87,0.378,0.429,0.533,0.962,0.155,502085
SL,Slider,BR,51,7.59,12,11,2,16.67,0,0.0,27,4,14.81,7.84,4,7.84,15.69,41.18,5.56,16.67,0.364,0.364,0.455,0.819,0.091,502085
SI,Sinker,FB,10,1.49,3,3,3,100.0,0,0.0,3,1,33.33,10.0,3,30.0,40.0,28.57,2.78,50.0,0.0,0.0,0.0,0.0,0.0,502085
,,,4,0.6,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,502085
CH,Changeup,OS,1,0.15,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,502085
SI,Sinker,FB,68,50.37,15,13,3,20.0,2,13.33,21,2,9.52,2.94,22,32.35,35.29,4.0,50.0,10.34,0.154,0.267,0.231,0.498,0.077,502171
FS,Split-Finger,OS,52,38.52,15,15,4,26.67,0,0.0,28,6,21.43,11.54,3,5.77,17.31,44.44,44.83,15.38,0.2,0.2,0.333,0.533,0.133,502171
KC,Knuckle Curve,BR,13,9.63,2,2,0,0.0,0,0.0,7,3,42.86,23.08,4,30.77,53.85,66.67,3.45,0.0,0.5,0.5,0.5,1.0,0.0,502171
FF,4-Seam Fastball,FB,2,1.48,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,1.72,0.0,,,,,,502171
CU,Curveball,BR,30,40.0,9,7,2,22.22,1,11.11,13,4,30.77,13.33,4,13.33,26.67,30.0,65.0,15.38,0.286,0.444,0.714,1.158,0.428,502179
ST,Sweeper,BR,19,25.33,4,4,0,0.0,0,0.0,11,2,18.18,10.53,1,5.26,15.79,25.0,20.0,0.0,0.5,0.5,0.75,1.25,0.25,502179
FF,4-Seam Fastball,FB,18,24.0,4,3,0,0.0,1,25.0,6,1,16.67,5.56,5,27.78,33.33,0.0,10.0,0.0,0.667,0.75,1.333,2.083,0.6659999999999999,502179
CH,Changeup,OS,8,10.67,3,3,0,0.0,0,0.0,6,0,0.0,0.0,1,12.5,12.5,66.67,5.0,0.0,0.333,0.333,0.667,1.0,0.334,502179
FC,Cutter,FB,169,34.14,40,38,5,12.5,2,5.0,81,17,20.99,10.06,35,20.71,30.77,19.72,17.42,21.74,0.289,0.325,0.658,0.983,0.369,502624
ST,Sweeper,BR,144,29.09,41,39,9,21.95,1,2.44,70,19,27.14,13.19,17,11.81,25.0,32.56,39.39,17.31,0.154,0.171,0.231,0.402,0.077,502624
CH,Changeup,OS,89,17.98,26,24,5,19.23,1,3.85,44,14,31.82,15.73,11,12.36,28.09,19.05,21.21,17.86,0.25,0.28,0.625,0.905,0.375,502624
FF,4-Seam Fastball,FB,75,15.15,17,13,3,17.65,3,17.65,34,9,26.47,12.0,5,6.67,18.67,12.5,20.45,11.11,0.385,0.529,0.615,1.144,0.2299999999999999,502624
SI,Sinker,FB,14,2.83,6,4,1,16.67,1,16.67,7,1,14.29,7.14,1,7.14,14.29,25.0,0.76,100.0,0.0,0.333,0.0,0.333,0.0,502624
CU,Curveball,BR,4,0.81,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,502624
SL,Slider,BR,175,27.56,40,34,8,20.0,4,10.0,79,20,25.32,11.43,51,29.14,40.57,28.57,20.21,20.51,0.265,0.325,0.471,0.796,0.2059999999999999,506433
FF,4-Seam Fastball,FB,126,19.84,32,30,10,31.25,2,6.25,65,12,18.46,9.52,15,11.9,21.43,23.08,24.87,20.83,0.167,0.219,0.433,0.652,0.266,506433
SI,Sinker,FB,125,19.69,35,31,1,2.86,2,5.71,69,10,14.49,8.0,23,18.4,26.4,42.55,11.4,4.55,0.258,0.294,0.516,0.81,0.258,506433
ST,Sweeper,BR,96,15.12,32,29,9,28.12,2,6.25,50,14,28.0,14.58,13,13.54,28.12,32.0,21.76,21.43,0.138,0.219,0.172,0.391,0.0339999999999999,506433
CU,Curveball,BR,44,6.93,13,12,4,30.77,0,0.0,29,16,55.17,36.36,1,2.27,38.64,41.67,3.63,57.14,0.167,0.231,0.417,0.648,0.2499999999999999,506433
KC,Knuckle Curve,BR,22,3.46,7,6,3,42.86,1,14.29,11,4,36.36,18.18,1,4.55,22.73,26.67,6.74,23.08,0.0,0.143,0.0,0.143,0.0,506433
CH,Changeup,OS,20,3.15,6,6,2,33.33,0,0.0,11,3,27.27,15.0,1,5.0,20.0,46.67,5.7,18.18,0.333,0.333,0.5,0.833,0.1669999999999999,506433
FS,Split-Finger,OS,14,2.2,7,7,3,42.86,0,0.0,10,3,30.0,21.43,2,14.29,35.71,50.0,3.63,42.86,0.429,0.429,1.0,1.429,0.571,506433
FC,Cutter,FB,11,1.73,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,9.09,9.09,12.5,1.55,0.0,0.0,0.0,0.0,0.0,0.0,506433
,,,2,0.31,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.52,0.0,,1.0,,,,506433
SI,Sinker,FB,212,62.72,61,52,4,6.56,6,9.84,112,13,11.61,6.13,24,11.32,17.45,29.2,41.56,12.5,0.288,0.356,0.404,0.76,0.116,518397
CH,Changeup,OS,74,21.89,18,18,8,44.44,0,0.0,39,19,48.72,25.68,5,6.76,32.43,38.3,38.96,26.67,0.278,0.278,0.667,0.945,0.389,518397
,,,29,8.58,7,0,0,0.0,7,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,518397
SL,Slider,BR,23,6.8,7,7,5,71.43,0,0.0,9,3,33.33,13.04,6,26.09,39.13,33.33,19.48,33.33,0.143,0.143,0.143,0.286,0.0,518397
SL,Slider,BR,81,43.32,23,20,6,26.09,0,0.0,41,14,34.15,17.28,11,13.58,30.86,35.42,53.7,20.69,0.15,0.136,0.55,0.686,0.4,518489
SI,Sinker,FB,59,31.55,15,13,1,6.67,2,13.33,24,4,16.67,6.78,12,20.34,27.12,26.67,3.7,50.0,0.231,0.333,0.231,0.5640000000000001,0.0,518489
FF,4-Seam Fastball,FB,47,25.13,15,14,9,60.0,1,6.67,27,9,33.33,19.15,10,21.28,40.43,28.57,42.59,39.13,0.0,0.067,0.0,0.067,0.0,518489
FS,Split-Finger,OS,251,40.35,75,68,56,74.67,5,6.67,140,92,65.71,36.65,18,7.17,43.82,47.67,76.65,37.09,0.103,0.176,0.118,0.294,0.015,518585
FF,4-Seam Fastball,FB,196,31.51,54,47,9,16.67,6,11.11,88,12,13.64,6.12,41,20.92,27.04,21.98,15.23,30.0,0.234,0.315,0.426,0.741,0.1919999999999999,518585
FC,Cutter,FB,165,26.53,34,29,3,8.82,5,14.71,69,20,28.99,12.12,35,21.21,33.33,25.56,7.61,20.0,0.276,0.382,0.483,0.865,0.2069999999999999,518585
,,,5,0.8,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,518585
SL,Slider,BR,4,0.64,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.51,0.0,,,,,,518585
SI,Sinker,FB,1,0.16,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,,,,,,518585
FF,4-Seam Fastball,FB,166,49.11,42,35,18,42.86,6,14.29,75,25,33.33,15.06,32,19.28,34.34,25.32,50.83,29.51,0.229,0.333,0.6,0.933,0.371,518617
ST,Sweeper,BR,82,24.26,14,11,4,28.57,2,14.29,33,7,21.21,8.54,18,21.95,30.49,17.07,25.0,13.33,0.182,0.357,0.545,0.902,0.363,518617
CH,Changeup,OS,61,18.05,17,14,3,17.65,3,17.65,27,9,33.33,14.75,7,11.48,26.23,34.21,17.5,14.29,0.357,0.471,0.857,1.3279999999999998,0.5,518617
SI,Sinker,FB,29,8.58,5,3,0,0.0,2,40.0,13,7,53.85,24.14,3,10.34,34.48,18.75,6.67,0.0,0.0,0.4,0.0,0.4,0.0,518617
FC,Cutter,FB,139,24.82,29,29,3,10.34,0,0.0,77,11,14.29,7.91,32,23.02,30.94,22.22,6.99,23.08,0.241,0.241,0.345,0.586,0.1039999999999999,518876
SL,Slider,BR,130,23.21,33,32,9,27.27,1,3.03,69,28,40.58,21.54,12,9.23,30.77,37.21,26.34,18.37,0.281,0.303,0.469,0.772,0.1879999999999999,518876
SI,Sinker,FB,100,17.86,28,27,4,14.29,0,0.0,51,3,5.88,3.0,16,16.0,19.0,18.6,17.2,12.5,0.481,0.5,0.815,1.315,0.3339999999999999,518876
FF,4-Seam Fastball,FB,95,16.96,23,22,10,43.48,1,4.35,52,15,28.85,15.79,19,20.0,35.79,41.86,20.97,25.64,0.136,0.174,0.318,0.492,0.182,518876
