Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
SI,Sinker,FB,23,28.4,5,4,0,0.0,1,20.0,9,3,33.33,13.04,6,26.09,39.13,36.36,16.0,0.0,0.25,0.4,0.5,0.9,0.25,621366
ST,Sweeper,BR,15,18.52,2,2,2,100.0,0,0.0,3,2,66.67,13.33,2,13.33,26.67,15.38,36.0,22.22,0.0,0.0,0.0,0.0,0.0,621366
FF,4-Seam Fastball,FB,129,44.48,39,38,10,25.64,1,2.56,73,14,19.18,10.85,23,17.83,28.68,27.66,61.11,15.15,0.211,0.231,0.316,0.547,0.105,621381
SL,Slider,BR,82,28.28,17,17,7,41.18,0,0.0,33,14,42.42,17.07,15,18.29,35.37,23.91,26.85,24.14,0.118,0.118,0.294,0.412,0.176,621381
SI,Sinker,FB,76,26.21,22,19,4,18.18,0,0.0,38,7,18.42,9.21,24,31.58,40.79,41.67,11.11,33.33,0.368,0.455,0.421,0.876,0.0529999999999999,621381
FC,Cutter,FB,2,0.69,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,0.0,0.0,,,,,,,621381
CH,Changeup,OS,1,0.34,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.93,0.0,,,,,,621381
ST,Sweeper,BR,128,28.76,39,38,12,30.77,1,2.56,65,20,30.77,15.62,17,13.28,28.91,29.23,34.13,27.91,0.211,0.231,0.263,0.494,0.052,621383
SL,Slider,BR,125,28.09,29,27,2,6.9,1,3.45,62,12,19.35,9.6,17,13.6,23.2,19.3,9.52,16.67,0.333,0.345,0.556,0.901,0.223,621383
FF,4-Seam Fastball,FB,114,25.62,33,28,16,48.48,3,9.09,61,24,39.34,21.05,23,20.18,41.23,32.56,42.06,30.19,0.143,0.219,0.179,0.398,0.036,621383
SI,Sinker,FB,77,17.3,20,18,7,35.0,1,5.0,34,13,38.24,16.88,15,19.48,36.36,40.38,14.29,38.89,0.222,0.3,0.222,0.522,0.0,621383
CH,Changeup,OS,1,0.22,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,4.0,5.0,3.0,621383
SI,Sinker,FB,127,46.35,35,33,5,14.29,0,0.0,54,5,9.26,3.94,38,29.92,33.86,28.21,43.64,20.83,0.394,0.412,0.667,1.079,0.273,621389
FC,Cutter,FB,101,36.86,36,34,1,2.78,1,2.78,62,14,22.58,13.86,11,10.89,24.75,31.71,32.73,5.56,0.206,0.222,0.235,0.4569999999999999,0.0289999999999999,621389
CU,Curveball,BR,38,13.87,14,14,2,14.29,0,0.0,24,3,12.5,7.89,1,2.63,10.53,29.41,20.0,18.18,0.214,0.214,0.5,0.714,0.286,621389
CH,Changeup,OS,8,2.92,3,2,1,33.33,1,33.33,5,3,60.0,37.5,0,0.0,37.5,40.0,3.64,50.0,0.0,0.333,0.0,0.333,0.0,621389
FF,4-Seam Fastball,FB,12,63.16,3,3,0,0.0,0,0.0,6,0,0.0,0.0,2,16.67,16.67,33.33,60.0,0.0,0.667,0.667,1.0,1.667,0.3329999999999999,621399
CU,Curveball,BR,7,36.84,2,2,0,0.0,0,0.0,4,0,0.0,0.0,1,14.29,14.29,33.33,40.0,0.0,0.0,0.0,0.0,0.0,0.0,621399
EP,Eephus,,7,87.5,1,1,0,0.0,0,0.0,5,0,0.0,0.0,1,14.29,14.29,66.67,83.33,0.0,0.0,0.0,0.0,0.0,0.0,621550
FA,Other,,1,12.5,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,16.67,0.0,,,,,,621550
SI,Sinker,FB,49,48.51,13,10,3,23.08,3,23.08,18,0,0.0,0.0,13,26.53,26.53,10.0,39.47,20.0,0.3,0.462,0.6,1.062,0.3,622065
CU,Curveball,BR,30,29.7,5,5,1,20.0,0,0.0,13,3,23.08,10.0,6,20.0,30.0,7.69,31.58,8.33,0.4,0.4,0.6,1.0,0.1999999999999999,622065
CH,Changeup,OS,22,21.78,7,7,4,57.14,0,0.0,16,9,56.25,40.91,0,0.0,40.91,60.0,28.95,36.36,0.286,0.286,0.429,0.715,0.143,622065
SI,Sinker,FB,84,43.08,25,22,4,16.0,3,12.0,39,5,12.82,5.95,19,22.62,28.57,16.13,47.27,15.38,0.318,0.4,0.455,0.855,0.137,622072
SL,Slider,BR,73,37.44,16,14,5,31.25,0,0.0,23,10,43.48,13.7,14,19.18,32.88,24.49,41.82,21.74,0.214,0.312,0.214,0.526,0.0,622072
CH,Changeup,OS,38,19.49,10,10,0,0.0,0,0.0,20,3,15.0,7.89,7,18.42,26.32,36.84,10.91,0.0,0.7,0.7,1.1,1.8,0.4000000000000001,622072
FC,Cutter,FB,35,38.46,8,8,1,12.5,0,0.0,20,5,25.0,14.29,4,11.43,25.71,43.75,21.74,20.0,0.25,0.25,0.5,0.75,0.25,622075
FF,4-Seam Fastball,FB,27,29.67,7,7,2,28.57,0,0.0,13,3,23.08,11.11,3,11.11,22.22,23.08,26.09,33.33,0.143,0.143,0.143,0.286,0.0,622075
ST,Sweeper,BR,13,14.29,4,4,4,100.0,0,0.0,5,5,100.0,38.46,1,7.69,46.15,41.67,39.13,44.44,0.0,0.0,0.0,0.0,0.0,622075
CH,Changeup,OS,7,7.69,0,0,0,,0,,1,0,0.0,0.0,1,14.29,14.29,0.0,8.7,0.0,,,,,,622075
SI,Sinker,FB,5,5.49,1,0,0,0.0,0,0.0,4,1,25.0,20.0,0,0.0,20.0,0.0,4.35,0.0,,0.0,,,,622075
,,,4,4.4,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,622075
FF,4-Seam Fastball,FB,12,46.15,2,1,1,50.0,1,50.0,5,2,40.0,16.67,2,16.67,33.33,0.0,60.0,33.33,0.0,0.5,0.0,0.5,0.0,622088
CU,Curveball,BR,7,26.92,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,14.29,14.29,0.0,20.0,0.0,1.0,1.0,2.0,3.0,1.0,622088
SI,Sinker,FB,4,15.38,2,1,0,0.0,1,50.0,2,1,50.0,25.0,0,0.0,25.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,622088
SL,Slider,BR,3,11.54,1,1,1,100.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,622088
FF,4-Seam Fastball,FB,51,43.97,14,13,4,28.57,1,7.14,27,8,29.63,15.69,7,13.73,29.41,22.73,40.0,22.22,0.231,0.286,0.538,0.8240000000000001,0.307,622098
FC,Cutter,FB,36,31.03,11,9,3,27.27,2,18.18,23,7,30.43,19.44,3,8.33,27.78,41.18,33.33,20.0,0.333,0.455,0.667,1.122,0.334,622098
CH,Changeup,OS,13,11.21,3,2,0,0.0,1,33.33,3,0,0.0,0.0,1,7.69,7.69,18.18,15.56,0.0,0.5,0.667,0.5,1.167,0.0,622098
CU,Curveball,BR,13,11.21,0,0,0,,0,,2,2,100.0,15.38,3,23.08,38.46,0.0,6.67,0.0,,,,,,622098
SL,Slider,BR,3,2.59,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,4.44,0.0,0.5,0.5,1.0,1.5,0.5,622098
FF,4-Seam Fastball,FB,24,58.54,4,2,1,25.0,2,50.0,13,3,23.08,12.5,3,12.5,25.0,46.15,47.06,12.5,0.0,0.5,0.0,0.5,0.0,622103
SL,Slider,BR,14,34.15,4,4,1,25.0,0,0.0,7,1,14.29,7.14,1,7.14,14.29,25.0,41.18,14.29,0.25,0.25,0.5,0.75,0.25,622103
FC,Cutter,FB,2,4.88,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,11.76,0.0,,,,,,622103
PO,Pitch Out,,1,2.44,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,622103
FF,4-Seam Fastball,FB,70,58.33,15,15,4,26.67,0,0.0,35,7,20.0,10.0,14,20.0,30.0,30.0,62.0,12.9,0.267,0.267,0.267,0.534,0.0,622250
CU,Curveball,BR,46,38.33,9,9,3,33.33,0,0.0,20,6,30.0,13.04,9,19.57,32.61,35.71,34.0,17.65,0.222,0.222,0.333,0.555,0.111,622250
SL,Slider,BR,4,3.33,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,4.0,0.0,1.0,1.0,4.0,5.0,3.0,622250
SL,Slider,BR,94,59.12,24,22,6,25.0,2,8.33,46,12,26.09,12.77,16,17.02,29.79,30.43,56.0,21.43,0.227,0.292,0.227,0.519,0.0,622251
SI,Sinker,FB,48,30.19,11,9,2,18.18,2,18.18,17,2,11.76,4.17,11,22.92,27.08,22.22,30.0,13.33,0.222,0.364,0.333,0.6970000000000001,0.111,622251
FF,4-Seam Fastball,FB,12,7.55,1,1,1,100.0,0,0.0,3,1,33.33,8.33,3,25.0,33.33,25.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,622251
CU,Curveball,BR,5,3.14,1,1,0,0.0,0,0.0,3,0,0.0,0.0,1,20.0,20.0,66.67,4.0,0.0,1.0,1.0,1.0,2.0,0.0,622251
SI,Sinker,FB,89,52.66,29,25,2,6.9,3,10.34,36,1,2.78,1.12,21,23.6,24.72,15.38,28.12,22.22,0.24,0.321,0.44,0.761,0.2,622253
CH,Changeup,OS,60,35.5,19,16,3,15.79,2,10.53,33,9,27.27,15.0,2,3.33,18.33,38.46,62.5,15.0,0.188,0.263,0.188,0.451,0.0,622253
ST,Sweeper,BR,19,11.24,2,2,0,0.0,0,0.0,7,1,14.29,5.26,2,10.53,15.79,25.0,9.38,0.0,0.5,0.5,0.5,1.0,0.0,622253
,,,1,0.59,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,622253
FF,4-Seam Fastball,FB,41,48.81,10,9,1,10.0,1,10.0,21,3,14.29,7.32,6,14.63,21.95,22.22,41.94,7.69,0.444,0.5,0.444,0.944,0.0,622259
SL,Slider,BR,34,40.48,9,8,2,22.22,0,0.0,22,10,45.45,29.41,1,2.94,32.35,38.89,38.71,16.67,0.25,0.25,0.625,0.875,0.375,622259
FS,Split-Finger,OS,9,10.71,2,2,0,0.0,0,0.0,6,1,16.67,11.11,1,11.11,22.22,66.67,19.35,0.0,0.5,0.5,0.5,1.0,0.0,622259
FA,Other,,1,100.0,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,622268
FF,4-Seam Fastball,FB,628,46.87,149,135,34,22.82,13,8.72,323,67,20.74,10.67,94,14.97,25.64,21.79,47.36,16.5,0.259,0.324,0.496,0.8200000000000001,0.237,622491
CH,Changeup,OS,327,24.4,83,77,8,9.64,5,6.02,173,45,26.01,13.76,24,7.34,21.1,39.91,23.45,7.84,0.299,0.341,0.545,0.8860000000000001,0.246,622491
SL,Slider,BR,220,16.42,59,56,18,30.51,1,1.69,105,26,24.76,11.82,47,21.36,33.18,33.33,20.92,19.78,0.25,0.288,0.464,0.752,0.214,622491
SI,Sinker,FB,156,11.64,54,48,7,12.96,6,11.11,71,5,7.04,3.21,34,21.79,25.0,19.18,8.05,20.0,0.312,0.389,0.542,0.931,0.23,622491
,,,9,0.67,2,0,0,0.0,2,100.0,1,0,0.0,0.0,0,0.0,0.0,,0.23,0.0,,1.0,,,,622491
CH,Changeup,OS,29,76.32,8,8,3,37.5,0,0.0,16,3,18.75,10.34,5,17.24,27.59,50.0,66.67,37.5,0.0,0.0,0.0,0.0,0.0,622503
FF,4-Seam Fastball,FB,6,15.79,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,0.0,25.0,0.0,0.5,0.5,1.0,1.5,0.5,622503
CU,Curveball,BR,3,7.89,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,50.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,622503
FF,4-Seam Fastball,FB,250,55.19,64,58,14,21.88,5,7.81,124,21,16.94,8.4,36,14.4,22.8,18.45,50.0,20.29,0.224,0.297,0.448,0.745,0.224,622554
SL,Slider,BR,91,20.09,15,14,3,20.0,0,0.0,48,13,27.08,14.29,12,13.19,27.47,35.56,21.01,10.34,0.286,0.267,0.643,0.91,0.357,622554
ST,Sweeper,BR,61,13.47,20,18,7,35.0,1,5.0,25,6,24.0,9.84,9,14.75,24.59,26.47,21.74,23.33,0.111,0.2,0.111,0.311,0.0,622554
SI,Sinker,FB,34,7.51,11,8,0,0.0,3,27.27,13,0,0.0,0.0,7,20.59,20.59,13.33,4.35,0.0,0.25,0.455,0.75,1.205,0.5,622554
CH,Changeup,OS,17,3.75,2,2,0,0.0,0,0.0,4,0,0.0,0.0,1,5.88,5.88,13.33,2.9,0.0,0.5,0.5,0.5,1.0,0.0,622554
FA,Other,,4,57.14,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,50.0,0.0,,1.0,1.0,1.0,2.0,0.0,622569
CS,Slow Curve,BR,2,28.57,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,622569
EP,Eephus,,1,14.29,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,622569
FF,4-Seam Fastball,FB,66,56.41,21,17,1,4.76,4,19.05,31,4,12.9,6.06,11,16.67,22.73,4.17,55.88,5.26,0.353,0.476,0.647,1.123,0.294,622608
CH,Changeup,OS,25,21.37,3,3,0,0.0,0,0.0,7,1,14.29,4.0,1,4.0,8.0,11.76,5.88,0.0,0.0,0.0,0.0,0.0,0.0,622608
SL,Slider,BR,15,12.82,6,5,1,16.67,1,16.67,7,0,0.0,0.0,6,40.0,40.0,50.0,14.71,20.0,0.2,0.333,0.2,0.533,0.0,622608
CU,Curveball,BR,10,8.55,1,1,1,100.0,0,0.0,4,1,25.0,10.0,0,0.0,10.0,25.0,20.59,14.29,0.0,0.0,0.0,0.0,0.0,622608
SI,Sinker,FB,1,0.85,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,100.0,2.94,0.0,,,,,,622608
FF,4-Seam Fastball,FB,698,46.85,173,158,40,23.12,11,6.36,407,79,19.41,11.32,79,11.32,22.64,29.01,52.0,17.09,0.272,0.326,0.424,0.75,0.1519999999999999,622663
SI,Sinker,FB,235,15.77,66,58,3,4.55,8,12.12,112,17,15.18,7.23,42,17.87,25.11,20.39,7.11,9.38,0.328,0.409,0.5,0.909,0.172,622663
ST,Sweeper,BR,203,13.62,54,46,19,35.19,6,11.11,88,26,29.55,12.81,44,21.67,34.48,34.31,20.67,20.43,0.196,0.315,0.37,0.685,0.174,622663
CH,Changeup,OS,167,11.21,43,43,7,16.28,0,0.0,78,17,21.79,10.18,18,10.78,20.96,20.24,11.56,13.46,0.349,0.349,0.674,1.023,0.325,622663
FC,Cutter,FB,123,8.26,37,34,4,10.81,1,2.7,60,13,21.67,10.57,12,9.76,20.33,27.78,2.89,30.77,0.206,0.25,0.324,0.5740000000000001,0.118,622663
SL,Slider,BR,62,4.16,14,10,3,21.43,4,28.57,20,7,35.0,11.29,12,19.35,30.65,21.62,5.56,12.0,0.0,0.286,0.0,0.286,0.0,622663
,,,2,0.13,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.22,0.0,1.0,1.0,1.0,2.0,0.0,622663
FF,4-Seam Fastball,FB,48,48.0,15,11,2,13.33,4,26.67,17,2,11.76,4.17,12,25.0,29.17,9.09,52.94,11.11,0.182,0.4,0.727,1.127,0.5449999999999999,622694
CH,Changeup,OS,40,40.0,7,7,1,14.29,0,0.0,19,5,26.32,12.5,6,15.0,27.5,33.33,38.24,7.69,0.0,0.0,0.0,0.0,0.0,622694
FC,Cutter,FB,10,10.0,0,0,0,,0,,5,4,80.0,40.0,1,10.0,50.0,33.33,5.88,0.0,,,,,,622694
SL,Slider,BR,1,1.0,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,2.94,0.0,,,,,,622694
,,,1,1.0,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,622694
CH,Changeup,OS,5,55.56,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,622766
FF,4-Seam Fastball,FB,2,22.22,0,0,0,,0,,2,1,50.0,50.0,0,0.0,50.0,,0.0,,,,,,,622766
SL,Slider,BR,2,22.22,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,,,,,,622766
SL,Slider,BR,178,52.05,40,36,15,37.5,3,7.5,83,33,39.76,18.54,33,18.54,37.08,32.67,57.89,22.73,0.083,0.175,0.111,0.286,0.0279999999999999,622786
SI,Sinker,FB,77,22.51,19,18,1,5.26,1,5.26,41,6,14.63,7.79,10,12.99,20.78,30.0,11.4,7.69,0.278,0.316,0.278,0.5940000000000001,0.0,622786
FF,4-Seam Fastball,FB,64,18.71,16,13,4,25.0,2,12.5,37,6,16.22,9.38,6,9.38,18.75,20.0,25.44,13.79,0.308,0.438,0.923,1.361,0.615,622786
CH,Changeup,OS,22,6.43,8,8,2,25.0,0,0.0,11,4,36.36,18.18,0,0.0,18.18,37.5,5.26,33.33,0.125,0.125,0.125,0.25,0.0,622786
FC,Cutter,FB,1,0.29,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,622786
FF,4-Seam Fastball,FB,203,70.49,55,50,17,30.91,5,9.09,110,32,29.09,15.76,25,12.32,28.08,22.34,76.92,24.29,0.28,0.345,0.5,0.845,0.2199999999999999,623149
ST,Sweeper,BR,77,26.74,16,14,4,25.0,2,12.5,29,7,24.14,9.09,20,25.97,35.06,21.05,20.88,21.05,0.286,0.375,0.5,0.875,0.214,623149
CH,Changeup,OS,4,1.39,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,33.33,2.2,0.0,,,,,,623149
,,,4,1.39,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,623149
FF,4-Seam Fastball,FB,440,34.48,133,118,17,12.78,14,10.53,192,25,13.02,5.68,70,15.91,21.59,23.97,32.78,13.56,0.263,0.341,0.534,0.875,0.271,623167
FC,Cutter,FB,309,24.22,80,71,13,16.25,7,8.75,173,35,20.23,11.33,43,13.92,25.24,30.99,22.22,16.25,0.282,0.346,0.507,0.853,0.225,623167
CH,Changeup,OS,302,23.67,77,72,22,28.57,4,5.19,149,61,40.94,20.2,29,9.6,29.8,34.9,30.0,20.37,0.278,0.312,0.486,0.798,0.2079999999999999,623167
CU,Curveball,BR,208,16.3,31,29,10,32.26,2,6.45,70,23,32.86,11.06,47,22.6,33.65,19.67,13.33,20.83,0.241,0.29,0.448,0.738,0.207,623167
ST,Sweeper,BR,15,1.18,2,1,0,0.0,1,50.0,7,0,0.0,0.0,1,6.67,6.67,12.5,1.39,0.0,0.0,0.5,0.0,0.5,0.0,623167
SI,Sinker,FB,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,623167
SL,Slider,BR,1,0.08,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.28,0.0,1.0,1.0,1.0,2.0,0.0,623167
FA,Other,,1,100.0,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,623168
CH,Changeup,OS,157,40.89,48,42,12,25.0,6,12.5,81,38,46.91,24.2,12,7.64,31.85,37.5,55.34,21.05,0.167,0.271,0.19,0.461,0.0229999999999999,623211
FF,4-Seam Fastball,FB,108,28.12,22,17,4,18.18,5,22.73,49,8,16.33,7.41,17,15.74,23.15,22.0,27.18,14.29,0.176,0.364,0.176,0.54,0.0,623211
SI,Sinker,FB,61,15.89,9,8,0,0.0,1,11.11,20,3,15.0,4.92,12,19.67,24.59,12.5,0.0,,0.125,0.222,0.125,0.347,0.0,623211
FC,Cutter,FB,55,14.32,14,13,6,42.86,1,7.14,29,15,51.72,27.27,7,12.73,40.0,26.92,16.5,35.29,0.077,0.143,0.077,0.2199999999999999,0.0,623211
,,,3,0.78,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.97,0.0,,,,,,623211
SI,Sinker,FB,195,80.25,43,37,17,39.53,5,11.63,109,39,35.78,20.0,26,13.33,33.33,27.85,73.4,24.64,0.162,0.256,0.243,0.499,0.0809999999999999,623352
SL,Slider,BR,46,18.93,11,11,5,45.45,0,0.0,22,10,45.45,21.74,3,6.52,28.26,27.59,26.6,20.0,0.0,0.0,0.0,0.0,0.0,623352
FF,4-Seam Fastball,FB,1,0.41,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,623352
CH,Changeup,OS,1,0.41,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,0.0,0.0,,,,,,,623352
CU,Curveball,BR,124,42.91,32,28,6,18.75,3,9.38,47,15,31.91,12.1,32,25.81,37.9,19.3,40.58,21.43,0.071,0.156,0.071,0.2269999999999999,0.0,623433
SI,Sinker,FB,83,28.72,25,21,4,16.0,3,12.0,46,10,21.74,12.05,10,12.05,24.1,27.78,37.68,15.38,0.238,0.32,0.381,0.7010000000000001,0.143,623433
FF,4-Seam Fastball,FB,48,16.61,15,13,3,20.0,2,13.33,25,5,20.0,10.42,6,12.5,22.92,15.79,10.14,42.86,0.308,0.4,0.615,1.015,0.307,623433
CH,Changeup,OS,33,11.42,4,4,2,50.0,0,0.0,8,4,50.0,12.12,2,6.06,18.18,17.24,11.59,25.0,0.0,0.0,0.0,0.0,0.0,623433
,,,1,0.35,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,623433
CH,Changeup,OS,7,50.0,1,1,0,0.0,0,0.0,3,1,33.33,14.29,1,14.29,28.57,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,623437
ST,Sweeper,BR,4,28.57,2,2,1,50.0,0,0.0,3,2,66.67,50.0,1,25.0,75.0,100.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,623437
FC,Cutter,FB,2,14.29,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.0,,0.5,0.5,0.5,1.0,0.0,623437
SI,Sinker,FB,1,7.14,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,,0.0,,,,,,,623437
CU,Curveball,BR,9,27.27,2,2,0,0.0,0,0.0,3,0,0.0,0.0,3,33.33,33.33,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,623451
SI,Sinker,FB,9,27.27,3,3,0,0.0,0,0.0,5,1,20.0,11.11,1,11.11,22.22,0.0,37.5,0.0,0.667,0.667,0.667,1.334,0.0,623451
FF,4-Seam Fastball,FB,7,21.21,1,0,0,0.0,1,100.0,3,1,33.33,14.29,1,14.29,28.57,0.0,0.0,,,1.0,,,,623451
CH,Changeup,OS,4,12.12,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,66.67,12.5,0.0,1.0,1.0,4.0,5.0,3.0,623451
FC,Cutter,FB,4,12.12,2,2,2,100.0,0,0.0,2,1,50.0,25.0,1,25.0,50.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,623451
FF,4-Seam Fastball,FB,148,36.36,27,23,9,33.33,3,11.11,67,16,23.88,10.81,26,17.57,28.38,20.0,44.07,17.31,0.261,0.37,0.261,0.631,0.0,623465
FC,Cutter,FB,137,33.66,40,35,2,5.0,3,7.5,75,12,16.0,8.76,16,11.68,20.44,26.23,19.49,8.7,0.257,0.308,0.457,0.765,0.2,623465
ST,Sweeper,BR,90,22.11,21,21,10,47.62,0,0.0,32,8,25.0,8.89,19,21.11,30.0,19.61,34.75,24.39,0.143,0.143,0.476,0.619,0.3329999999999999,623465
SI,Sinker,FB,28,6.88,9,8,0,0.0,1,11.11,16,3,18.75,10.71,2,7.14,17.86,23.08,1.69,0.0,0.5,0.556,0.875,1.431,0.375,623465
,,,4,0.98,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,623465
FF,4-Seam Fastball,FB,25,33.33,6,5,1,16.67,1,16.67,13,3,23.08,12.0,4,16.0,28.0,27.27,23.53,25.0,0.2,0.333,0.4,0.7330000000000001,0.2,623474
ST,Sweeper,BR,20,26.67,6,6,2,33.33,0,0.0,12,3,25.0,15.0,3,15.0,30.0,37.5,47.06,25.0,0.333,0.333,0.833,1.166,0.4999999999999999,623474
SI,Sinker,FB,14,18.67,3,3,0,0.0,0,0.0,7,0,0.0,0.0,4,28.57,28.57,25.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,623474
CH,Changeup,OS,11,14.67,4,4,1,25.0,0,0.0,7,2,28.57,18.18,0,0.0,18.18,60.0,11.76,50.0,0.0,0.0,0.0,0.0,0.0,623474
SL,Slider,BR,5,6.67,2,2,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,100.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,623474
FA,Other,,6,85.71,2,2,0,0.0,0,0.0,4,1,25.0,16.67,0,0.0,16.67,0.0,,,0.0,0.0,0.0,0.0,0.0,623520
EP,Eephus,,1,14.29,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,,,1.0,1.0,2.0,3.0,1.0,623520
SI,Sinker,FB,217,52.67,75,71,9,12.0,1,1.33,127,15,11.81,6.91,51,23.5,30.41,47.37,29.41,22.5,0.31,0.338,0.521,0.859,0.211,624133
CH,Changeup,OS,79,19.17,19,19,11,57.89,0,0.0,45,20,44.44,25.32,3,3.8,29.11,41.51,31.62,25.58,0.158,0.158,0.263,0.421,0.105,624133
FF,4-Seam Fastball,FB,62,15.05,10,8,4,40.0,2,20.0,23,4,17.39,6.45,14,22.58,29.03,3.85,20.59,14.29,0.125,0.3,0.125,0.425,0.0,624133
CU,Curveball,BR,34,8.25,9,9,4,44.44,0,0.0,22,5,22.73,14.71,0,0.0,14.71,50.0,16.18,18.18,0.0,0.0,0.0,0.0,0.0,624133
FC,Cutter,FB,20,4.85,5,5,0,0.0,0,0.0,8,2,25.0,10.0,2,10.0,20.0,18.18,2.21,0.0,0.6,0.6,1.0,1.6,0.4,624133
FA,Other,,10,50.0,2,1,0,0.0,1,50.0,4,0,0.0,0.0,2,20.0,20.0,0.0,28.57,0.0,0.0,0.5,0.0,0.5,0.0,624431
KN,Knuckleball,,10,50.0,2,1,0,0.0,1,50.0,3,0,0.0,0.0,0,0.0,0.0,22.22,71.43,0.0,1.0,1.0,2.0,3.0,1.0,624431
FF,4-Seam Fastball,FB,98,41.0,29,26,6,20.69,3,10.34,45,9,20.0,9.18,17,17.35,26.53,22.92,42.25,20.0,0.308,0.379,0.692,1.071,0.3839999999999999,624522
CU,Curveball,BR,63,26.36,12,12,7,58.33,0,0.0,24,10,41.67,15.87,11,17.46,33.33,30.77,39.44,25.0,0.25,0.25,0.333,0.583,0.083,624522
FC,Cutter,FB,62,25.94,16,14,2,12.5,1,6.25,28,7,25.0,11.29,13,20.97,32.26,16.67,11.27,25.0,0.214,0.25,0.5,0.75,0.286,624522
CH,Changeup,OS,12,5.02,1,1,0,0.0,0,0.0,4,1,25.0,8.33,1,8.33,16.67,20.0,1.41,0.0,1.0,1.0,1.0,2.0,0.0,624522
ST,Sweeper,BR,4,1.67,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,624522
