mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
650333,204,192,713,0.271,17,8.33,6,2.94,0.31,0.333,0.643,0.062,350,36,10.29,5.05,144,20.2,25.25,34.45,9.39
680977,194,174,708,0.259,22,11.34,12,6.19,0.314,0.356,0.6699999999999999,0.09699999999999998,310,53,17.1,7.49,131,18.5,25.99,22.39,12.57
682928,188,174,706,0.293,49,26.06,9,4.79,0.34,0.471,0.8109999999999999,0.178,375,104,27.73,14.73,115,16.29,31.02,36.39,20.16
595777,175,150,705,0.3,17,9.71,19,10.86,0.382,0.5,0.882,0.2,307,38,12.38,5.39,115,16.31,21.7,24.36,7.73
641598,156,133,699,0.218,33,21.15,22,14.1,0.327,0.436,0.763,0.218,267,59,22.1,8.44,149,21.32,29.76,18.16,14.29
630105,171,152,698,0.197,31,18.13,14,8.19,0.272,0.25,0.522,0.05299999999999999,322,58,18.01,8.31,115,16.48,24.79,21.85,14.62
622534,171,156,698,0.269,25,14.62,13,7.6,0.322,0.391,0.7130000000000001,0.122,338,59,17.46,8.45,115,16.48,24.93,29.13,11.68
502671,168,146,698,0.295,28,16.67,16,9.52,0.366,0.473,0.839,0.178,299,57,19.06,8.17,138,19.77,27.94,24.57,12.79
608070,179,164,693,0.348,18,10.06,12,6.7,0.385,0.695,1.08,0.347,345,58,16.81,8.37,111,16.02,24.39,35.03,9.18
650559,188,179,691,0.285,47,25.0,6,3.19,0.309,0.425,0.734,0.14,386,113,29.27,16.35,88,12.74,29.09,32.75,25.27
668715,172,146,689,0.212,33,19.19,23,13.37,0.326,0.356,0.6819999999999999,0.144,302,64,21.19,9.29,110,15.97,25.25,22.83,15.05
669394,185,172,689,0.221,46,24.86,10,5.41,0.259,0.419,0.6779999999999999,0.19799999999999998,375,118,31.47,17.13,89,12.92,30.04,40.64,23.59
607208,169,152,679,0.303,29,17.16,13,7.69,0.363,0.526,0.889,0.22300000000000003,362,87,24.03,12.81,75,11.05,23.86,31.48,13.43
681807,165,129,676,0.287,34,20.61,30,18.18,0.43,0.566,0.996,0.27899999999999997,288,75,26.04,11.09,112,16.57,27.66,21.9,17.44
608324,181,165,674,0.224,16,8.84,15,8.29,0.287,0.424,0.711,0.19999999999999998,289,21,7.27,3.12,133,19.73,22.85,21.66,8.94
687401,155,127,673,0.22,37,23.87,21,13.55,0.336,0.441,0.777,0.221,272,48,17.65,7.13,158,23.48,30.61,25.77,18.23
641933,157,128,672,0.312,49,31.21,26,16.56,0.429,0.75,1.179,0.438,260,85,32.69,12.65,121,18.01,30.65,21.22,24.14
543760,174,154,666,0.266,25,14.37,20,11.49,0.351,0.422,0.7729999999999999,0.15599999999999997,304,53,17.43,7.96,95,14.26,22.22,23.12,15.06
624585,155,129,665,0.264,35,22.58,23,14.84,0.387,0.504,0.891,0.24,293,80,27.3,12.03,109,16.39,28.42,26.17,16.2
572233,157,138,660,0.275,39,24.84,15,9.55,0.35,0.406,0.756,0.131,314,81,25.8,12.27,95,14.39,26.67,23.69,17.73
666971,173,163,659,0.331,32,18.5,10,5.78,0.37,0.515,0.885,0.184,337,66,19.58,10.02,104,15.78,25.8,36.14,16.08
606192,171,155,658,0.29,46,26.9,14,8.19,0.357,0.574,0.9309999999999999,0.284,330,108,32.73,16.41,75,11.4,27.81,28.14,26.9
665926,172,163,658,0.239,26,15.12,2,1.16,0.273,0.301,0.5740000000000001,0.062,377,78,20.69,11.85,91,13.83,25.68,38.82,12.04
607043,170,153,654,0.248,41,24.12,10,5.88,0.324,0.399,0.7230000000000001,0.15100000000000002,301,82,27.24,12.54,116,17.74,30.28,29.94,21.69
670623,159,139,649,0.295,25,15.72,15,9.43,0.377,0.489,0.866,0.194,284,44,15.49,6.78,139,21.42,28.2,27.16,12.63
657136,152,135,649,0.311,31,20.39,16,10.53,0.388,0.489,0.877,0.178,319,83,26.02,12.79,82,12.63,25.42,24.92,14.35
467793,164,147,648,0.286,28,17.07,15,9.15,0.356,0.578,0.9339999999999999,0.292,270,63,23.33,9.72,119,18.36,28.09,20.72,17.5
666969,162,143,644,0.231,50,30.86,13,8.02,0.296,0.434,0.73,0.20299999999999999,347,103,29.68,15.99,80,12.42,28.42,33.84,22.94
694192,176,161,644,0.267,35,19.89,15,8.52,0.33,0.366,0.696,0.09899999999999998,323,83,25.7,12.89,99,15.37,28.26,28.9,17.89
663728,171,153,643,0.183,41,23.98,12,7.02,0.251,0.444,0.6950000000000001,0.261,365,115,31.51,17.88,66,10.26,28.15,37.08,20.4
457759,141,119,640,0.252,25,17.73,17,12.06,0.355,0.403,0.758,0.15100000000000002,291,43,14.78,6.72,111,17.34,24.06,27.04,10.62
664023,162,147,639,0.238,40,24.69,12,7.41,0.304,0.415,0.719,0.177,329,106,32.22,16.59,90,14.08,30.67,29.26,19.9
663993,144,120,638,0.292,38,26.39,22,15.28,0.396,0.4,0.796,0.10800000000000004,268,62,23.13,9.72,127,19.91,29.62,24.43,16.59
682985,152,141,638,0.213,45,29.61,9,5.92,0.265,0.433,0.698,0.22,294,78,26.53,12.23,131,20.53,32.76,26.69,18.75
680757,159,141,636,0.319,19,11.95,16,10.06,0.392,0.447,0.839,0.128,243,27,11.11,4.25,143,22.48,26.73,17.88,12.1
605141,158,139,636,0.295,13,8.23,17,10.76,0.367,0.46,0.827,0.16500000000000004,261,32,12.26,5.03,126,19.81,24.84,24.16,7.3
592206,170,156,633,0.269,39,22.94,12,7.06,0.324,0.506,0.8300000000000001,0.237,363,109,30.03,17.22,60,9.48,26.7,36.91,19.7
663837,152,138,628,0.275,35,23.03,12,7.89,0.329,0.391,0.72,0.11599999999999999,269,51,18.96,8.12,128,20.38,28.5,24.52,18.82
669257,152,130,625,0.254,22,14.47,19,12.5,0.355,0.515,0.87,0.261,274,56,20.44,8.96,98,15.68,24.64,27.76,11.96
677594,165,153,625,0.268,41,24.85,10,6.06,0.317,0.418,0.735,0.14999999999999997,343,109,31.78,17.44,67,10.72,28.16,36.75,21.35
650489,163,153,624,0.242,42,25.77,9,5.52,0.288,0.386,0.6739999999999999,0.14400000000000002,340,109,32.06,17.47,89,14.26,31.73,38.08,22.46
664761,179,167,620,0.287,15,8.38,12,6.7,0.335,0.473,0.808,0.186,304,38,12.5,6.13,84,13.55,19.68,24.84,9.8
596019,170,156,615,0.263,26,15.29,11,6.47,0.324,0.545,0.869,0.28200000000000003,296,61,20.61,9.92,108,17.56,27.48,27.33,18.31
647304,177,156,615,0.224,34,19.21,15,8.47,0.305,0.41,0.715,0.18599999999999997,297,74,24.92,12.03,86,13.98,26.02,31.63,21.52
673548,138,117,614,0.274,28,20.29,20,14.49,0.384,0.444,0.8280000000000001,0.16999999999999998,241,45,18.67,7.33,120,19.54,26.87,19.75,13.4
673237,171,157,613,0.306,28,16.37,9,5.26,0.341,0.465,0.806,0.15900000000000003,369,93,25.2,15.17,58,9.46,24.63,40.82,15.22
514888,170,154,612,0.37,28,16.47,12,7.06,0.429,0.539,0.968,0.16900000000000004,323,71,21.98,11.6,77,12.58,24.18,37.11,17.61
696285,160,145,611,0.283,27,16.88,9,5.62,0.34,0.352,0.692,0.069,272,42,15.44,6.87,122,19.97,26.84,25.69,14.84
669911,146,127,607,0.236,41,28.08,18,12.33,0.329,0.504,0.833,0.268,262,75,28.63,12.36,102,16.8,29.16,23.46,22.4
600869,147,130,605,0.215,35,23.81,14,9.52,0.306,0.346,0.6519999999999999,0.13099999999999998,297,85,28.62,14.05,85,14.05,28.1,33.54,17.95
686668,164,152,604,0.257,34,20.73,10,6.1,0.305,0.421,0.726,0.16399999999999998,325,96,29.54,15.89,58,9.6,25.5,28.93,20.61
672580,160,146,603,0.226,18,11.25,9,5.62,0.266,0.37,0.636,0.144,269,31,11.52,5.14,122,20.23,25.37,22.85,10.71
663368,156,140,602,0.271,24,15.38,14,8.97,0.333,0.357,0.69,0.08599999999999997,258,51,19.77,8.47,143,23.75,32.23,25.18,14.91
606115,147,129,598,0.209,36,24.49,15,10.2,0.286,0.31,0.596,0.101,286,79,27.62,13.21,90,15.05,28.26,27.69,17.91
683734,156,146,596,0.281,27,17.31,9,5.77,0.327,0.445,0.772,0.16399999999999998,304,65,21.38,10.91,94,15.77,26.68,36.62,16.27
596103,142,117,595,0.188,37,26.06,18,12.68,0.31,0.231,0.541,0.04300000000000001,263,78,29.66,13.11,98,16.47,29.58,20.33,18.59
676914,139,121,594,0.165,49,35.25,12,8.63,0.239,0.289,0.528,0.12399999999999997,273,98,35.9,16.5,100,16.84,33.33,26.03,25.39
