Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,345,38.38,84,73,21,25.0,8,9.52,157,36,22.93,10.43,66,19.13,29.57,18.71,36.67,19.09,0.164,0.241,0.233,0.474,0.069
SI,Sinker,FB,105,11.68,30,24,4,13.33,5,16.67,50,5,10.0,4.76,20,19.05,23.81,14.63,10.0,13.33,0.208,0.345,0.333,0.6779999999999999,0.12500000000000003
FC,Cutter,FB,101,11.23,27,23,5,18.52,3,11.11,47,9,19.15,8.91,22,21.78,30.69,22.86,8.67,19.23,0.261,0.333,0.348,0.681,0.08699999999999997
CH,Changeup,OS,97,10.79,19,19,4,21.05,0,0.0,47,8,17.02,8.25,7,7.22,15.46,30.65,12.0,11.11,0.211,0.211,0.263,0.474,0.05200000000000002
SL,Slider,BR,77,8.57,16,13,5,31.25,2,12.5,28,6,21.43,7.79,12,15.58,23.38,10.53,8.33,20.0,0.154,0.25,0.154,0.404,0.0
FS,Split-Finger,OS,53,5.9,15,15,4,26.67,0,0.0,34,9,26.47,16.98,4,7.55,24.53,38.1,9.33,14.29,0.267,0.267,0.467,0.734,0.2
ST,Sweeper,BR,47,5.23,10,8,2,20.0,2,20.0,18,4,22.22,8.51,9,19.15,27.66,17.39,6.33,10.53,0.25,0.4,0.75,1.15,0.5
CU,Curveball,BR,46,5.12,7,6,0,0.0,1,14.29,12,0,0.0,0.0,12,26.09,26.09,4.35,5.33,0.0,0.5,0.571,1.167,1.738,0.667
KC,Knuckle Curve,BR,17,1.89,5,4,3,60.0,0,0.0,3,1,33.33,5.88,6,35.29,41.18,11.11,2.0,50.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,4,0.44,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,4,0.44,1,1,0,0.0,0,0.0,3,0,0.0,0.0,1,25.0,25.0,,0.67,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.33,1,0,0,0.0,1,100.0,1,1,100.0,33.33,0,0.0,33.33,33.33,0.67,0.0,,1.0,,,
