Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,87,29.1,22,21,7,31.82,1,4.55,40,15,37.5,17.24,13,14.94,32.18,25.58,20.69,38.89,0.19,0.227,0.19,0.41700000000000004,0.0
FF,4-Seam Fastball,FB,69,23.08,19,14,4,21.05,4,21.05,38,8,21.05,11.59,11,15.94,27.54,25.0,24.14,19.05,0.214,0.368,0.429,0.7969999999999999,0.215
SL,Slider,BR,50,16.72,12,11,6,50.0,1,8.33,24,10,41.67,20.0,4,8.0,28.0,25.0,19.54,35.29,0.273,0.333,0.727,1.06,0.45399999999999996
FC,Cutter,FB,27,9.03,6,5,4,66.67,0,0.0,17,9,52.94,33.33,5,18.52,51.85,50.0,5.75,80.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,20,6.69,3,3,2,66.67,0,0.0,6,3,50.0,15.0,2,10.0,25.0,14.29,8.05,28.57,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,19,6.35,6,6,4,66.67,0,0.0,9,5,55.56,26.32,3,15.79,42.11,12.5,12.64,36.36,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,15,5.02,2,2,1,50.0,0,0.0,7,2,28.57,13.33,0,0.0,13.33,22.22,6.9,16.67,0.5,0.5,0.5,1.0,0.0
EP,Eephus,,6,2.01,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,16.67,16.67,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,4,1.34,2,2,2,100.0,0,0.0,3,3,100.0,75.0,0,0.0,75.0,50.0,2.3,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.67,1,1,0,0.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
