Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,423,38.28,112,97,26,23.21,11,9.82,266,73,27.44,17.26,32,7.57,24.82,35.71,40.89,19.53,0.268,0.348,0.567,0.9149999999999999,0.29899999999999993
CH,Changeup,OS,174,15.75,56,50,5,8.93,5,8.93,102,26,25.49,14.94,5,2.87,17.82,38.74,14.06,11.36,0.2,0.273,0.32,0.593,0.12
FC,Cutter,FB,124,11.22,32,31,6,18.75,1,3.12,84,20,23.81,16.13,7,5.65,21.77,40.74,7.67,25.0,0.387,0.406,0.742,1.1480000000000001,0.355
SL,Slider,BR,99,8.96,22,20,9,40.91,2,9.09,56,21,37.5,21.21,10,10.1,31.31,40.0,10.54,27.27,0.25,0.318,0.4,0.718,0.15000000000000002
CU,Curveball,BR,64,5.79,19,19,6,31.58,0,0.0,28,7,25.0,10.94,8,12.5,23.44,27.5,6.71,28.57,0.474,0.474,0.842,1.3159999999999998,0.368
SI,Sinker,FB,63,5.7,28,26,7,25.0,1,3.57,37,6,16.22,9.52,8,12.7,22.22,24.0,4.79,46.67,0.231,0.25,0.423,0.673,0.19199999999999998
FS,Split-Finger,OS,62,5.61,13,13,7,53.85,0,0.0,32,17,53.12,27.42,4,6.45,33.87,42.22,6.71,33.33,0.154,0.154,0.154,0.308,0.0
ST,Sweeper,BR,53,4.8,19,15,4,21.05,3,15.79,30,7,23.33,13.21,8,15.09,28.3,36.0,4.47,28.57,0.267,0.421,0.267,0.688,0.0
KC,Knuckle Curve,BR,29,2.62,8,8,3,37.5,0,0.0,16,8,50.0,27.59,2,6.9,34.48,45.0,3.51,27.27,0.625,0.625,1.0,1.625,0.375
CS,Slow Curve,BR,5,0.45,3,3,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,66.67,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,5,0.45,1,1,1,100.0,0,0.0,2,1,50.0,20.0,0,0.0,20.0,40.0,0.64,50.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.36,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
