Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,140,26.67,32,31,0,0.0,1,3.12,77,7,9.09,5.0,22,15.71,20.71,31.58,11.39,0.0,0.194,0.219,0.29,0.509,0.09599999999999997
FF,4-Seam Fastball,FB,122,23.24,34,29,8,23.53,2,5.88,62,15,24.19,12.3,24,19.67,31.97,34.48,26.58,19.05,0.241,0.281,0.414,0.6950000000000001,0.173
SL,Slider,BR,107,20.38,34,33,7,20.59,0,0.0,65,24,36.92,22.43,12,11.21,33.64,53.97,23.42,18.92,0.333,0.333,0.455,0.788,0.122
ST,Sweeper,BR,49,9.33,14,13,2,14.29,0,0.0,24,4,16.67,8.16,8,16.33,24.49,39.29,12.03,10.53,0.231,0.231,0.692,0.9229999999999999,0.46099999999999997
FC,Cutter,FB,46,8.76,9,9,1,11.11,0,0.0,26,7,26.92,15.22,6,13.04,28.26,48.0,6.33,10.0,0.111,0.111,0.444,0.555,0.333
CU,Curveball,BR,21,4.0,7,7,2,28.57,0,0.0,14,4,28.57,19.05,1,4.76,23.81,53.85,6.96,18.18,0.286,0.286,0.429,0.715,0.14300000000000002
FS,Split-Finger,OS,13,2.48,7,7,5,71.43,0,0.0,11,8,72.73,61.54,0,0.0,61.54,66.67,5.06,62.5,0.143,0.143,0.429,0.572,0.28600000000000003
CH,Changeup,OS,12,2.29,4,3,1,25.0,1,25.0,8,3,37.5,25.0,0,0.0,25.0,62.5,3.16,20.0,0.333,0.5,0.333,0.833,0.0
KC,Knuckle Curve,BR,11,2.1,1,1,1,100.0,0,0.0,5,2,40.0,18.18,3,27.27,45.45,40.0,3.8,16.67,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,2,0.38,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.0,,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,1,0.19,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,0.63,100.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.63,0.0,,,,,
