Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,84,26.33,29,23,7,24.14,4,13.79,35,7,20.0,8.33,16,19.05,27.38,14.29,30.77,25.0,0.304,0.414,0.565,0.9789999999999999,0.26099999999999995
SL,Slider,BR,71,22.26,16,16,2,12.5,0,0.0,42,13,30.95,18.31,7,9.86,28.17,44.44,23.08,9.52,0.375,0.375,0.688,1.063,0.31299999999999994
SI,Sinker,FB,59,18.5,11,10,2,18.18,0,0.0,22,3,13.64,5.08,18,30.51,35.59,13.04,7.69,28.57,0.3,0.364,0.4,0.764,0.10000000000000003
ST,Sweeper,BR,53,16.61,18,18,8,44.44,0,0.0,38,20,52.63,37.74,3,5.66,43.4,65.62,20.88,42.11,0.111,0.111,0.278,0.389,0.16700000000000004
FC,Cutter,FB,19,5.96,5,5,2,40.0,0,0.0,13,6,46.15,31.58,4,21.05,52.63,75.0,5.49,40.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,12,3.76,3,3,1,33.33,0,0.0,5,2,40.0,16.67,1,8.33,25.0,25.0,5.49,20.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,8,2.51,1,1,0,0.0,0,0.0,3,2,66.67,25.0,1,12.5,37.5,20.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,7,2.19,2,2,1,50.0,0,0.0,3,1,33.33,14.29,1,14.29,28.57,25.0,1.1,100.0,0.5,0.5,0.5,1.0,0.0
FS,Split-Finger,OS,4,1.25,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,33.33,2.2,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,1,0.31,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.31,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
