Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,457,32.16,121,104,31,25.62,16,13.22,206,55,26.7,12.04,80,17.51,29.54,13.54,35.78,21.23,0.26,0.364,0.462,0.8260000000000001,0.202
CH,Changeup,OS,257,18.09,62,58,20,32.26,4,6.45,115,43,37.39,16.73,25,9.73,26.46,28.14,17.89,27.4,0.103,0.161,0.138,0.29900000000000004,0.03500000000000002
SI,Sinker,FB,147,10.34,37,28,9,24.32,8,21.62,53,12,22.64,8.16,33,22.45,30.61,15.38,8.58,25.71,0.286,0.459,0.464,0.923,0.17800000000000005
SL,Slider,BR,137,9.64,27,27,13,48.15,0,0.0,65,28,43.08,20.44,34,24.82,45.26,39.68,10.78,29.55,0.148,0.148,0.37,0.518,0.222
FC,Cutter,FB,105,7.39,21,21,3,14.29,0,0.0,51,10,19.61,9.52,24,22.86,32.38,20.45,5.15,14.29,0.143,0.143,0.286,0.42899999999999994,0.143
CU,Curveball,BR,100,7.04,29,28,6,20.69,1,3.45,48,10,20.83,10.0,18,18.0,28.0,39.29,6.86,21.43,0.143,0.172,0.393,0.565,0.25
FS,Split-Finger,OS,94,6.62,30,29,6,20.0,0,0.0,54,13,24.07,13.83,6,6.38,20.21,33.96,7.35,20.0,0.345,0.345,0.586,0.9309999999999999,0.241
ST,Sweeper,BR,69,4.86,11,10,3,27.27,1,9.09,24,6,25.0,8.7,13,18.84,27.54,20.51,3.92,18.75,0.1,0.182,0.2,0.382,0.1
KC,Knuckle Curve,BR,42,2.96,17,17,3,17.65,0,0.0,28,7,25.0,16.67,5,11.9,28.57,68.18,3.19,23.08,0.353,0.353,0.529,0.882,0.17600000000000005
SV,Slurve,BR,11,0.77,4,4,1,25.0,0,0.0,6,2,33.33,18.18,3,27.27,45.45,50.0,0.49,50.0,0.25,0.25,0.25,0.5,0.0
,,,2,0.14,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
