Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,549,30.35,142,122,27,19.01,18,12.68,284,64,22.54,11.66,60,10.93,22.59,24.54,31.36,16.98,0.205,0.31,0.41,0.72,0.205
SI,Sinker,FB,251,13.88,75,62,6,8.0,13,17.33,131,22,16.79,8.76,26,10.36,19.12,28.12,9.86,12.0,0.226,0.36,0.274,0.634,0.048000000000000015
CH,Changeup,OS,218,12.05,72,70,5,6.94,1,1.39,127,20,15.75,9.17,18,8.26,17.43,40.48,13.02,7.58,0.271,0.278,0.314,0.5920000000000001,0.04299999999999998
CU,Curveball,BR,213,11.77,57,55,14,24.56,1,1.75,99,25,25.25,11.74,23,10.8,22.54,32.09,13.02,21.21,0.073,0.105,0.145,0.25,0.072
SL,Slider,BR,156,8.62,39,35,10,25.64,3,7.69,85,27,31.76,17.31,16,10.26,27.56,37.5,8.88,22.22,0.286,0.359,0.543,0.902,0.25700000000000006
FC,Cutter,FB,150,8.29,40,31,8,20.0,7,17.5,80,21,26.25,14.0,18,12.0,26.0,25.35,6.31,25.0,0.29,0.436,0.419,0.855,0.129
FS,Split-Finger,OS,102,5.64,27,26,3,11.11,1,3.7,50,10,20.0,9.8,14,13.73,23.53,37.93,7.1,8.33,0.308,0.333,0.423,0.756,0.11499999999999999
ST,Sweeper,BR,92,5.09,20,17,0,0.0,3,15.0,53,9,16.98,9.78,11,11.96,21.74,37.78,6.31,0.0,0.353,0.45,0.353,0.8029999999999999,0.0
KC,Knuckle Curve,BR,47,2.6,6,6,1,16.67,0,0.0,16,2,12.5,4.26,8,17.02,21.28,22.58,2.76,7.14,0.167,0.167,0.167,0.334,0.0
,,,11,0.61,2,1,1,50.0,1,50.0,1,1,100.0,9.09,2,18.18,27.27,,0.39,50.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,8,0.44,1,0,0,0.0,1,100.0,3,0,0.0,0.0,2,25.0,25.0,25.0,0.39,0.0,,1.0,,,
FO,Forkball,OS,8,0.44,1,1,1,100.0,0,0.0,2,1,50.0,12.5,1,12.5,25.0,28.57,0.59,33.33,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,3,0.17,0,0,0,,0,,2,1,50.0,33.33,0,0.0,33.33,50.0,0.0,,,,,,
PO,Pitch Out,,1,0.06,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
