Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,60,37.97,15,13,5,33.33,1,6.67,26,8,30.77,13.33,15,25.0,38.33,27.59,38.78,26.32,0.231,0.286,0.308,0.594,0.07699999999999999
SI,Sinker,FB,29,18.35,8,7,3,37.5,0,0.0,12,1,8.33,3.45,9,31.03,34.48,27.27,14.29,42.86,0.143,0.25,0.143,0.393,0.0
SL,Slider,BR,18,11.39,4,4,1,25.0,0,0.0,6,2,33.33,11.11,1,5.56,16.67,15.38,8.16,25.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,17,10.76,4,4,0,0.0,0,0.0,5,0,0.0,0.0,4,23.53,23.53,20.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,11,6.96,2,1,0,0.0,1,50.0,2,1,50.0,9.09,5,45.45,54.55,0.0,6.12,0.0,0.0,0.5,0.0,0.5,0.0
CU,Curveball,BR,7,4.43,2,2,0,0.0,0,0.0,4,0,0.0,0.0,1,14.29,14.29,33.33,8.16,0.0,0.5,0.5,2.0,2.5,1.5
CH,Changeup,OS,6,3.8,0,0,0,,0,,2,2,100.0,33.33,0,0.0,33.33,33.33,2.04,0.0,,,,,
FS,Split-Finger,OS,5,3.16,0,0,0,,0,,3,0,0.0,0.0,1,20.0,20.0,50.0,4.08,0.0,,,,,
KC,Knuckle Curve,BR,3,1.9,2,2,1,50.0,0,0.0,2,1,50.0,33.33,1,33.33,66.67,100.0,2.04,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,1.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,4.08,0.0,,,,,
