Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,197,35.95,54,48,11,20.37,2,3.7,100,25,25.0,12.69,37,18.78,31.47,20.0,35.15,18.97,0.292,0.327,0.5,0.827,0.20800000000000002
SL,Slider,BR,111,20.26,27,24,6,22.22,3,11.11,36,5,13.89,4.5,26,23.42,27.93,10.91,24.85,14.63,0.125,0.222,0.167,0.389,0.04200000000000001
SI,Sinker,FB,104,18.98,34,30,2,5.88,2,5.88,51,1,1.96,0.96,30,28.85,29.81,40.0,12.12,10.0,0.2,0.25,0.333,0.583,0.133
FC,Cutter,FB,56,10.22,18,12,3,16.67,2,11.11,25,7,28.0,12.5,13,23.21,35.71,16.67,8.48,21.43,0.25,0.357,0.25,0.607,0.0
CU,Curveball,BR,23,4.2,2,2,0,0.0,0,0.0,4,1,25.0,4.35,7,30.43,34.78,7.69,4.85,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,22,4.01,5,5,0,0.0,0,0.0,11,1,9.09,4.55,5,22.73,27.27,33.33,6.06,0.0,0.2,0.2,0.4,0.6000000000000001,0.2
FS,Split-Finger,OS,11,2.01,3,3,0,0.0,0,0.0,6,0,0.0,0.0,0,0.0,0.0,0.0,4.85,0.0,1.0,1.0,1.0,2.0,0.0
CH,Changeup,OS,10,1.82,5,5,0,0.0,0,0.0,7,0,0.0,0.0,1,10.0,10.0,50.0,1.21,0.0,0.2,0.2,0.2,0.4,0.0
EP,Eephus,,5,0.91,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,20.0,20.0,0.0,0.0,,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,3,0.55,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.61,0.0,1.0,1.0,1.0,2.0,0.0
KC,Knuckle Curve,BR,3,0.55,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.36,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.61,0.0,,,,,
FA,Other,,1,0.18,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
