Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,131,30.18,25,21,11,44.0,4,16.0,59,17,28.81,12.98,29,22.14,35.11,15.38,32.89,22.0,0.143,0.28,0.19,0.47000000000000003,0.047000000000000014
SL,Slider,BR,98,22.58,19,18,9,47.37,1,5.26,36,18,50.0,18.37,18,18.37,36.73,25.4,19.08,31.03,0.111,0.158,0.111,0.269,0.0
SI,Sinker,FB,71,16.36,22,21,2,9.09,1,4.55,37,2,5.41,2.82,15,21.13,23.94,17.39,9.87,13.33,0.429,0.455,0.524,0.9790000000000001,0.09500000000000003
CU,Curveball,BR,34,7.83,7,7,2,28.57,0,0.0,15,5,33.33,14.71,3,8.82,23.53,23.81,11.18,11.76,0.143,0.143,0.286,0.42899999999999994,0.143
CH,Changeup,OS,32,7.37,10,8,3,30.0,2,20.0,15,7,46.67,21.88,3,9.38,31.25,18.75,10.53,18.75,0.25,0.4,0.625,1.025,0.375
FC,Cutter,FB,25,5.76,3,3,1,33.33,0,0.0,10,5,50.0,20.0,5,20.0,40.0,7.69,1.97,33.33,0.667,0.667,1.667,2.334,1.0
ST,Sweeper,BR,19,4.38,4,4,2,50.0,0,0.0,11,5,45.45,26.32,1,5.26,31.58,30.0,5.26,25.0,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,18,4.15,6,5,3,50.0,1,16.67,7,3,42.86,16.67,2,11.11,27.78,21.43,7.89,25.0,0.4,0.5,0.4,0.9,0.0
KC,Knuckle Curve,BR,3,0.69,2,2,1,50.0,0,0.0,1,0,0.0,0.0,2,66.67,66.67,0.0,1.32,50.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,2,0.46,0,0,0,,0,,0,0,,0.0,2,100.0,100.0,,0.0,,,,,,
SV,Slurve,BR,1,0.23,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
