Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,597,29.91,151,131,51,33.77,19,12.58,240,56,23.33,9.38,143,23.95,33.33,17.23,30.65,29.14,0.282,0.371,0.557,0.928,0.2750000000000001
CH,Changeup,OS,281,14.08,59,52,17,28.81,5,8.47,130,43,33.08,15.3,22,7.83,23.13,23.17,15.06,19.77,0.192,0.259,0.346,0.605,0.15399999999999997
CU,Curveball,BR,244,12.22,46,41,18,39.13,4,8.7,68,30,44.12,12.3,65,26.64,38.93,21.17,12.61,25.0,0.195,0.283,0.268,0.5509999999999999,0.07300000000000001
SL,Slider,BR,220,11.02,49,36,16,32.65,11,22.45,85,40,47.06,18.18,45,20.45,38.64,29.03,12.61,22.22,0.25,0.449,0.417,0.866,0.16699999999999998
SI,Sinker,FB,183,9.17,53,43,10,18.87,10,18.87,70,16,22.86,8.74,48,26.23,34.97,12.33,6.48,27.03,0.326,0.453,0.674,1.127,0.34800000000000003
FC,Cutter,FB,135,6.76,33,28,6,18.18,5,15.15,53,8,15.09,5.93,28,20.74,26.67,18.64,3.85,27.27,0.321,0.424,0.679,1.103,0.35800000000000004
ST,Sweeper,BR,117,5.86,25,22,14,56.0,3,12.0,37,16,43.24,13.68,32,27.35,41.03,27.87,6.48,37.84,0.091,0.2,0.227,0.42700000000000005,0.136
FS,Split-Finger,OS,109,5.46,21,19,6,28.57,2,9.52,40,18,45.0,16.51,9,8.26,24.77,22.97,6.65,15.79,0.211,0.286,0.474,0.76,0.263
KC,Knuckle Curve,BR,56,2.81,13,11,7,53.85,2,15.38,20,10,50.0,17.86,11,19.64,37.5,33.33,3.33,36.84,0.182,0.308,0.182,0.49,0.0
,,,32,1.6,7,0,0,0.0,7,100.0,0,0,,0.0,0,0.0,0.0,,0.35,0.0,,1.0,,,
FO,Forkball,OS,12,0.6,4,4,3,75.0,0,0.0,5,4,80.0,33.33,4,33.33,66.67,62.5,0.7,75.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,9,0.45,2,2,2,100.0,0,0.0,3,3,100.0,33.33,1,11.11,44.44,37.5,1.05,33.33,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.18,0.0,,,,,
