Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,397,35.54,92,78,12,13.04,12,13.04,214,47,21.96,11.84,58,14.61,26.45,34.02,35.22,10.17,0.231,0.326,0.346,0.6719999999999999,0.11499999999999996
SL,Slider,BR,134,12.0,35,31,13,37.14,3,8.57,69,25,36.23,18.66,18,13.43,32.09,38.24,14.93,26.0,0.129,0.229,0.387,0.616,0.258
CU,Curveball,BR,127,11.37,26,23,11,42.31,2,7.69,45,20,44.44,15.75,26,20.47,36.22,33.33,12.24,26.83,0.174,0.269,0.217,0.486,0.04300000000000001
CH,Changeup,OS,124,11.1,33,33,9,27.27,0,0.0,69,20,28.99,16.13,12,9.68,25.81,37.68,11.94,22.5,0.242,0.242,0.364,0.606,0.122
FC,Cutter,FB,106,9.49,26,24,4,15.38,2,7.69,60,10,16.67,9.43,20,18.87,28.3,35.56,7.16,16.67,0.333,0.385,0.5,0.885,0.16699999999999998
SI,Sinker,FB,82,7.34,27,26,6,22.22,1,3.7,36,4,11.11,4.88,25,30.49,35.37,26.47,5.97,30.0,0.308,0.333,0.577,0.9099999999999999,0.26899999999999996
ST,Sweeper,BR,67,6.0,14,10,3,21.43,3,21.43,24,9,37.5,13.43,11,16.42,29.85,13.51,5.37,16.67,0.1,0.357,0.4,0.757,0.30000000000000004
FS,Split-Finger,OS,44,3.94,14,13,4,28.57,1,7.14,21,7,33.33,15.91,4,9.09,25.0,40.0,5.07,23.53,0.308,0.357,0.538,0.895,0.23000000000000004
KC,Knuckle Curve,BR,18,1.61,3,3,1,33.33,0,0.0,5,3,60.0,16.67,5,27.78,44.44,27.27,0.6,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,11,0.98,3,3,1,33.33,0,0.0,4,1,25.0,9.09,2,18.18,27.27,16.67,1.49,20.0,0.333,0.333,0.333,0.666,0.0
EP,Eephus,,7,0.63,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,14.29,14.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
