Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,224,31.24,48,40,23,47.92,6,12.5,105,39,37.14,17.41,37,16.52,33.93,19.19,37.86,25.0,0.15,0.277,0.45,0.7270000000000001,0.30000000000000004
SI,Sinker,FB,157,21.9,37,30,5,13.51,3,8.11,65,13,20.0,8.28,44,28.03,36.31,18.75,11.93,17.24,0.2,0.351,0.2,0.5509999999999999,0.0
SL,Slider,BR,108,15.06,28,26,5,17.86,0,0.0,54,18,33.33,16.67,14,12.96,29.63,32.14,11.52,17.86,0.231,0.222,0.346,0.568,0.11499999999999996
ST,Sweeper,BR,69,9.62,20,20,10,50.0,0,0.0,38,18,47.37,26.09,7,10.14,36.23,41.46,11.11,37.04,0.2,0.2,0.35,0.55,0.14999999999999997
FC,Cutter,FB,50,6.97,10,9,2,20.0,1,10.0,26,5,19.23,10.0,11,22.0,32.0,16.67,4.53,18.18,0.444,0.5,0.444,0.944,0.0
FS,Split-Finger,OS,40,5.58,12,12,6,50.0,0,0.0,23,9,39.13,22.5,2,5.0,27.5,34.78,8.64,28.57,0.25,0.25,0.333,0.583,0.08300000000000002
CU,Curveball,BR,30,4.18,12,11,5,41.67,0,0.0,12,4,33.33,13.33,8,26.67,40.0,26.67,5.76,35.71,0.364,0.417,0.455,0.872,0.09100000000000003
CH,Changeup,OS,29,4.04,10,8,5,50.0,0,0.0,14,6,42.86,20.69,5,17.24,37.93,37.5,6.58,31.25,0.25,0.4,0.375,0.775,0.125
KC,Knuckle Curve,BR,6,0.84,3,3,1,33.33,0,0.0,3,1,33.33,16.67,0,0.0,16.67,25.0,0.82,50.0,0.333,0.333,0.667,1.0,0.334
SV,Slurve,BR,2,0.28,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.82,0.0,,,,,
,,,2,0.28,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.41,0.0,,1.0,,,
