Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,335,29.49,81,66,19,23.46,10,12.35,151,37,24.5,11.04,55,16.42,27.46,18.12,28.61,19.19,0.258,0.367,0.288,0.655,0.02999999999999997
SI,Sinker,FB,293,25.79,84,75,12,14.29,7,8.33,134,13,9.7,4.44,86,29.35,33.79,28.43,15.32,22.64,0.267,0.329,0.32,0.649,0.05299999999999999
SL,Slider,BR,190,16.73,52,49,16,30.77,1,1.92,91,29,31.87,15.26,33,17.37,32.63,26.97,17.63,26.23,0.224,0.255,0.245,0.5,0.02099999999999999
ST,Sweeper,BR,104,9.15,29,28,10,34.48,0,0.0,52,19,36.54,18.27,10,9.62,27.88,20.75,13.29,21.74,0.214,0.207,0.214,0.421,0.0
FC,Cutter,FB,76,6.69,19,17,6,31.58,1,5.26,34,11,32.35,14.47,12,15.79,30.26,24.39,7.8,22.22,0.176,0.222,0.235,0.45699999999999996,0.059
CU,Curveball,BR,71,6.25,17,17,7,41.18,0,0.0,30,8,26.67,11.27,10,14.08,25.35,25.64,8.09,25.0,0.059,0.059,0.059,0.118,0.0
CH,Changeup,OS,30,2.64,8,8,0,0.0,0,0.0,21,1,4.76,3.33,1,3.33,6.67,46.15,4.34,0.0,0.125,0.125,0.125,0.25,0.0
KC,Knuckle Curve,BR,17,1.5,6,6,6,100.0,0,0.0,10,7,70.0,41.18,3,17.65,58.82,63.64,2.89,60.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,12,1.06,3,3,2,66.67,0,0.0,8,4,50.0,33.33,1,8.33,41.67,57.14,1.45,40.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,4,0.35,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.29,0.0,0.5,0.5,1.0,1.5,0.5
FA,Other,,2,0.18,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.09,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
,,,1,0.09,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.29,100.0,0.0,0.0,0.0,0.0,0.0
