Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,92,32.28,25,23,12,48.0,1,4.0,47,21,44.68,22.83,8,8.7,31.52,15.56,32.61,40.0,0.217,0.28,0.435,0.7150000000000001,0.218
SL,Slider,BR,57,20.0,8,8,3,37.5,0,0.0,31,15,48.39,26.32,4,7.02,33.33,34.38,18.48,17.65,0.125,0.125,0.125,0.25,0.0
SI,Sinker,FB,47,16.49,10,10,2,20.0,0,0.0,17,2,11.76,4.26,11,23.4,27.66,28.0,10.87,20.0,0.1,0.1,0.1,0.2,0.0
ST,Sweeper,BR,33,11.58,9,8,5,55.56,1,11.11,16,9,56.25,27.27,7,21.21,48.48,37.5,15.22,35.71,0.125,0.222,0.125,0.347,0.0
FC,Cutter,FB,25,8.77,4,4,0,0.0,0,0.0,12,3,25.0,12.0,5,20.0,32.0,20.0,4.35,0.0,0.25,0.25,0.5,0.75,0.25
CH,Changeup,OS,10,3.51,4,3,3,75.0,0,0.0,5,5,100.0,50.0,1,10.0,60.0,33.33,6.52,50.0,0.0,0.25,0.0,0.25,0.0
SV,Slurve,BR,7,2.46,2,2,0,0.0,0,0.0,4,1,25.0,14.29,0,0.0,14.29,0.0,5.43,0.0,0.5,0.5,1.0,1.5,0.5
CU,Curveball,BR,4,1.4,2,1,0,0.0,1,50.0,2,0,0.0,0.0,1,25.0,25.0,50.0,2.17,0.0,1.0,1.0,2.0,3.0,1.0
CS,Slow Curve,BR,3,1.05,0,0,0,,0,,0,0,,0.0,2,66.67,66.67,0.0,0.0,,,,,,
KC,Knuckle Curve,BR,2,0.7,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,1.09,0.0,1.0,1.0,1.0,2.0,0.0
EP,Eephus,,2,0.7,2,2,1,50.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,1.09,100.0,0.5,0.5,2.0,2.5,1.5
FS,Split-Finger,OS,2,0.7,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,1.09,100.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,1,0.35,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,1.09,0.0,,,,,
