Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,380,29.05,109,103,23,21.1,4,3.67,195,22,11.28,5.79,69,18.16,23.95,19.01,31.77,20.0,0.33,0.349,0.369,0.718,0.03899999999999998
SL,Slider,BR,280,21.41,78,71,20,25.64,6,7.69,131,41,31.3,14.64,45,16.07,30.71,31.25,22.65,24.39,0.239,0.308,0.324,0.632,0.08500000000000002
SI,Sinker,FB,251,19.19,81,75,8,9.88,3,3.7,122,8,6.56,3.19,42,16.73,19.92,27.59,12.98,17.02,0.24,0.284,0.387,0.671,0.14700000000000002
ST,Sweeper,BR,122,9.33,30,27,2,6.67,2,6.67,51,6,11.76,4.92,24,19.67,24.59,25.0,11.6,4.76,0.333,0.4,0.444,0.8440000000000001,0.11099999999999999
FC,Cutter,FB,84,6.42,20,17,2,10.0,2,10.0,42,4,9.52,4.76,14,16.67,21.43,14.81,6.35,8.7,0.294,0.35,0.588,0.938,0.294
CU,Curveball,BR,70,5.35,23,21,5,21.74,1,4.35,35,8,22.86,11.43,10,14.29,25.71,35.9,5.8,23.81,0.286,0.304,0.333,0.637,0.04700000000000004
CH,Changeup,OS,35,2.68,10,10,0,0.0,0,0.0,19,2,10.53,5.71,3,8.57,14.29,25.0,2.76,0.0,0.5,0.5,0.8,1.3,0.30000000000000004
KC,Knuckle Curve,BR,28,2.14,9,9,1,11.11,0,0.0,12,1,8.33,3.57,8,28.57,32.14,25.0,1.1,25.0,0.333,0.333,0.667,1.0,0.334
FS,Split-Finger,OS,26,1.99,6,6,0,0.0,0,0.0,12,3,25.0,11.54,1,3.85,15.38,25.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,11,0.84,1,1,1,100.0,0,0.0,2,2,100.0,18.18,4,36.36,54.55,28.57,0.55,50.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,8,0.61,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,12.5,12.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,7,0.54,1,0,0,0.0,1,100.0,3,0,0.0,0.0,0,0.0,0.0,33.33,0.55,0.0,,1.0,,,
CS,Slow Curve,BR,2,0.15,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.55,0.0,,,,,
FO,Forkball,OS,2,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
EP,Eephus,,1,0.08,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
