Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,162,23.79,44,41,8,18.18,2,4.55,89,21,23.6,12.96,31,19.14,32.1,43.06,12.5,30.77,0.366,0.386,0.439,0.825,0.07300000000000001
FF,4-Seam Fastball,FB,158,23.2,36,33,14,38.89,2,5.56,96,31,32.29,19.62,16,10.13,29.75,41.56,27.88,24.14,0.182,0.229,0.212,0.441,0.03
SL,Slider,BR,147,21.59,46,44,16,34.78,2,4.35,87,32,36.78,21.77,12,8.16,29.93,36.84,20.67,37.21,0.25,0.283,0.432,0.715,0.182
ST,Sweeper,BR,96,14.1,32,31,4,12.5,0,0.0,55,12,21.82,12.5,8,8.33,20.83,31.37,18.27,10.53,0.226,0.219,0.419,0.638,0.19299999999999998
FC,Cutter,FB,28,4.11,7,7,0,0.0,0,0.0,14,1,7.14,3.57,3,10.71,14.29,25.0,1.92,0.0,0.286,0.286,0.286,0.572,0.0
CH,Changeup,OS,27,3.96,8,7,3,37.5,0,0.0,15,6,40.0,22.22,1,3.7,25.93,41.18,6.25,23.08,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,21,3.08,6,6,2,33.33,0,0.0,13,3,23.08,14.29,4,19.05,33.33,42.86,3.37,28.57,0.167,0.167,0.167,0.334,0.0
FS,Split-Finger,OS,19,2.79,5,5,3,60.0,0,0.0,12,5,41.67,26.32,1,5.26,31.58,45.45,3.37,42.86,0.2,0.2,0.4,0.6000000000000001,0.2
CU,Curveball,BR,17,2.5,6,6,1,16.67,0,0.0,7,2,28.57,11.76,1,5.88,17.65,0.0,4.33,11.11,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,2,0.29,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.96,0.0,1.0,1.0,1.0,2.0,0.0
EP,Eephus,,2,0.29,0,0,0,,0,,1,0,0.0,0.0,1,50.0,50.0,,0.0,,,,,,
CS,Slow Curve,BR,1,0.15,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,0.48,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.15,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
