Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
ST,Sweeper,BR,29,20.14,10,9,5,50.0,0,0.0,16,7,43.75,24.14,4,13.79,37.93,50.0,30.0,41.67,0.111,0.2,0.111,0.311,0.0
SI,Sinker,FB,27,18.75,3,3,0,0.0,0,0.0,10,2,20.0,7.41,9,33.33,40.74,25.0,5.0,0.0,0.333,0.333,0.667,1.0,0.334
FF,4-Seam Fastball,FB,24,16.67,8,7,3,37.5,1,12.5,8,1,12.5,4.17,9,37.5,41.67,0.0,15.0,50.0,0.286,0.375,0.429,0.804,0.14300000000000002
SL,Slider,BR,18,12.5,4,4,2,50.0,0,0.0,9,6,66.67,33.33,1,5.56,38.89,27.27,10.0,50.0,0.5,0.5,0.75,1.25,0.25
FC,Cutter,FB,17,11.81,5,4,1,20.0,1,20.0,8,2,25.0,11.76,2,11.76,23.53,22.22,10.0,25.0,0.0,0.2,0.0,0.2,0.0
CU,Curveball,BR,14,9.72,2,2,1,50.0,0,0.0,2,1,50.0,7.14,4,28.57,35.71,11.11,12.5,20.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,6,4.17,3,3,3,100.0,0,0.0,4,4,100.0,66.67,1,16.67,83.33,80.0,7.5,100.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,3,2.08,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,2.5,0.0,,,,,
KC,Knuckle Curve,BR,3,2.08,2,2,1,50.0,0,0.0,3,2,66.67,66.67,0,0.0,66.67,100.0,2.5,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,2.08,0,0,0,,0,,2,1,50.0,33.33,0,0.0,33.33,66.67,5.0,0.0,,,,,
