Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,314,31.06,70,63,24,34.29,5,7.14,173,56,32.37,17.83,41,13.06,30.89,35.42,32.41,22.86,0.27,0.314,0.476,0.79,0.20599999999999996
SI,Sinker,FB,189,18.69,49,48,7,14.29,0,0.0,99,12,12.12,6.35,45,23.81,30.16,41.11,9.57,22.58,0.292,0.306,0.438,0.744,0.14600000000000002
SL,Slider,BR,165,16.32,53,50,10,18.87,2,3.77,102,35,34.31,21.21,14,8.48,29.7,36.36,14.2,21.74,0.26,0.283,0.44,0.723,0.18
ST,Sweeper,BR,148,14.64,35,31,14,40.0,3,8.57,82,38,46.34,25.68,11,7.43,33.11,40.22,18.52,23.33,0.226,0.286,0.29,0.576,0.06399999999999997
FC,Cutter,FB,61,6.03,13,13,4,30.77,0,0.0,34,13,38.24,21.31,8,13.11,34.43,36.67,3.09,40.0,0.077,0.077,0.077,0.154,0.0
CH,Changeup,OS,42,4.15,19,16,7,36.84,1,5.26,29,12,41.38,28.57,2,4.76,33.33,47.62,7.41,29.17,0.125,0.263,0.188,0.451,0.063
FS,Split-Finger,OS,31,3.07,11,11,4,36.36,0,0.0,24,8,33.33,25.81,0,0.0,25.81,53.33,5.56,22.22,0.273,0.273,0.364,0.637,0.09099999999999997
CU,Curveball,BR,31,3.07,7,7,3,42.86,0,0.0,15,4,26.67,12.9,2,6.45,19.35,33.33,4.63,20.0,0.143,0.143,0.143,0.286,0.0
KC,Knuckle Curve,BR,18,1.78,6,6,1,16.67,0,0.0,10,1,10.0,5.56,0,0.0,5.56,25.0,3.7,8.33,0.333,0.333,0.333,0.666,0.0
SV,Slurve,BR,9,0.89,3,3,1,33.33,0,0.0,8,4,50.0,44.44,1,11.11,55.56,100.0,0.93,33.33,0.333,0.333,1.333,1.666,1.0
,,,2,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
EP,Eephus,,1,0.1,1,0,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,0.0,,,
