Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,497,37.51,129,112,36,27.91,15,11.63,234,49,20.94,9.86,84,16.9,26.76,23.85,38.07,22.15,0.25,0.339,0.375,0.714,0.125
SL,Slider,BR,203,15.32,46,41,12,26.09,3,6.52,94,19,20.21,9.36,30,14.78,24.14,24.56,19.04,15.19,0.268,0.311,0.293,0.604,0.024999999999999967
SI,Sinker,FB,147,11.09,44,39,3,6.82,5,11.36,68,5,7.35,3.4,31,21.09,24.49,23.81,7.23,10.0,0.308,0.386,0.538,0.924,0.23000000000000004
CH,Changeup,OS,125,9.43,37,36,3,8.11,0,0.0,71,12,16.9,9.6,15,12.0,21.6,43.94,8.43,8.57,0.389,0.389,0.722,1.111,0.33299999999999996
CU,Curveball,BR,107,8.08,24,22,7,29.17,1,4.17,40,12,30.0,11.21,20,18.69,29.91,26.47,9.4,17.95,0.364,0.375,0.455,0.8300000000000001,0.09100000000000003
FC,Cutter,FB,99,7.47,22,21,4,18.18,1,4.55,42,10,23.81,10.1,20,20.2,30.3,21.74,3.86,25.0,0.286,0.318,0.619,0.937,0.333
FS,Split-Finger,OS,50,3.77,12,10,3,25.0,1,8.33,27,11,40.74,22.0,2,4.0,26.0,30.0,4.82,15.0,0.4,0.417,0.5,0.917,0.09999999999999998
ST,Sweeper,BR,44,3.32,9,8,1,11.11,1,11.11,26,5,19.23,11.36,7,15.91,27.27,50.0,3.86,6.25,0.5,0.556,1.0,1.556,0.5
KC,Knuckle Curve,BR,29,2.19,10,10,8,80.0,0,0.0,14,8,57.14,27.59,5,17.24,44.83,47.06,3.13,61.54,0.2,0.2,0.6,0.8,0.39999999999999997
KN,Knuckleball,,8,0.6,2,2,0,0.0,0,0.0,6,1,16.67,12.5,0,0.0,12.5,33.33,0.72,0.0,0.5,0.5,0.5,1.0,0.0
,,,5,0.38,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.24,0.0,,1.0,,,
FO,Forkball,OS,5,0.38,2,2,1,50.0,0,0.0,5,2,40.0,40.0,0,0.0,40.0,100.0,0.72,33.33,0.5,0.5,1.0,1.5,0.5
SV,Slurve,BR,4,0.3,0,0,0,,0,,1,1,100.0,25.0,0,0.0,25.0,25.0,0.24,0.0,,,,,
CS,Slow Curve,BR,2,0.15,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,50.0,0.24,0.0,,,,,
