Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,364,32.85,76,70,24,31.58,5,6.58,205,64,31.22,17.58,25,6.87,24.45,31.98,35.92,17.91,0.2,0.253,0.314,0.567,0.11399999999999999
SL,Slider,BR,234,21.12,75,71,20,26.67,2,2.67,150,54,36.0,23.08,20,8.55,31.62,52.14,22.52,23.81,0.225,0.243,0.352,0.595,0.12699999999999997
SI,Sinker,FB,150,13.54,50,47,2,4.0,1,2.0,104,11,10.58,7.33,15,10.0,17.33,37.5,4.83,11.11,0.319,0.333,0.574,0.907,0.25499999999999995
ST,Sweeper,BR,147,13.27,43,41,13,30.23,0,0.0,94,40,42.55,27.21,11,7.48,34.69,50.0,15.82,22.03,0.146,0.143,0.244,0.387,0.098
FC,Cutter,FB,74,6.68,14,12,2,14.29,1,7.14,42,13,30.95,17.57,6,8.11,25.68,36.36,4.29,12.5,0.333,0.385,0.417,0.802,0.08399999999999996
CH,Changeup,OS,53,4.78,19,18,4,21.05,1,5.26,37,11,29.73,20.75,3,5.66,26.42,52.0,6.43,16.67,0.278,0.316,0.5,0.8160000000000001,0.22199999999999998
CU,Curveball,BR,39,3.52,10,10,4,40.0,0,0.0,20,10,50.0,25.64,9,23.08,48.72,47.62,3.75,28.57,0.5,0.5,0.5,1.0,0.0
FS,Split-Finger,OS,24,2.17,8,6,2,25.0,1,12.5,17,9,52.94,37.5,0,0.0,37.5,53.33,3.22,16.67,0.167,0.375,0.333,0.708,0.166
KC,Knuckle Curve,BR,11,0.99,2,2,0,0.0,0,0.0,5,1,20.0,9.09,0,0.0,9.09,14.29,1.34,0.0,1.0,1.0,1.5,2.5,0.5
FO,Forkball,OS,8,0.72,2,1,0,0.0,1,50.0,3,1,33.33,12.5,1,12.5,25.0,33.33,1.34,0.0,1.0,1.0,4.0,5.0,3.0
SV,Slurve,BR,2,0.18,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,100.0,0.27,100.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.18,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.27,100.0,0.0,0.0,0.0,0.0,0.0
