Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,84,29.89,24,21,4,16.67,3,12.5,32,3,9.38,3.57,16,19.05,22.62,23.91,32.91,15.38,0.238,0.333,0.333,0.666,0.09500000000000003
CH,Changeup,OS,42,14.95,11,11,2,18.18,0,0.0,21,6,28.57,14.29,8,19.05,33.33,36.36,13.92,18.18,0.091,0.091,0.091,0.182,0.0
SL,Slider,BR,32,11.39,10,9,2,20.0,0,0.0,17,3,17.65,9.38,5,15.62,25.0,16.67,11.39,22.22,0.222,0.3,0.222,0.522,0.0
FC,Cutter,FB,30,10.68,8,5,0,0.0,1,12.5,15,2,13.33,6.67,4,13.33,20.0,14.29,3.8,0.0,0.0,0.375,0.0,0.375,0.0
SI,Sinker,FB,24,8.54,5,4,1,20.0,1,20.0,7,1,14.29,4.17,6,25.0,29.17,16.67,10.13,12.5,0.0,0.2,0.0,0.2,0.0
CU,Curveball,BR,23,8.19,2,2,1,50.0,0,0.0,6,2,33.33,8.7,4,17.39,26.09,7.14,10.13,12.5,0.5,0.5,1.0,1.5,0.5
FS,Split-Finger,OS,16,5.69,2,2,0,0.0,0,0.0,7,0,0.0,0.0,4,25.0,25.0,37.5,3.8,0.0,0.5,0.5,1.0,1.5,0.5
ST,Sweeper,BR,13,4.63,2,2,2,100.0,0,0.0,4,3,75.0,23.08,4,30.77,53.85,16.67,2.53,100.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,5,1.78,1,1,1,100.0,0,0.0,2,0,0.0,0.0,2,40.0,40.0,0.0,2.53,50.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,4,1.42,2,2,0,0.0,0,0.0,3,0,0.0,0.0,1,25.0,25.0,100.0,2.53,0.0,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,3,1.07,1,1,1,100.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,2.53,50.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,2,0.71,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.27,0.0,,,,,
FO,Forkball,OS,2,0.71,1,1,1,100.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,2.53,50.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.36,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
