Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,472,30.08,135,114,36,26.67,19,14.07,235,62,26.38,13.14,71,15.04,28.18,19.51,29.96,26.47,0.228,0.341,0.491,0.8320000000000001,0.263
CH,Changeup,OS,257,16.38,64,56,13,20.31,7,10.94,108,40,37.04,15.56,22,8.56,24.12,26.97,16.3,17.57,0.286,0.359,0.375,0.734,0.08900000000000002
SL,Slider,BR,188,11.98,52,44,25,48.08,8,15.38,86,44,51.16,23.4,31,16.49,39.89,30.84,13.0,42.37,0.114,0.25,0.182,0.432,0.06799999999999999
SI,Sinker,FB,154,9.82,41,38,11,26.83,3,7.32,80,12,15.0,7.79,23,14.94,22.73,29.23,8.15,29.73,0.263,0.317,0.711,1.028,0.44799999999999995
FC,Cutter,FB,137,8.73,27,25,9,33.33,2,7.41,71,28,39.44,20.44,21,15.33,35.77,30.16,7.05,28.12,0.28,0.333,0.76,1.093,0.48
FS,Split-Finger,OS,119,7.58,20,19,6,30.0,1,5.0,61,27,44.26,22.69,6,5.04,27.73,28.17,9.47,13.95,0.316,0.35,0.421,0.7709999999999999,0.10499999999999998
ST,Sweeper,BR,104,6.63,19,17,7,36.84,1,5.26,32,11,34.38,10.58,30,28.85,39.42,22.22,6.39,24.14,0.176,0.263,0.588,0.851,0.412
CU,Curveball,BR,95,6.05,16,14,4,25.0,2,12.5,43,14,32.56,14.74,20,21.05,35.79,38.18,6.83,12.9,0.214,0.312,0.5,0.812,0.28600000000000003
KC,Knuckle Curve,BR,24,1.53,6,5,1,16.67,1,16.67,10,2,20.0,8.33,4,16.67,25.0,40.0,1.98,11.11,0.8,0.833,2.6,3.433,1.8
SV,Slurve,BR,5,0.32,0,0,0,,0,,2,0,0.0,0.0,2,40.0,40.0,0.0,0.22,0.0,,,,,
FA,Other,,5,0.32,1,1,0,0.0,0,0.0,4,1,25.0,20.0,0,0.0,20.0,50.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0
,,,5,0.32,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.22,0.0,,1.0,,,
EP,Eephus,,4,0.25,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
