Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,166,49.55,38,34,12,31.58,3,7.89,87,18,20.69,10.84,25,15.06,25.9,28.17,53.1,20.0,0.118,0.184,0.118,0.302,0.0
SI,Sinker,FB,57,17.01,14,9,1,7.14,4,28.57,26,1,3.85,1.75,12,21.05,22.81,19.05,7.96,11.11,0.111,0.429,0.111,0.54,0.0
SL,Slider,BR,49,14.63,15,15,2,13.33,0,0.0,25,6,24.0,12.24,1,2.04,14.29,31.03,19.47,9.09,0.2,0.2,0.267,0.467,0.067
ST,Sweeper,BR,25,7.46,6,5,1,16.67,0,0.0,10,2,20.0,8.0,2,8.0,16.0,35.29,8.85,10.0,0.2,0.167,0.2,0.367,0.0
FC,Cutter,FB,15,4.48,4,3,0,0.0,1,25.0,5,1,20.0,6.67,2,13.33,20.0,11.11,2.65,0.0,0.0,0.25,0.0,0.25,0.0
CU,Curveball,BR,11,3.28,3,3,1,33.33,0,0.0,4,1,25.0,9.09,2,18.18,27.27,0.0,3.54,25.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,8,2.39,1,1,0,0.0,0,0.0,3,0,0.0,0.0,1,12.5,12.5,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,2,0.6,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,,0.0,,,,,,
FS,Split-Finger,OS,1,0.3,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
FA,Other,,1,0.3,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,1.0,1.0,1.0,2.0,0.0
