Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,113,31.04,28,24,10,35.71,4,14.29,47,15,31.91,13.27,22,19.47,32.74,16.67,29.41,33.33,0.125,0.25,0.125,0.375,0.0
SI,Sinker,FB,98,26.92,22,20,5,22.73,2,9.09,34,8,23.53,8.16,29,29.59,37.76,10.53,21.57,22.73,0.2,0.273,0.35,0.623,0.14999999999999997
SL,Slider,BR,53,14.56,18,17,5,27.78,0,0.0,30,12,40.0,22.64,8,15.09,37.74,26.09,10.78,45.45,0.353,0.333,0.588,0.921,0.235
ST,Sweeper,BR,33,9.07,8,8,2,25.0,0,0.0,15,4,26.67,12.12,3,9.09,21.21,30.43,8.82,22.22,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,19,5.22,3,2,1,33.33,1,33.33,8,4,50.0,21.05,6,31.58,52.63,44.44,1.96,50.0,0.0,0.333,0.0,0.333,0.0
CU,Curveball,BR,14,3.85,3,3,2,66.67,0,0.0,4,3,75.0,21.43,3,21.43,42.86,0.0,4.9,40.0,0.333,0.333,0.667,1.0,0.334
FS,Split-Finger,OS,14,3.85,4,4,3,75.0,0,0.0,6,3,50.0,21.43,0,0.0,21.43,12.5,9.8,30.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,9,2.47,6,5,2,33.33,0,0.0,5,1,20.0,11.11,2,22.22,33.33,50.0,5.88,33.33,0.0,0.167,0.0,0.167,0.0
KC,Knuckle Curve,BR,8,2.2,2,1,1,50.0,1,50.0,5,1,20.0,12.5,1,12.5,25.0,50.0,4.9,20.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,3,0.82,1,1,1,100.0,0,0.0,0,0,,0.0,1,33.33,33.33,0.0,1.96,50.0,0.0,0.0,0.0,0.0,0.0
