Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,101,45.09,25,19,6,24.0,4,16.0,52,12,23.08,11.88,16,15.84,27.72,31.91,49.4,14.63,0.053,0.217,0.211,0.428,0.158
CU,Curveball,BR,23,10.27,4,4,1,25.0,0,0.0,10,2,20.0,8.7,8,34.78,43.48,33.33,7.23,16.67,0.5,0.5,0.75,1.25,0.25
CH,Changeup,OS,20,8.93,7,7,1,14.29,0,0.0,13,1,7.69,5.0,0,0.0,5.0,53.33,7.23,16.67,0.143,0.143,0.143,0.286,0.0
SI,Sinker,FB,20,8.93,3,3,1,33.33,0,0.0,8,1,12.5,5.0,4,20.0,25.0,0.0,7.23,16.67,0.333,0.333,0.333,0.666,0.0
SL,Slider,BR,19,8.48,5,4,0,0.0,1,20.0,9,1,11.11,5.26,4,21.05,26.32,54.55,8.43,0.0,0.5,0.6,0.75,1.35,0.25
FC,Cutter,FB,15,6.7,3,2,0,0.0,1,33.33,7,0,0.0,0.0,3,20.0,20.0,28.57,3.61,0.0,0.0,0.333,0.0,0.333,0.0
ST,Sweeper,BR,14,6.25,4,4,2,50.0,0,0.0,5,2,40.0,14.29,3,21.43,35.71,12.5,9.64,25.0,0.25,0.25,0.5,0.75,0.25
FS,Split-Finger,OS,6,2.68,1,1,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,33.33,1.2,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,4,1.79,1,1,1,100.0,0,0.0,1,1,100.0,25.0,0,0.0,25.0,0.0,4.82,25.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,1,0.45,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,1.2,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.45,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
