Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,229,37.98,51,42,15,29.41,8,15.69,90,14,15.56,6.11,50,21.83,27.95,15.53,41.21,22.06,0.119,0.275,0.19,0.465,0.07100000000000001
CH,Changeup,OS,94,15.59,29,26,9,31.03,3,10.34,43,18,41.86,19.15,7,7.45,26.6,28.33,12.73,42.86,0.385,0.448,0.5,0.948,0.11499999999999999
SL,Slider,BR,58,9.62,11,10,3,27.27,1,9.09,25,5,20.0,8.62,8,13.79,22.41,17.24,11.52,15.79,0.3,0.364,0.4,0.764,0.10000000000000003
SI,Sinker,FB,57,9.45,13,13,0,0.0,0,0.0,26,1,3.85,1.75,15,26.32,28.07,16.67,4.85,0.0,0.308,0.308,0.462,0.77,0.15400000000000003
FC,Cutter,FB,46,7.63,16,15,1,6.25,1,6.25,27,4,14.81,8.7,5,10.87,19.57,31.58,6.67,9.09,0.333,0.375,0.533,0.908,0.2
CU,Curveball,BR,39,6.47,9,9,0,0.0,0,0.0,14,0,0.0,0.0,9,23.08,23.08,5.88,6.67,0.0,0.444,0.444,0.444,0.888,0.0
FS,Split-Finger,OS,33,5.47,11,10,1,9.09,1,9.09,17,3,17.65,9.09,1,3.03,12.12,28.57,7.27,8.33,0.3,0.364,0.6,0.964,0.3
ST,Sweeper,BR,24,3.98,5,4,0,0.0,0,0.0,7,0,0.0,0.0,6,25.0,25.0,0.0,4.24,0.0,0.5,0.6,2.0,2.6,1.5
KC,Knuckle Curve,BR,12,1.99,6,6,1,16.67,0,0.0,6,1,16.67,8.33,0,0.0,8.33,16.67,2.42,25.0,0.167,0.167,0.333,0.5,0.166
FA,Other,,6,1.0,1,0,0,0.0,1,100.0,1,1,100.0,16.67,1,16.67,33.33,0.0,1.21,0.0,,1.0,,,
SV,Slurve,BR,3,0.5,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.61,0.0,,,,,
FO,Forkball,OS,2,0.33,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.61,0.0,,1.0,,,
