Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,120,35.61,32,25,4,12.5,5,15.62,53,11,20.75,9.17,23,19.17,28.33,13.73,34.48,13.33,0.28,0.419,0.64,1.059,0.36
CU,Curveball,BR,61,18.1,17,17,3,17.65,0,0.0,28,8,28.57,13.11,13,21.31,34.43,25.0,16.09,21.43,0.176,0.176,0.294,0.47,0.118
CH,Changeup,OS,60,17.8,17,17,4,23.53,0,0.0,29,12,41.38,20.0,10,16.67,36.67,28.57,17.24,26.67,0.059,0.059,0.059,0.118,0.0
SI,Sinker,FB,24,7.12,8,7,1,12.5,1,12.5,10,1,10.0,4.17,5,20.83,25.0,9.09,6.9,16.67,0.286,0.375,0.286,0.661,0.0
SL,Slider,BR,17,5.04,4,4,0,0.0,0,0.0,10,1,10.0,5.88,4,23.53,29.41,57.14,4.6,0.0,0.25,0.25,0.5,0.75,0.25
ST,Sweeper,BR,16,4.75,4,4,1,25.0,0,0.0,7,1,14.29,6.25,3,18.75,25.0,25.0,6.9,16.67,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,14,4.15,3,3,1,33.33,0,0.0,10,3,30.0,21.43,0,0.0,21.43,33.33,6.9,16.67,0.333,0.333,1.0,1.333,0.667
KC,Knuckle Curve,BR,12,3.56,2,2,0,0.0,0,0.0,3,1,33.33,8.33,2,16.67,25.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,11,3.26,3,2,1,33.33,0,0.0,5,2,40.0,18.18,0,0.0,18.18,28.57,3.45,33.33,0.0,0.0,0.0,0.0,0.0
FA,Other,,2,0.59,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,3.0,1.0
