Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,318,26.86,87,76,14,16.09,9,10.34,168,26,15.48,8.18,61,19.18,27.36,35.76,27.47,15.73,0.263,0.345,0.447,0.792,0.184
SI,Sinker,FB,233,19.68,70,65,8,11.43,3,4.29,113,25,22.12,10.73,49,21.03,31.76,34.95,9.88,25.0,0.154,0.2,0.262,0.462,0.10800000000000001
SL,Slider,BR,213,17.99,44,42,11,25.0,2,4.55,82,30,36.59,14.08,33,15.49,29.58,20.18,20.06,16.92,0.238,0.273,0.476,0.749,0.238
ST,Sweeper,BR,155,13.09,47,44,17,36.17,0,0.0,72,28,38.89,18.06,25,16.13,34.19,29.76,17.59,29.82,0.295,0.277,0.364,0.641,0.069
FC,Cutter,FB,103,8.7,27,25,3,11.11,2,7.41,53,7,13.21,6.8,18,17.48,24.27,29.79,6.17,15.0,0.24,0.296,0.56,0.8560000000000001,0.32000000000000006
CH,Changeup,OS,52,4.39,15,14,5,33.33,1,6.67,25,7,28.0,13.46,6,11.54,25.0,35.48,6.48,23.81,0.286,0.333,0.357,0.69,0.07100000000000001
CU,Curveball,BR,51,4.31,9,9,2,22.22,0,0.0,16,4,25.0,7.84,6,11.76,19.61,6.45,5.86,10.53,0.333,0.333,0.667,1.0,0.334
FS,Split-Finger,OS,37,3.12,12,12,2,16.67,0,0.0,19,3,15.79,8.11,2,5.41,13.51,41.38,5.56,11.11,0.083,0.083,0.083,0.166,0.0
KC,Knuckle Curve,BR,16,1.35,3,3,0,0.0,0,0.0,7,1,14.29,6.25,2,12.5,18.75,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.17,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
FO,Forkball,OS,2,0.17,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.08,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,,0.0,,,,,,
PO,Pitch Out,,1,0.08,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
