Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,765,39.33,201,173,10,4.98,20,9.95,329,21,6.38,2.75,177,23.14,25.88,22.42,33.99,5.24,0.254,0.332,0.387,0.7190000000000001,0.133
CH,Changeup,OS,245,12.6,60,57,7,11.67,3,5.0,110,17,15.45,6.94,32,13.06,20.0,29.61,15.84,7.87,0.281,0.317,0.421,0.738,0.13999999999999996
SI,Sinker,FB,230,11.83,58,49,2,3.45,7,12.07,87,2,2.3,0.87,69,30.0,30.87,15.38,9.07,3.92,0.347,0.414,0.51,0.9239999999999999,0.16300000000000003
SL,Slider,BR,196,10.08,44,44,9,20.45,0,0.0,83,14,16.87,7.14,46,23.47,30.61,26.83,12.63,12.68,0.159,0.159,0.227,0.386,0.068
FC,Cutter,FB,157,8.07,34,29,3,8.82,5,14.71,67,6,8.96,3.82,28,17.83,21.66,20.27,7.12,7.5,0.31,0.412,0.483,0.895,0.173
FS,Split-Finger,OS,113,5.81,24,24,5,20.83,0,0.0,44,8,18.18,7.08,10,8.85,15.93,23.68,8.36,10.64,0.167,0.167,0.208,0.375,0.04099999999999998
CU,Curveball,BR,94,4.83,14,12,0,0.0,2,14.29,34,2,5.88,2.13,27,28.72,30.85,21.74,4.8,0.0,0.583,0.643,1.167,1.81,0.5840000000000001
ST,Sweeper,BR,87,4.47,21,20,3,14.29,1,4.76,29,2,6.9,2.3,24,27.59,29.89,15.0,5.16,10.34,0.55,0.571,0.65,1.221,0.09999999999999998
KC,Knuckle Curve,BR,46,2.37,14,13,1,7.14,1,7.14,16,0,0.0,0.0,9,19.57,19.57,16.67,2.49,7.14,0.308,0.357,0.308,0.665,0.0
SV,Slurve,BR,8,0.41,1,1,0,0.0,0,0.0,5,1,20.0,12.5,2,25.0,37.5,75.0,0.53,0.0,1.0,1.0,1.0,2.0,0.0
,,,4,0.21,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
